"","country","current_state","max_spread","max_suppression","control_index","peak_number","break_number","peak1","peak2","peak3","peak4","peak5","break1","break2","break3","break4","break5"
"24","Cameroon",2.64103354026703,11.8112950540182,14.1050313596197,0.837381694012531,2,2,161,191,NA,NA,NA,68,183,NA,NA,NA
"25","Canada",5.60766801419397,74.3584719889747,41.2973059920698,1.80056471488124,2,2,119,207,NA,NA,NA,27,188,NA,NA,NA
"26","Cape_Verde",32.9692092918382,1.31480973176136,1.13275930970017,1.16071412567721,2,2,131,226,NA,NA,NA,82,146,NA,NA,NA
"27","Central_African_Republic",0.48069067174802,3.83175973196845,3.79535329291755,1.0095923715768,1,1,176,NA,NA,NA,NA,77,NA,NA,NA,NA
"28","Chad",1.83414232124479,1.84954157036718,1.13031702085515,1.63630338767074,1,1,136,NA,NA,NA,NA,81,NA,NA,NA,NA
"29","Chile",5.63797641759445,316.480203046535,412.693242552044,0.766865483644608,1,1,170,NA,NA,NA,NA,65,NA,NA,NA,NA
"30","China",0.184649345636082,211.147103029371,283.981540070648,0.743524043770037,1,1,43,NA,NA,NA,NA,1,NA,NA,NA,NA
"31","Colombia",44.0415444624784,237.791056193734,79.5224157598841,2.99023934222192,1,1,230,NA,NA,NA,NA,68,NA,NA,NA,NA
"32","Congo",1.73078431921694,3.36776456426221,2.9508678730173,1.14127934871534,1,1,199,NA,NA,NA,NA,77,NA,NA,NA,NA
"33","Costa_Rica",42.5600590304014,18.1230482784549,1.07199214338156,16.9059525205907,0,1,NA,NA,NA,NA,NA,68,NA,NA,NA,NA
"34","Cote_dIvoire",4.98713887863815,11.7633713618151,10.3422446558554,1.13740989052654,1,1,174,NA,NA,NA,NA,73,NA,NA,NA,NA
"35","Croatia",20.1425908243218,10.8268741014869,2.68789004889724,4.02801971231256,1,1,93,NA,NA,NA,NA,58,NA,NA,NA,NA
"36","Cuba",17.1553516149707,2.82441633328565,1.95499392535062,1.444718726059,3,3,109,156,229,NA,NA,73,145,181,NA,NA
"37","Cyprus",8.45326099058747,1.65992760584482,1.49320848876132,1.11165160012036,2,2,97,221,NA,NA,NA,71,177,NA,NA,NA
"38","Czechia",19.0164955012494,13.8441436433265,10.3468166226631,1.33800995496558,1,1,93,NA,NA,NA,NA,63,NA,NA,NA,NA
"39","Democratic_Republic_of_the_Congo",5.32472408386805,4.11577480776782,4.71287123635003,0.873305168200471,1,1,176,NA,NA,NA,NA,72,NA,NA,NA,NA
"40","Denmark",6.89009508029752,14.6706858730134,9.43950559708514,1.55417947710562,2,2,98,228,NA,NA,NA,59,191,NA,NA,NA
"41","Djibouti",0.207455513177163,8.98528190964478,9.8559556607641,0.911660139200361,2,2,109,152,NA,NA,NA,80,127,NA,NA,NA
"42","Dominican_Republic",25.2942008045643,28.2027240989274,35.801036258066,0.787762786966071,1,1,210,NA,NA,NA,NA,63,NA,NA,NA,NA
"43","Ecuador",7.45429559956228,115.559836056612,97.5614495126129,1.18448256595114,2,2,121,225,NA,NA,NA,62,153,NA,NA,NA
"44","Egypt",2.57484124776775,49.2024285044114,40.5673178509276,1.21285880139316,1,1,170,NA,NA,NA,NA,47,NA,NA,NA,NA
"45","El_Salvador",28.3878050735558,8.45665074037623,12.2012476502675,0.693097212905994,1,1,218,NA,NA,NA,NA,80,NA,NA,NA,NA
"46","Equatorial_Guinea",0.620954542563671,15.6263632197044,15.3973041031657,1.01487657287301,3,3,142,185,216,NA,NA,76,163,201,NA,NA
"47","Estonia",4.58243326611693,2.27785840372217,2.04569423262275,1.11348918494127,1,1,94,NA,NA,NA,NA,60,NA,NA,NA,NA
"48","Eswatini",25.4264900761739,2.36137059609306,2.0064644342025,1.17688136198219,1,1,227,NA,NA,NA,NA,76,NA,NA,NA,NA
"49","Ethiopia",24.5930539463295,60.5637092766794,6.73716406725632,8.9894959766571,0,1,NA,NA,NA,NA,NA,75,NA,NA,NA,NA
"50","Faroe_Islands",6.00583167215405,0.970291047124306,0.663565514060594,1.46223850782532,2,2,83,225,NA,NA,NA,67,138,NA,NA,NA
"51","Finland",5.405901338035,4.73841563434533,3.69662039786945,1.28182369958147,1,1,101,NA,NA,NA,NA,31,NA,NA,NA,NA
"52","France",15.5599360009913,220.344726035848,146.541244875154,1.50363623718067,1,1,95,NA,NA,NA,NA,26,NA,NA,NA,NA
"53","French_Polynesia",13.4762079831831,1.20064699815139,0.12065150671198,9.95136348373647,0,1,NA,NA,NA,NA,NA,80,NA,NA,NA,NA
"54","Gabon",4.64203668717292,4.90014372762943,4.77192991760977,1.02686833466403,3,3,147,172,209,NA,NA,74,160,195,NA,NA
"55","Gambia",17.4502680927999,5.15978006839163,1.66145863015406,3.10557240171138,1,1,233,NA,NA,NA,NA,79,NA,NA,NA,NA
"56","Germany",4.0610604927913,292.11729292327,188.410067051811,1.55043357021332,1,1,94,NA,NA,NA,NA,29,NA,NA,NA,NA
"57","Ghana",6.93439445506988,20.1240677992178,31.2132306261612,0.64472877031674,2,2,132,210,NA,NA,NA,74,146,NA,NA,NA
"58","Greece",22.6180583758844,9.77282025200623,3.64234184873352,2.68311450651024,1,1,92,NA,NA,NA,NA,59,NA,NA,NA,NA
"59","Guam",17.5994397666489,2.51876276711092,0.469922159662976,5.35995742128304,0,1,NA,NA,NA,NA,NA,80,NA,NA,NA,NA
"60","Guatemala",22.5567559511526,32.5784585209896,27.1324085862809,1.20072121195545,1,1,202,NA,NA,NA,NA,76,NA,NA,NA,NA
"61","Guinea",17.3458826363348,3.58208165458309,3.00581112183815,1.19171881045957,2,2,140,230,NA,NA,NA,75,184,NA,NA,NA
"62","Guinea_Bissau",1.22387372786602,3.98448436364459,2.03992452317814,1.95325087686915,2,2,130,187,NA,NA,NA,88,164,NA,NA,NA
"63","Guyana",22.315104382267,1.37519660331107,0.173186484982186,7.94055381083879,0,1,NA,NA,NA,NA,NA,74,NA,NA,NA,NA
"64","Haiti",3.44885782841326,8.79350021110096,3.8963016027582,2.25688386260346,1,1,157,NA,NA,NA,NA,81,NA,NA,NA,NA
"65","Honduras",21.9850046195281,27.9109951808875,17.9893581673126,1.55152812686797,1,1,185,NA,NA,NA,NA,73,NA,NA,NA,NA
"66","Hungary",8.75886807498515,3.93040669203275,3.10287413700893,1.26669871818312,1,1,106,NA,NA,NA,NA,66,NA,NA,NA,NA
"67","Iceland",2.03079656276767,4.00458540032775,4.16084124091305,0.962446094061735,1,1,90,NA,NA,NA,NA,61,NA,NA,NA,NA
"68","India",45.2790010719857,1432.8626518235,0.0232005615232471,61759.8263898815,0,1,NA,NA,NA,NA,NA,31,NA,NA,NA,NA
"69","Indonesia",57.8033689491998,35.0853578275223,0.385106963486805,91.1054879658763,0,1,NA,NA,NA,NA,NA,63,NA,NA,NA,NA
"70","Iran",15.3990765038545,126.846082419,86.9649844251103,1.45858799673831,2,2,94,157,NA,NA,NA,52,122,NA,NA,NA
"71","Iraq",46.9523752553856,82.8620729050931,11.6070206627169,7.13896143661188,1,1,236,NA,NA,NA,NA,57,NA,NA,NA,NA
"72","Ireland",2.82183722762871,38.0514393475189,27.3965314550115,1.38891448393765,1,1,107,NA,NA,NA,NA,62,NA,NA,NA,NA
"73","Israel",24.0331042874688,59.4066656430778,24.0706078609819,2.46801684386937,2,2,95,207,NA,NA,NA,54,142,NA,NA,NA
"74","Italy",2.89799840643648,285.737913925367,108.468107311793,2.63430349258341,1,1,87,NA,NA,NA,NA,32,NA,NA,NA,NA
"75","Jamaica",14.9634876536355,4.17926691483275,1.26884222686535,3.29376405225538,1,1,117,NA,NA,NA,NA,73,NA,NA,NA,NA
"76","Japan",16.4538775830405,59.2462289232452,22.4671330710341,2.63701775993968,2,2,106,220,NA,NA,NA,16,149,NA,NA,NA
"77","Kazakhstan",3.38722073075544,218.407660489023,103.207696772482,2.11619547106545,2,2,186,217,NA,NA,NA,76,205,NA,NA,NA
"78","Kenya",17.0356859816673,19.1740092732491,21.4373340601161,0.894421350130566,1,1,216,NA,NA,NA,NA,75,NA,NA,NA,NA
"79","Kosovo",17.2203852621681,8.86172214366789,5.19464477529198,1.70593419319414,1,1,215,NA,NA,NA,NA,75,NA,NA,NA,NA
"80","Kuwait",13.5448056254781,43.1014524546965,18.7668652450885,2.2966783153077,1,1,142,NA,NA,NA,NA,56,NA,NA,NA,NA
"81","Kyrgyzstan",1.35998613052819,130.231079106158,112.736394645859,1.15518222411897,1,1,202,NA,NA,NA,NA,80,NA,NA,NA,NA
"82","Latvia",1.5261304776304,1.61269948504725,1.0881316332304,1.48208124439828,2,2,91,221,NA,NA,NA,64,179,NA,NA,NA
"83","Lebanon",27.7010242849531,19.0045821508894,1.04171268067138,18.2435929825112,0,1,NA,NA,NA,NA,NA,54,NA,NA,NA,NA
"84","Lesotho",8.75505245471696,1.39224987718129,1.49036471351332,0.934167230717141,1,1,213,NA,NA,NA,NA,137,NA,NA,NA,NA
"85","Libya",25.5759248455554,14.9782486664956,0.203496427442097,73.6044797187286,0,1,NA,NA,NA,NA,NA,86,NA,NA,NA,NA
"86","Lithuania",10.3624332918127,3.13888622385142,2.06601251671016,1.51929680893205,1,1,94,NA,NA,NA,NA,60,NA,NA,NA,NA
"87","Luxembourg",3.80851852323358,11.1676208634086,6.85524624112156,1.62906195789424,2,2,89,206,NA,NA,NA,62,158,NA,NA,NA
"88","Madagascar",4.65567114034792,15.9990184073494,13.3615631506296,1.1973912203974,1,1,206,NA,NA,NA,NA,82,NA,NA,NA,NA
"89","Malawi",12.5265266816627,3.63588247796398,2.54068803738662,1.43106214712763,2,2,154,199,NA,NA,NA,95,164,NA,NA,NA
"90","Malaysia",1.09121950969719,9.68755340644999,6.8668787427589,1.41076517721614,2,2,93,150,NA,NA,NA,26,138,NA,NA,NA
"91","Maldives",18.9799700125385,7.08254189952365,2.85832319810228,2.47786601047283,1,1,150,NA,NA,NA,NA,69,NA,NA,NA,NA
"92","Mali",9.5275473080992,1.01099373481105,1.61758758885666,0.625000922222478,2,2,160,235,NA,NA,NA,87,217,NA,NA,NA
"93","Malta",13.2681695486732,2.82251143691429,1.07305460457023,2.63035210407091,2,2,98,229,NA,NA,NA,68,193,NA,NA,NA
"94","Mauritania",3.36916096439598,7.24049157572469,6.08244051949613,1.19039249993759,1,1,176,NA,NA,NA,NA,76,NA,NA,NA,NA
"95","Mexico",62.1481404082416,84.6168800744745,68.2611309639042,1.23960559808508,1,1,212,NA,NA,NA,NA,61,NA,NA,NA,NA
"96","Moldova",41.4429494611161,10.9363331815095,8.64559770492752,1.2649597581063,1,1,172,NA,NA,NA,NA,69,NA,NA,NA,NA
"97","Mongolia",0.0746454717013221,0.826565486665406,0.551232716506155,1.49948553834826,3,3,138,174,199,NA,NA,71,166,185,NA,NA
"98","Montenegro",11.2825849461283,3.87043034136639,5.24666827875394,0.737692976901066,1,1,208,NA,NA,NA,NA,79,NA,NA,NA,NA
"99","Morocco",31.3808294821119,44.5649247718515,6.14761594374653,7.2491393703902,0,1,NA,NA,NA,NA,NA,64,NA,NA,NA,NA
"100","Mozambique",29.9568927136258,2.53584025111078,0.636564403139396,3.9836350235806,0,1,NA,NA,NA,NA,NA,84,NA,NA,NA,NA
"101","Namibia",26.6281238579105,8.97098083232038,0.0679528147460327,132.017795963987,0,1,NA,NA,NA,NA,NA,76,NA,NA,NA,NA
"102","Nepal",29.3909397143468,24.6897268783736,28.7811176853538,0.857844617026034,1,1,179,NA,NA,NA,NA,26,NA,NA,NA,NA
"103","Netherlands",9.44502342303138,55.9001199481947,43.4613564010903,1.28620283804102,2,2,102,228,NA,NA,NA,60,190,NA,NA,NA
"104","New_Zealand",1.65409780130295,4.46372672199372,3.39759217661284,1.3137912056425,1,1,91,NA,NA,NA,NA,60,NA,NA,NA,NA
"105","Nicaragua",2.57096230217501,6.09957650980573,2.53854602974102,2.40278349824841,1,1,151,NA,NA,NA,NA,80,NA,NA,NA,NA
"106","Niger",0.248579675456337,3.16945998306823,2.63231574509368,1.20405767772188,2,2,101,133,NA,NA,NA,82,122,NA,NA,NA
"107","Nigeria",24.2766520023595,17.1310478028497,14.6192156339135,1.17181716391878,1,1,180,NA,NA,NA,NA,60,NA,NA,NA,NA
"108","North_Macedonia",15.3760268832323,7.63972078824713,2.31425363870215,3.3011596743266,2,2,106,197,NA,NA,NA,59,129,NA,NA,NA
"109","Norway",4.68572475567706,10.4127502976787,11.3779125459757,0.915172291543195,1,1,90,NA,NA,NA,NA,59,NA,NA,NA,NA
"110","Oman",5.50984608823802,34.3461461299394,84.4329329178522,0.406786131228628,1,1,198,NA,NA,NA,NA,57,NA,NA,NA,NA
"111","Pakistan",2.53129312986373,226.587031354246,153.503608819472,1.47610230858301,1,1,167,NA,NA,NA,NA,59,NA,NA,NA,NA
"112","Palestine",25.4478733554756,17.5587350853385,5.07223140691303,3.4617377790389,1,1,232,NA,NA,NA,NA,67,NA,NA,NA,NA
"113","Panama",34.8543751380375,22.9030560028333,20.0626423871613,1.14157724395714,1,1,197,NA,NA,NA,NA,71,NA,NA,NA,NA
"114","Papua_New_Guinea",15.1479286107534,0.753506610227532,0.3145497860436,2.39550825866112,1,1,226,NA,NA,NA,NA,82,NA,NA,NA,NA
"115","Paraguay",21.4361110489696,21.7068135318449,2.28273724390152,9.50911612356441,0,1,NA,NA,NA,NA,NA,69,NA,NA,NA,NA
"116","Peru",43.3355353600976,192.173516315982,102.278229929025,1.87892884389316,2,2,153,236,NA,NA,NA,68,187,NA,NA,NA
"117","Philippines",22.9657945526976,179.96285974522,11.3866357441966,15.8047437178221,1,1,230,NA,NA,NA,NA,31,NA,NA,NA,NA
"118","Poland",36.6638617352202,19.3812913970515,9.19752877502043,2.10722813389714,2,2,163,236,NA,NA,NA,65,189,NA,NA,NA
"119","Portugal",4.38620600069618,45.532666622474,23.5903604851742,1.93013865350171,2,2,97,192,NA,NA,NA,64,142,NA,NA,NA
"120","Puerto_Rico",34.8600487127572,15.8647902386066,4.03855784828373,3.92833056615709,2,2,160,227,NA,NA,NA,89,176,NA,NA,NA
"121","Qatar",5.27301265954209,51.5156877528714,43.3753957668941,1.1876707253514,1,1,153,NA,NA,NA,NA,62,NA,NA,NA,NA
"122","Romania",28.2844642860191,40.2020129181486,9.4871565299245,4.23751972378056,2,2,107,225,NA,NA,NA,59,154,NA,NA,NA
"123","Russia",12.8293036523612,378.701674287267,134.170695965469,2.82253640828345,1,1,133,NA,NA,NA,NA,33,NA,NA,NA,NA
"124","Rwanda",17.7807030681773,6.26700430099443,1.7557691642192,3.5693782694842,0,1,NA,NA,NA,NA,NA,76,NA,NA,NA,NA
"125","Sao_Tome_and_Principe",0.624253153952682,1.6139972225569,1.21866793550294,1.32439459145269,3,3,128,149,208,NA,NA,101,139,188,NA,NA
"126","Saudi_Arabia",8.33131710349235,150.672568937789,86.1867379664131,1.74821060052773,1,1,171,NA,NA,NA,NA,64,NA,NA,NA,NA
"127","Senegal",25.9612670508627,4.37762748369669,1.77805422481219,2.46203260992171,1,1,227,NA,NA,NA,NA,64,NA,NA,NA,NA
"128","Serbia",9.24820898154558,15.4358515667254,12.1860984783276,1.26667707422333,2,2,109,207,NA,NA,NA,68,154,NA,NA,NA
"129","Seychelles",0.5987980265815,0.761576840080486,0.666658698179827,1.14237891466775,1,1,191,NA,NA,NA,NA,76,NA,NA,NA,NA
"130","Sierra_Leone",5.1064330129886,1.1344705375671,0.970321547245383,1.16916968482016,1,1,145,NA,NA,NA,NA,93,NA,NA,NA,NA
"131","Singapore",1.41834703477518,56.7902192303487,21.5611599510358,2.63391298795223,2,2,116,212,NA,NA,NA,25,190,NA,NA,NA
"132","Slovakia",28.417704421339,2.39284446961575,3.40036373998235,0.703702501435381,1,1,109,NA,NA,NA,NA,68,NA,NA,NA,NA
"133","Slovenia",12.9267500329308,2.39218232173189,1.51261097064849,1.58149211406705,2,2,90,192,NA,NA,NA,66,146,NA,NA,NA
"134","Somalia",0.838237402363319,2.39957066342136,1.71926385867266,1.39569656589764,1,1,156,NA,NA,NA,NA,78,NA,NA,NA,NA
"135","South_Africa",8.43142594870073,378.657079395236,370.366387801713,1.02238510800813,1,1,200,NA,NA,NA,NA,67,NA,NA,NA,NA
"136","South_Korea",7.67892730812261,37.760182473926,31.8125404314821,1.18695904073596,1,1,63,NA,NA,NA,NA,21,NA,NA,NA,NA
"137","South_Sudan",0.55326252250518,3.97194847114696,3.24470863744585,1.22413101296934,2,2,157,214,NA,NA,NA,98,200,NA,NA,NA
"138","Spain",15.9781191581924,433.784419282829,245.43889233053,1.76738256583499,1,1,90,NA,NA,NA,NA,33,NA,NA,NA,NA
"139","Sri_Lanka",1.84954399285408,4.35634307293925,4.15459250882264,1.04856085493058,3,3,120,150,194,NA,NA,29,135,173,NA,NA
"140","Sudan",9.45985755755883,6.46980168796345,9.5207824923819,0.679545162715386,1,1,147,NA,NA,NA,NA,75,NA,NA,NA,NA
"141","Suriname",32.0008138427651,2.33732887881706,1.8601886403687,1.25650099570213,1,1,229,NA,NA,NA,NA,76,NA,NA,NA,NA
"142","Sweden",8.31397521131851,28.2311712840281,48.3647054745186,0.583714322397806,2,2,172,226,NA,NA,NA,33,210,NA,NA,NA
"143","Switzerland",4.02428956181352,61.0261331968438,41.6502462589493,1.46520461889781,1,1,90,NA,NA,NA,NA,58,NA,NA,NA,NA
"144","Syria",23.360876967748,3.31696709796363,0.371145145707893,8.93711567111326,0,1,NA,NA,NA,NA,NA,84,NA,NA,NA,NA
"145","Tajikistan",4.08335462836195,8.78965400560757,6.64437916227101,1.32287062356678,1,1,146,NA,NA,NA,NA,123,NA,NA,NA,NA
"146","Thailand",0.380741685270074,8.13542861893606,6.01425989650983,1.35268990015832,1,1,90,NA,NA,NA,NA,14,NA,NA,NA,NA
"147","Trinidad_and_Tobago",18.9921530038229,3.73558018756373,0.286301586074112,13.0477104188893,0,1,NA,NA,NA,NA,NA,74,NA,NA,NA,NA
"148","Tunisia",16.9598853876974,5.67128993483704,1.18288404987642,4.79445972361325,1,1,94,NA,NA,NA,NA,64,NA,NA,NA,NA
"149","Turkey",6.3855400815652,202.437017696549,149.689560362388,1.35237899828461,1,1,107,NA,NA,NA,NA,73,NA,NA,NA,NA
"150","Uganda",15.1592735455063,7.40213421183893,1.48110740835349,4.99770250968339,1,1,154,NA,NA,NA,NA,83,NA,NA,NA,NA
"151","Ukraine",49.2647859488686,37.5702507664471,9.7038213895836,3.87169644391603,0,1,NA,NA,NA,NA,NA,65,NA,NA,NA,NA
"152","United_Arab_Emirates",18.2526335674166,19.7595592759219,19.1237018054722,1.03324970640714,1,1,144,NA,NA,NA,NA,28,NA,NA,NA,NA
"153","United_Kingdom",4.5661425459187,230.459135909181,117.634226002285,1.95911635364273,1,1,114,NA,NA,NA,NA,33,NA,NA,NA,NA
"154","United_Republic_of_Tanzania",0,1.68288874349711,1.72297405004067,0.976734817020245,1,1,116,NA,NA,NA,NA,78,NA,NA,NA,NA
"155","United_States_of_America",27.2355259170841,1587.254054577,916.827505579102,1.73124611218381,2,2,103,204,NA,NA,NA,22,153,NA,NA,NA
"156","United_States_Virgin_Islands",25.8873323581919,1.15312053241427,0.489734842003474,2.35458136426832,0,1,NA,NA,NA,NA,NA,85,NA,NA,NA,NA
"157","Uzbekistan",28.886886089852,17.5857408531754,13.2445168814239,1.32777518505339,1,1,219,NA,NA,NA,NA,77,NA,NA,NA,NA
"158","Venezuela",27.2112308210586,30.7816589527374,23.7116991608013,1.29816335573385,1,1,229,NA,NA,NA,NA,76,NA,NA,NA,NA
"159","Vietnam",3.76047025589218,2.16156399000674,1.3381402234683,1.61534938722955,2,2,87,219,NA,NA,NA,25,118,NA,NA,NA
"160","Western_Sahara",-2.13811740327656e-20,3.80311964215815,2.27844695534657,1.66917190379781,1,1,184,NA,NA,NA,NA,118,NA,NA,NA,NA
"161","Yemen",3.69829500898922,1.50383976145851,1.41942278718111,1.05947274838742,1,1,168,NA,NA,NA,NA,102,NA,NA,NA,NA
"162","Zambia",17.2419168780666,12.0272028521422,3.01732539058068,3.98604767311078,1,1,215,NA,NA,NA,NA,80,NA,NA,NA,NA
"163","Zimbabwe",14.0089356578565,7.04179568025144,7.5163858581644,0.936859258309969,1,1,215,NA,NA,NA,NA,82,NA,NA,NA,NA
