"","country","current_state","max_spread","max_suppression","control_index","peak_number","break_number","peak1","peak2","peak3","peak4","peak5","break1","break2","break3","break4","break5"
"55","Gambia",13.1863690602542,5.15978006839163,2.88860934261653,1.78625056433483,1,1,231,NA,NA,NA,NA,79,NA,NA,NA,NA
"56","Germany",4.07263331421593,292.11729292327,188.410067051811,1.55043357021332,1,1,94,NA,NA,NA,NA,29,NA,NA,NA,NA
"57","Ghana",5.06524281923995,20.1240677992178,31.389487457081,0.641108518472419,2,2,132,210,NA,NA,NA,74,146,NA,NA,NA
"58","Greece",22.2945271988823,9.78117042179888,3.64234184873352,2.68540703426832,2,2,92,239,NA,NA,NA,59,150,NA,NA,NA
"59","Guam",16.3917335398592,3.91432376103818,0.469922159662976,8.32972797844965,0,1,NA,NA,NA,NA,NA,80,NA,NA,NA,NA
"60","Guatemala",24.6626901454341,32.5784585209896,27.1324085862809,1.20072121195545,1,1,202,NA,NA,NA,NA,76,NA,NA,NA,NA
"61","Guinea",15.3697946104212,3.58208165458309,2.88662511576854,1.24092374690968,2,2,140,229,NA,NA,NA,75,184,NA,NA,NA
"62","Guinea_Bissau",2.23570658294223,3.98448436364459,2.03992452317814,1.95325087686915,2,2,130,187,NA,NA,NA,88,164,NA,NA,NA
"63","Guyana",20.8276956583195,1.8732634818256,0.19130010233124,9.7922764232609,0,1,NA,NA,NA,NA,NA,74,NA,NA,NA,NA
"64","Haiti",2.32753759444639,8.79350021110096,3.8963016027582,2.25688386260346,1,1,157,NA,NA,NA,NA,81,NA,NA,NA,NA
"65","Honduras",27.6348442514242,27.9109951808875,17.9893581673126,1.55152812686797,1,1,185,NA,NA,NA,NA,73,NA,NA,NA,NA
"66","Hungary",13.6169125500972,8.18080909526536,3.10287413700893,2.63652624439076,1,1,106,NA,NA,NA,NA,66,NA,NA,NA,NA
"67","Iceland",1.53167341642119,4.00458540032775,4.16084124091305,0.962446094061735,1,1,90,NA,NA,NA,NA,61,NA,NA,NA,NA
"68","India",51.0126458048439,1432.8626518235,0.0232005615232471,61759.8263898815,0,1,NA,NA,NA,NA,NA,31,NA,NA,NA,NA
"69","Indonesia",50.3939643613245,51.654987465758,0,-Inf,0,1,NA,NA,NA,NA,NA,63,NA,NA,NA,NA
"70","Iran",17.4336864394838,126.846082419,86.9649844251103,1.45858799673831,2,2,94,157,NA,NA,NA,52,122,NA,NA,NA
"71","Iraq",46.1268472088345,83.3193838455477,9.48288219141114,8.78629325596937,1,1,236,NA,NA,NA,NA,57,NA,NA,NA,NA
"72","Ireland",2.83615840564496,38.0514393475189,27.3965314550115,1.38891448393765,1,1,107,NA,NA,NA,NA,62,NA,NA,NA,NA
"73","Israel",24.2757706463399,59.4066656430778,24.0706078609819,2.46801684386937,2,2,95,207,NA,NA,NA,54,142,NA,NA,NA
"74","Italy",4.33748527057418,285.737913925367,108.468107311793,2.63430349258341,1,1,87,NA,NA,NA,NA,32,NA,NA,NA,NA
"75","Jamaica",17.6832038471838,6.4999584374703,1.26884222686535,5.12274757242934,0,1,NA,NA,NA,NA,NA,73,NA,NA,NA,NA
"76","Japan",13.9376275569959,59.2462289232452,22.9483771549189,2.58171758827599,2,2,106,220,NA,NA,NA,16,149,NA,NA,NA
"77","Jordan",22.4826608747797,2.14482832918971,0.842820865568193,2.54482110827163,3,3,88,137,165,NA,NA,64,120,152,NA,NA
"78","Kazakhstan",2.5661031652261,218.407660489023,103.207696772482,2.11619547106545,2,2,186,217,NA,NA,NA,76,205,NA,NA,NA
"79","Kenya",13.5198741816694,19.1740092732491,23.4281306707104,0.818418231601388,1,1,216,NA,NA,NA,NA,75,NA,NA,NA,NA
"80","Kosovo",14.3518981986518,8.86172214366789,5.20913628886126,1.70118838368982,1,1,215,NA,NA,NA,NA,75,NA,NA,NA,NA
"81","Kuwait",13.7613417060562,43.1014524546965,18.7668652450885,2.2966783153077,1,1,142,NA,NA,NA,NA,56,NA,NA,NA,NA
"82","Kyrgyzstan",0.951453728800364,130.231079106158,112.736394645859,1.15518222411897,1,1,202,NA,NA,NA,NA,80,NA,NA,NA,NA
"83","Latvia",4.6033113453444,1.61269948504725,1.0881316332304,1.48208124439828,1,1,91,NA,NA,NA,NA,64,NA,NA,NA,NA
"84","Lebanon",28.4418766015108,21.4407592280845,1.04171268067138,20.5822196714222,0,1,NA,NA,NA,NA,NA,54,NA,NA,NA,NA
"85","Lesotho",5.33832089799136,1.39224987718129,1.49036471351332,0.934167230717141,1,1,213,NA,NA,NA,NA,137,NA,NA,NA,NA
"86","Libya",26.9807354403634,15.0093871887566,0.203496427442097,73.7574972564441,0,1,NA,NA,NA,NA,NA,86,NA,NA,NA,NA
"87","Lithuania",10.9676339218732,3.13888622385142,2.06601251671016,1.51929680893205,1,1,94,NA,NA,NA,NA,60,NA,NA,NA,NA
"88","Luxembourg",3.29666572514477,11.1676208634086,6.85524624112156,1.62906195789424,2,2,89,206,NA,NA,NA,62,158,NA,NA,NA
"89","Madagascar",4.51343294767616,15.9990184073494,13.3984833402317,1.19409174912425,1,1,206,NA,NA,NA,NA,82,NA,NA,NA,NA
"90","Malawi",7.26137764328239,3.63588247796398,2.54068803738662,1.43106214712763,2,2,154,199,NA,NA,NA,95,164,NA,NA,NA
"91","Malaysia",1.02521806370027,9.68755340644999,6.8668787427589,1.41076517721614,2,2,93,150,NA,NA,NA,26,138,NA,NA,NA
"92","Maldives",17.7599567646139,7.08254189952365,2.85832319810228,2.47786601047283,2,2,150,238,NA,NA,NA,69,181,NA,NA,NA
"93","Mali",10.5433643610004,1.01099373481105,1.61758758885666,0.625000922222478,1,1,160,NA,NA,NA,NA,87,NA,NA,NA,NA
"94","Malta",11.759277572463,2.82288961685924,1.07305460457023,2.63070453715617,2,2,98,229,NA,NA,NA,68,193,NA,NA,NA
"95","Mauritania",2.60986057186872,7.24049157572469,6.08244051949613,1.19039249993759,1,1,176,NA,NA,NA,NA,76,NA,NA,NA,NA
"96","Mexico",61.9775866390711,84.6168800744745,68.3668654548273,1.23768845494875,1,1,212,NA,NA,NA,NA,61,NA,NA,NA,NA
"97","Moldova",42.3299799375707,10.9363331815095,8.64559770492752,1.2649597581063,2,2,172,241,NA,NA,NA,69,193,NA,NA,NA
"98","Mongolia",0.348724107892822,0.826565486665406,0.551232716506155,1.49948553834826,3,3,138,174,199,NA,NA,71,166,185,NA,NA
"99","Montenegro",15.8420412356034,3.87043034136639,5.24666827875394,0.737692976901066,1,1,208,NA,NA,NA,NA,79,NA,NA,NA,NA
"100","Morocco",31.1780392973957,44.5649247718515,6.14761594374653,7.2491393703902,0,1,NA,NA,NA,NA,NA,64,NA,NA,NA,NA
"101","Mozambique",26.0628855467613,2.53748900819385,0.947012697459172,2.67946672204281,1,1,235,NA,NA,NA,NA,84,NA,NA,NA,NA
"102","Myanmar",14.7155733004476,2.87805565209033,0.466966712347264,6.1632993872806,0,1,NA,NA,NA,NA,NA,85,NA,NA,NA,NA
"103","Namibia",25.3893832053462,9.14905729398791,0.445205581940911,20.5501854988022,1,1,242,NA,NA,NA,NA,76,NA,NA,NA,NA
"104","Nepal",34.0334315486047,27.2104856626732,28.7811176853538,0.945428386769016,1,1,179,NA,NA,NA,NA,26,NA,NA,NA,NA
"105","Netherlands",9.10589763024329,55.9001199481947,43.4613564010903,1.28620283804102,2,2,102,228,NA,NA,NA,60,190,NA,NA,NA
"106","New_Zealand",1.7405842007584,4.46372672199372,3.39759217661284,1.3137912056425,1,1,91,NA,NA,NA,NA,60,NA,NA,NA,NA
"107","Nicaragua",3.01574279699099,6.09957650980573,2.53854602974102,2.40278349824841,1,1,151,NA,NA,NA,NA,80,NA,NA,NA,NA
"108","Niger",0.205386988729854,3.16945998306823,2.63231574509368,1.20405767772188,2,2,101,133,NA,NA,NA,82,122,NA,NA,NA
"109","Nigeria",15.5072215563559,17.1310478028497,14.6192156339135,1.17181716391878,1,1,180,NA,NA,NA,NA,60,NA,NA,NA,NA
"110","North_Macedonia",9.16426035289607,7.63972078824713,5.02924463923654,1.51905928946954,2,2,106,197,NA,NA,NA,59,129,NA,NA,NA
"111","Norway",3.63166274480897,10.4127502976787,11.3779125459757,0.915172291543195,1,1,90,NA,NA,NA,NA,59,NA,NA,NA,NA
"112","Oman",5.67635617634174,34.3461461299394,84.4329329178522,0.406786131228628,1,1,198,NA,NA,NA,NA,57,NA,NA,NA,NA
"113","Pakistan",1.78227423118402,226.587031354246,153.503608819472,1.47610230858301,1,1,167,NA,NA,NA,NA,59,NA,NA,NA,NA
"114","Palestine",30.7211939589513,17.5587350853385,5.07223140691303,3.4617377790389,0,1,NA,NA,NA,NA,NA,67,NA,NA,NA,NA
"115","Panama",33.8099308080988,22.9030560028333,20.7696751852045,1.1027161377636,1,1,197,NA,NA,NA,NA,71,NA,NA,NA,NA
"116","Papua_New_Guinea",13.0668726420812,0.753506610227532,0.364427617318158,2.06764409287262,1,1,226,NA,NA,NA,NA,82,NA,NA,NA,NA
"117","Paraguay",25.1145522310298,22.1698876370683,2.28273724390152,9.71197525965659,0,1,NA,NA,NA,NA,NA,69,NA,NA,NA,NA
"118","Peru",41.4447533179403,192.173516315982,102.278229929025,1.87892884389316,2,2,153,234,NA,NA,NA,68,187,NA,NA,NA
"119","Philippines",21.8350891846411,179.96285974522,25.0151339253007,7.1941593549976,1,1,229,NA,NA,NA,NA,31,NA,NA,NA,NA
"120","Poland",38.145534184033,19.3812913970515,9.19752877502043,2.10722813389714,1,1,163,NA,NA,NA,NA,65,NA,NA,NA,NA
"121","Portugal",6.69090283987259,45.532666622474,23.5903604851742,1.93013865350171,2,2,97,192,NA,NA,NA,64,142,NA,NA,NA
"122","Puerto_Rico",27.837349522434,15.8647902386066,11.0436952776156,1.43654726428054,2,2,160,226,NA,NA,NA,89,176,NA,NA,NA
"123","Qatar",4.43340035953305,51.5156877528714,43.3753957668941,1.1876707253514,1,1,153,NA,NA,NA,NA,62,NA,NA,NA,NA
"124","Romania",29.8392736277742,40.2020129181486,9.4871565299245,4.23751972378056,2,2,107,225,NA,NA,NA,59,154,NA,NA,NA
"125","Russia",12.7394491652673,378.701674287267,134.170695965469,2.82253640828345,1,1,133,NA,NA,NA,NA,33,NA,NA,NA,NA
"126","Rwanda",16.993231524982,7.22425047887408,1.7557691642192,4.11457874195368,0,1,NA,NA,NA,NA,NA,76,NA,NA,NA,NA
"127","Sao_Tome_and_Principe",0.491154895859249,1.6139972225569,1.21866793550294,1.32439459145269,3,3,128,149,208,NA,NA,101,139,188,NA,NA
"128","Saudi_Arabia",7.0953435342809,150.672568937789,86.1867379664131,1.74821060052773,1,1,171,NA,NA,NA,NA,64,NA,NA,NA,NA
"129","Senegal",21.8129005429917,4.37762748369669,2.68097605502317,1.63284840813652,1,1,227,NA,NA,NA,NA,64,NA,NA,NA,NA
"130","Serbia",7.15235451129313,15.4358515667254,12.1860984783276,1.26667707422333,2,2,109,207,NA,NA,NA,68,154,NA,NA,NA
"131","Seychelles",0.570818204334034,0.761576840080486,0.666658698179827,1.14237891466775,1,1,191,NA,NA,NA,NA,76,NA,NA,NA,NA
"132","Sierra_Leone",4.25206191662936,1.1344705375671,0.970321547245383,1.16916968482016,1,1,145,NA,NA,NA,NA,93,NA,NA,NA,NA
"133","Singapore",1.15467468460056,56.7902192303487,21.6545717881949,2.62255101536149,2,2,116,212,NA,NA,NA,25,190,NA,NA,NA
"134","Slovakia",28.6771036360349,2.63967958722916,3.40036373998235,0.776293299505324,1,1,109,NA,NA,NA,NA,68,NA,NA,NA,NA
"135","Slovenia",13.7800697531285,2.39218232173189,1.51261097064849,1.58149211406705,2,2,90,192,NA,NA,NA,66,146,NA,NA,NA
"136","Somalia",2.41163810186077,2.39957066342136,1.71926385867266,1.39569656589764,1,1,156,NA,NA,NA,NA,78,NA,NA,NA,NA
"137","South_Africa",6.46332419212221,378.657079395236,370.624878389287,1.02167205029748,1,1,200,NA,NA,NA,NA,67,NA,NA,NA,NA
"138","South_Korea",8.52073465194026,37.760182473926,31.8125404314821,1.18695904073596,1,1,63,NA,NA,NA,NA,21,NA,NA,NA,NA
"139","South_Sudan",0.606381167192469,3.97194847114696,3.24470863744585,1.22413101296934,2,2,157,214,NA,NA,NA,98,200,NA,NA,NA
"140","Spain",19.1696286521326,433.784419282829,245.43889233053,1.76738256583499,1,1,90,NA,NA,NA,NA,33,NA,NA,NA,NA
"141","Sri_Lanka",1.97154942694877,4.35634307293925,4.15459250882264,1.04856085493058,3,3,120,150,194,NA,NA,29,135,173,NA,NA
"142","Sudan",8.95200120093461,6.46980168796345,9.5207824923819,0.679545162715386,1,1,147,NA,NA,NA,NA,75,NA,NA,NA,NA
"143","Suriname",27.3778608165711,2.33692515879022,2.2318709565986,1.04707001624849,1,1,228,NA,NA,NA,NA,76,NA,NA,NA,NA
"144","Sweden",6.10954425641615,28.0090737824247,49.3695914268862,0.5673345266368,2,2,171,225,NA,NA,NA,33,209,NA,NA,NA
"145","Switzerland",5.01550160110464,61.0261331968438,41.6502462589493,1.46520461889781,1,1,90,NA,NA,NA,NA,58,NA,NA,NA,NA
"146","Syria",21.8572618729659,3.31889694414795,0.371145145707893,8.94231537857715,1,1,235,NA,NA,NA,NA,84,NA,NA,NA,NA
"147","Tajikistan",3.9257502755964,8.78965400560757,6.64437916227101,1.32287062356678,1,1,146,NA,NA,NA,NA,123,NA,NA,NA,NA
"148","Thailand",0.255086300863891,8.13542861893606,6.01425989650983,1.35268990015832,1,1,90,NA,NA,NA,NA,14,NA,NA,NA,NA
"149","Trinidad_and_Tobago",18.5366099486734,4.74817624654991,0.638392045865274,7.43771210387537,0,1,NA,NA,NA,NA,NA,74,NA,NA,NA,NA
"150","Tunisia",19.4021030050026,6.2347027647912,1.18288404987642,5.27076408329501,1,1,94,NA,NA,NA,NA,64,NA,NA,NA,NA
"151","Turkey",7.09517382630057,202.437017696549,149.689560362388,1.35237899828461,1,1,107,NA,NA,NA,NA,73,NA,NA,NA,NA
"152","Uganda",14.7989850672006,7.30462663432094,1.48110740835349,4.93186827175572,2,2,154,242,NA,NA,NA,83,204,NA,NA,NA
"153","Ukraine",47.5485306844589,42.0094650694646,9.7038213895836,4.32916717887645,0,1,NA,NA,NA,NA,NA,65,NA,NA,NA,NA
"154","United_Arab_Emirates",19.8756037254309,19.7595592759219,19.1237018054722,1.03324970640714,1,1,144,NA,NA,NA,NA,28,NA,NA,NA,NA
"155","United_Kingdom",5.43986595877645,230.459135909181,117.634226002285,1.95911635364273,1,1,114,NA,NA,NA,NA,33,NA,NA,NA,NA
"156","United_Republic_of_Tanzania",0,1.68288874349711,1.72297405004067,0.976734817020245,1,1,116,NA,NA,NA,NA,78,NA,NA,NA,NA
"157","United_States_of_America",26.7270529001178,1587.254054577,916.827505579102,1.73124611218381,2,2,103,204,NA,NA,NA,22,153,NA,NA,NA
"158","United_States_Virgin_Islands",21.2227643931566,1.15280616277867,0.489734842003474,2.35393944621669,2,2,199,235,NA,NA,NA,85,210,NA,NA,NA
"159","Uzbekistan",22.0357926002992,17.5857408531754,19.6226903673685,0.896194177451814,1,1,219,NA,NA,NA,NA,77,NA,NA,NA,NA
"160","Venezuela",29.1938813098506,30.7676503843645,22.8181859637402,1.34838283960244,1,1,229,NA,NA,NA,NA,76,NA,NA,NA,NA
"161","Vietnam",1.61748471587032,2.16156399000674,1.38893178124148,1.55627801105872,2,2,87,219,NA,NA,NA,25,118,NA,NA,NA
"162","Western_Sahara",-2.13811740327656e-20,3.80311964215815,2.27844695534657,1.66917190379781,1,1,184,NA,NA,NA,NA,118,NA,NA,NA,NA
"163","Yemen",3.80871630789814,1.50383976145851,1.41942278718111,1.05947274838742,1,1,168,NA,NA,NA,NA,102,NA,NA,NA,NA
"164","Zambia",13.2780072957635,12.0272028521422,5.24823033275786,2.29166825569222,1,1,215,NA,NA,NA,NA,80,NA,NA,NA,NA
"165","Zimbabwe",9.11808493254076,7.04179568025144,7.51964418572857,0.9364533090031,1,1,215,NA,NA,NA,NA,82,NA,NA,NA,NA
