"","(Intercept)","Day_1","log(Day)_1","Day_2","log(Day)_2","psi","(Intercept)_s","Day_1","log(Day)_1_s","Day_2_s","log(Day)_2_s","psi_s"
"Benin",-14.3248494415254,-0.386920490154431,7.50872687147406,0.314242592334718,-0.152799292970998,30,-14.4575887278262,-0.330453987564301,7.13451315787262,0.264244372134024,-0.0330927469071684,33
"Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia",-18.7462935088464,-0.260516880025253,8.75016447227318,0.200482452456126,-0.233407748024579,40,-19.1820916905074,-0.238937938921241,8.60296081186455,0.183220532564049,-0.178903818614681,42
"Bonaire, Saint Eustatius and Saba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia_and_Herzegovina",-7.12597220940745,-0.15038493453853,4.57949337353084,0.133507134838075,0.062804797889676,61,-9.56308870356828,-0.145276523660322,5.21223822996037,0.125676619406115,0.072040802409649,68
"Brazil",-14.8028595454717,-0.09022175490416,6.8447538762249,0.0462554836845091,0.0429573871433484,55,-11.9275107941631,-0.014713916872596,5.06705988790074,-0.0147128387227572,0.00857914412160015,102
"British_Virgin_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei_Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",-5.87756581824082,-0.0984857389592382,3.66238259924714,0.0777438532329335,0.1365340793744,63,-6.77139595807539,-0.0868719843117781,3.76683588228709,0.0687401378283104,0.1057801492917,69
"Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",0.695711111955921,0.0228233544612498,0.649284981471919,-0.0508181054282965,0.0237826190879078,89,-0.413501660571941,0.0185333134973523,0.942797499466472,-0.0482943041325091,0.0283080796644793,94
"Canada",-48.6393251389322,-0.16708861672748,15.7689730821514,0.0867833032612022,-0.0342919913939071,148,-54.698753959609,-0.172902177444644,17.213530931761,0.0867067565890492,-0.0349582736338843,153
"Cape_Verde",-1.7033907491995,0.0188757557847451,0.727599009845514,-0.0192796402502749,-0.0115523465967485,104,-1.37009172032289,-1.06026862493166,3.64216114015981,1.0473803038477,-0.76623257052928,8
"Cases_on_an_international_conveyance_Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cayman_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central_African_Republic",-25.6628557036313,-0.0641336120536103,7.9576098014013,-0.0752481573409442,0.0276332993118308,103,-22.8592841794903,-0.0429423887659315,6.88234083447687,-0.0862457481637006,0.0876384284158251,105
"Chad",-35.9180155672631,-0.231537969899171,12.858107830909,0.155680096551078,-0.0144104403302789,104,-35.3321457010359,-0.205160831830353,12.3222668310141,0.134558089322302,-0.015350077020107,111
"Chile",2.48822279554911,0.0421370100565851,0.487634516966314,-0.0661654243405206,-0.0674941086059715,101,1.3630969970074,0.0389535141218484,0.749892317673445,-0.0661438020191297,-0.0616489219608507,106
"Colombia",-15.4711957470406,-0.173722020563385,7.55448418705227,0.14013803541743,-0.184468577955563,54,-13.8834374462718,-0.131209077226454,6.60733362590528,0.107935909773047,-0.146961921927341,57
"Congo",-29.8541736579209,-0.397262130270406,12.8627755678321,0.291529825956024,-0.293596510115333,49,-30.2852849906062,-0.332926773647866,12.3406943644503,0.236508047216278,-0.218078861233231,54
"Costa_Rica",-22.5152667074847,-0.49207929075017,11.7898095130822,0.434891399813993,-0.0696674258312825,50,-24.8081497340421,-0.423022165895621,11.9248113175804,0.368416253966242,-0.0541774411842498,56
"Cote_dIvoire",2.02497153956432,0.0332575790472476,0.017148244631552,-0.0704435625248927,0.0668237915349125,110,-35.3882191320347,-0.400053221604234,14.9054051954443,0.269716065153862,-0.11409646763287,55
"Croatia",-14.6059293517604,-0.203220480358651,7.23180869546532,0.190335227955041,-0.00454012080317655,81,-21.5140050243688,-0.229142510052304,9.3885694769795,0.201097398823567,-0.0368946658632025,85
"Cuba",-3.49172883534423,-0.0796332044284721,2.80604171847298,0.099778834248631,0.036194494297597,104,-5.25659762365579,-0.0808948148567144,3.29123196642649,0.106127450393643,0.0157611267453448,112
"Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",-2.23801533355754,-0.111596185843179,2.53433256935818,0.12359963344872,-0.0815855227408267,80,-2.92040693211431,-0.0960639457334166,2.59683192975003,0.118457745766041,-0.0318273981013757,96
"Czechia",-6.62546624344003,-0.144594419992595,4.76679137155085,0.131081583846167,-0.122631186748437,73,-10.6915757699052,-0.155102452840872,5.99550750587197,0.133488971767493,-0.123718199684706,79
"Democratic_Republic_of_the_Congo",-0.766274227098733,0.0310796202966516,0.707268065329861,-0.0616978656162251,0.071879969023211,85,-2.17907731407243,0.0232971073387323,1.11674987268318,-0.0582215512688928,0.0692778156074126,92
"Denmark",-4.43688187819621,-0.0827583571831572,3.53353935135574,0.0824747128144371,-0.0483873239996072,111,-7.19356121284429,-0.0883058569667313,4.31311925924449,0.0931514045185768,-0.100005095329405,119
"Djibouti",-24.5750831101181,-0.406511255897395,11.8497625838399,0.246811638824372,0.0048817648853792,43,0.517791238651523,0.0359395664957868,0.3706254201124,-0.0728416514962814,-0.142173104678269,77
"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican_Republic",-12.5733103235983,-0.143467670973008,6.46031628063059,0.0984071293060054,0.0011355326689047,64,-14.1909575728527,-0.126004200676969,6.6565060228551,0.0838123392276564,-0.0138205539507696,71
"Ecuador",-13.7611202204239,-0.126224841142947,6.84008798866372,0.082637562022773,-0.0302321856180661,86,-17.9901586277954,-0.133064381607528,7.97773960184867,0.083839388167105,-0.0368642159252041,92
"Egypt",-62.1453118778129,-0.374585922996923,21.8482806302031,0.195254456193954,-0.139766830788214,69,-74.5166946415575,-0.388930995776387,25.075418260557,0.191472371524038,-0.153573397800245,75
"El_Salvador",-26.8082188841425,-0.173124345160456,10.0459295116896,0.0995305066083075,0.0143457783659276,70,-23.4593789857053,-0.123999078186201,8.50587666323233,0.0672383837394474,0.0599141715682656,77
"Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",-2.02602982455086,-0.0833052134073481,2.3997396756808,0.11098654077696,-0.0226477953434574,114,-4.67512358278858,-0.0925976695429933,3.23736664988055,0.116079133407708,-0.0167268741997208,119
"Eswatini",-33.6876090467071,-0.237794157864343,12.080381534033,0.159465824323893,-0.0273853964989698,69,-24.8654357091252,-0.151569389317788,8.68429826873573,0.102596789480259,0.0799058973879765,74
"Ethiopia",3.36824879329544,0.13089013063978,-2.048782996423,-0.0786011315028687,-0.0581830626992981,78,3.97579606261822,0.137172939986672,-2.3964912339428,-0.0804017095915434,-0.0953897191022426,82
"Falkland_Islands_(Malvinas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Faroe_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",-32.3090505227716,-0.15057254108784,11.1901653196373,0.123546523444464,-0.094281189272634,148,-37.152434586453,-0.155468581056725,12.3871587457501,0.130004571209885,-0.106788752155273,155
"France",-39.9217847815152,-0.18646868444821,14.3038377219726,0.158242615400871,-0.205364655668816,138,-47.7594830075071,-0.20001112615697,16.3383289294042,0.157624375796838,-0.197074807929938,141
"French_Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon",-7.29259725927734,0.043252605405706,2.17078881101212,-0.0760259363489851,0.103049001996414,62,-6.07640506161308,0.0530174913409394,1.62829656529146,-0.0784908747507355,0.0728962961149171,69
"Gambia",-66.8204540557286,-0.836766433870749,26.8413880683667,0.670847140118384,1.57446169052175,69,-16.4498207962163,-0.247978988093815,6.86105162263768,0.249277962660916,0.70452984981121,70
"Georgia",-5.1628670262971,-0.0513491824220499,2.60800030718732,0.0473003993083653,0.0705282553352066,116,-7.88673699861068,-0.0595225648863796,3.40145540948806,0.0530287782501789,0.0445698156140093,120
"Germany",-51.8941064470269,-0.260549056369593,18.4205549457134,0.177102039620339,-0.176520235612541,122,-59.2786528398004,-0.267048290362268,20.2446252547072,0.176122617437119,-0.199103876746745,127
"Ghana",-31.9872045101267,-0.227246020783252,12.3627264569578,0.12290757005754,0.0527169916814995,72,-33.2827946656624,-0.203238965219628,12.3368468362826,0.105560167235473,0.0257735206167851,77
"Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",-3.65426884737621,-0.10117645828569,3.16774156941561,0.123576083010074,-0.0797708230264696,90,-6.54984696485404,-0.108392231006559,4.04311873329969,0.130478927765127,-0.148675456676497,96
"Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam",2.86007086990958,0.0144898190386359,-0.741839206493936,0.0821246246050899,0.0056152883503472,130,2.76476837984371,0.0122806197442147,-0.667755254334847,0.116108053653638,-0.112353545512235,138
"Guatemala",-22.9273560024061,-0.242971626685073,9.67858713409954,0.173611667047553,-0.0549182952066792,48,-26.4887953445044,-0.241561920757235,10.5932443081085,0.168839157282071,-0.102549977100338,51
"Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea",-9.75150102606892,-0.071599381227205,4.49060033615325,0.0437494624420692,-0.0108206305085752,100,-12.2190070245222,-0.0743766766721374,5.12036900670038,0.0447609578510809,0.00370015861741488,108
"Guinea_Bissau",3.62920789463734,0.301429736321754,-3.05010311372441,-0.283750796666516,-0.0109164108909602,40,-18.9215484990194,-0.14566667275985,7.55522286334294,0.0665662490350685,0.0038169991358626,83
"Guyana",-0.259601689418296,0.00837822515236859,0.143938624505906,0.0399364359855874,0.0123408385080724,122,0.0249985410947448,0.0113194352450797,0.011571550193135,0.0458955798718273,-0.0258752203183626,130
"Haiti",2.76431584851923,0.15056637241958,-1.95055879307923,-0.163894697363829,0.0802170873104692,73,2.48236076289257,0.136193895545591,-1.79363444920584,-0.150377836406586,0.0406411034050308,79
"Holy_See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honduras",1.76080912267685,0.0478694606921333,-0.0405937952656987,-0.0510357560964905,-0.00698837868010476,107,-20.4002346386537,-0.381251106326579,10.1748781766331,0.309289082290507,-0.273804741160249,40
"Hungary",-6.48870324651376,-0.0927166659754045,3.91701827258746,0.134564314706661,-0.154901006880592,120,-9.75703191447686,-0.103094109536231,4.89357503125338,0.11378952498303,-0.0511376437272079,119
"Iceland",-12.0087041767318,-0.257640691745636,6.96240758190182,0.248051323288181,-0.0404755462025268,82,-18.7536087654539,-0.28236006064495,9.14793169496106,0.265472471644579,-0.0477685614280404,89
"India",-46.3034847085967,-0.0899616096202207,13.7664152649343,0.0358690212772537,-0.00641832568928792,134,-49.1509103946528,-0.0887388300869316,14.302635398189,0.033644129847346,0.00229984196955952,140
"Indonesia",-2.10555842197445,-0.0414697390232612,2.54981763647087,0.0345502910220355,-0.0216595027542294,58,-5.27357805434747,-0.0541171084468147,3.50744028461913,0.0399745947464923,-0.0277417839701484,65
"Iran",-4.55795273405947,-0.106456596603259,4.4437394135272,0.0748604155487773,-0.0264164148456317,68,-8.01292396149853,-0.113890064956534,5.43389799390052,0.0762807704333161,-0.0361517025795449,74
"Iraq",-23.6066020325,-0.307072864513616,10.7210990317146,0.249007570620591,0.0464284771857108,56,-28.5968452100558,-0.292804364757864,11.93679066182,0.228688690894561,0.0433329131682584,62
"Ireland",-15.0070732115826,-0.177156730098859,7.68640591991312,0.171070622935403,-0.0382841057343015,111,-20.4812373969234,-0.189846959227342,9.25907273464373,0.181074774378711,-0.108273874252745,116
"Isle_of_Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Israel",-48.8493858876037,-0.47059692118799,19.9745213612637,0.35515516753071,-0.0442676466959671,76,-57.2215072389755,-0.465240857757851,22.0974269540343,0.340804107620265,-0.0556280957258641,82
"Italy",-25.7292443593046,-0.166834325042728,10.7519583880567,0.145280598146177,-0.198021491883166,136,-31.8897059597656,-0.178016720153981,12.3905461413124,0.139144636906228,-0.173579206974511,138
"Jamaica",-2.01974499724098,-0.0298394568093241,1.45286243103219,0.137176201746097,-0.160855041634071,134,-2.69801575169561,-0.0324612332842317,1.65602538652798,0.122843411647434,-0.154483414241002,134
"Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan",2.03702710556986,-0.00555157967224754,0.141142226085429,0.0866346691542542,-0.0122900435238907,145,-1.0740760147323,-0.0940948632639328,1.83982895113035,0.0890999082598592,-0.126291892891278,47
"Kazakhstan",-43.1975648276007,-0.424012878270723,17.6606062306018,0.287744809180061,-0.162401586625162,60,-44.4509117545541,-0.372253582988485,17.3795277242261,0.245013337131601,-0.130255069132451,65
"Kenya",-28.8316694256336,-0.421173523282103,12.9478387740525,0.337139212041394,-0.470433839838111,46,-27.5020871282508,-0.337119451713519,11.7545773440181,0.267164235990274,-0.362320476550755,50
"Kosovo",-21.0899473304814,-0.331997819850579,10.0705725219871,0.265539105166739,0.0706407821904545,56,-20.2212526378758,-0.267526376822192,9.20005310440508,0.2128344148768,0.0534025136373324,61
"Kuwait",2.95853969504831,0.0982306487065835,-0.864142946224343,-0.0947356523922822,-0.00192321960757906,78,2.18724144761704,0.0913413831839975,-0.665694913364718,-0.0894904438959436,-0.00317353333379397,83
"Kyrgyzstan",-82.854353397205,-1.11515885543519,35.1216511682277,0.831728433226226,-0.17802183362799,54,-90.6683460633749,-1.02404217946983,36.4776932934104,0.742269901625571,-0.178450903915258,59
"Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia",-1.91092584038681,-0.0747709322736737,2.10829095506152,0.0763404250502668,0.0122840244692454,99,-3.88551679236373,-0.0805930267171165,2.72270148295203,0.0744915910782989,0.0253710685882396,103
"Lebanon",-0.463853534187179,-0.0170304448842486,1.03075735832374,0.0611718517796684,0.0193089946446602,110,-1.58671667392611,-0.0188327290428234,1.32916806862527,0.0645207324529126,-0.0158618751309611,116
"Lesotho",-0.326666518085877,0.189957430745703,-1.89072715452174,-0.196058143656678,0.229981319779942,59,1.5248197822022,0.189418809137027,-2.5168023447357,-0.178868625113313,0.156934945461095,64
"Liberia",-0.974228032580683,0.0185142444789429,0.427141285962604,-0.064852683915945,0.0108123190422525,111,-23.8872507414102,-0.250254261055067,9.6039810065555,0.157055772928699,0.0578119510705149,56
"Libya",1.51036029141362,0.0596918891708241,-0.842229217100514,-0.0514515902225907,0.0551778862521109,143,1.44126260829326,0.0752307173020246,-1.09543942275427,-0.0217193567217945,0.0204295511360238,80
"Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania",-2.74750544810631,-0.0852505756969624,2.61084254861396,0.10645228699004,-0.0571782314975749,100,-5.56334123373807,-0.0956579730350855,3.50050510505576,0.11323611709498,-0.0950421814144388,104
"Luxembourg",-7.93755014689679,-0.264041525161192,6.00648493351025,0.233486696674713,-0.0102574214774835,59,-13.1033153565927,-0.272264026092695,7.64095239296367,0.234610393631331,-0.0647704119311695,66
"Madagascar",2.50063272022315,0.0615600634016795,-0.863003474921263,-0.118542193373501,0.117989900192347,125,2.34983683225314,0.0592722659441508,-0.83526067121624,-0.118892635351219,0.100104435486092,131
"Malawi",-1.28193681895412,0.0471975473546849,0.259397414988768,-0.0829313025938599,0.121831027446138,101,0.0570507502222609,0.0562958007929709,-0.269493960041967,-0.0807192829399921,0.0976676515695433,104
"Malaysia",-39.1552599550392,-0.188495624830841,13.4502017392892,0.0821666686004823,-0.101003852694278,105,-47.1346758266345,-0.203263271712668,15.5546173303041,0.0845018581028197,-0.0921395324874554,110
"Maldives",-27.1054179301672,-0.135717319932393,9.46726460983788,0.0988766095755634,0.0170517793690096,106,6.79628848796294,0.415792365427818,-6.21710449859328,-0.348619496880818,0.120153910477122,53
"Mali",-0.204354483399869,-0.00132509892810476,0.906738525569272,-0.0296996412182418,-0.012792756287056,72,-0.975205048275236,-0.00259773249113712,1.09386756360316,-0.0325339090090585,-0.0159900034893262,79
"Malta",-1.31060173458621,-0.0594665104428792,1.61683009603546,0.0979236793093936,0.161907971762249,108,-2.61312537853438,-0.0614723975747217,2.00373110435395,0.109579304192708,0.160729266158846,118
"Mauritania",-2.76658275506056,0.0922593085281848,-0.193517185087348,-0.128244324528565,0.0345880953472819,97,-0.856189427795868,0.10178339098,-0.900339026923072,-0.132720507544884,0.0613664499285667,101
"Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",-9.97505872440562,-0.102177480232789,5.43448074561281,0.0652635884441926,-0.116666715024955,39,-13.6409498876766,-0.0631311925052109,5.96847990475381,0.0229489026846983,-0.0103720311634208,66
"Moldova",-2.82062250395006,-0.0416874598377577,2.48344639142377,0.0311932315119265,-0.0526912439937597,63,-4.52183353156787,-0.0418182066758707,2.90341994809151,0.0281156879182928,-0.0393634505871232,71
"Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",-24.265336561186,-0.880652799574678,14.7050677120113,0.78156546781723,0.0267125043675309,40,-24.4069079447864,-0.673459664547011,13.4639495922656,0.588448577777032,0.0830962632461641,46
"Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morocco",-7.66300308408396,-0.0972114184139857,4.46676594463374,0.0997789500302673,-0.027559147898376,84,-9.39705891380771,-0.0925100270763187,4.84238442556738,0.0960852068274241,-0.0459844092798127,91
"Mozambique",0.923572243259221,0.0685151391402759,-0.713452745674303,-0.0415391742250383,-0.0662125638596619,75,1.19419799676113,0.0696633364515302,-0.858112890855916,-0.0402185566098988,-0.0642383306051945,78
"Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Namibia",3.85815836478947,0.150535525092864,-3.62862856222663,-0.0857671174201178,-0.120738878152097,117,-13.0730465990053,-0.734127326092184,8.72167835973171,0.708774625587076,0.723964540746727,37
"Netherlands",-5.65558533887887,-0.107475931378127,4.53511248789206,0.113876456535865,-0.0553444168620706,110,-8.9724904164331,-0.114275535432067,5.47772985145168,0.121534227421139,-0.0772516985183038,117
"New_Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicaragua",-0.415037694031047,0.292296992353867,-3.60211075909775,-0.271977143605212,0.0134824351264368,70,3.55027194250244,0.269939688937513,-4.42417830235161,-0.245358887085893,0.117993067324731,74
"Niger",-9.68900070091551,-0.304457128024299,6.36168798000871,0.218552777754287,-0.231073699345159,41,-11.7307351495903,-0.252102417086756,6.58784638725791,0.169049299269978,-0.236502110613066,48
"Nigeria",-20.7662398430412,-0.103823782669944,7.86256757490596,0.0368589758948684,0.0187837558582669,72,-22.8071879906955,-0.096192781016545,8.20599978701462,0.0296615370537619,0.020436246009507,78
"North_Macedonia",-20.967189737427,-0.29070181023983,9.79985939797296,0.214356690391474,0.0285631306170701,57,-24.9302456880512,-0.273785828078687,10.7148626972387,0.1944225915873,0.0177870889171031,63
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norway",-4.51062470927426,-0.126381397792818,3.97501276819592,0.123218593583787,-0.104323041195766,93,-8.30611054120804,-0.138907754755131,5.15768346012191,0.132150883901521,-0.157875260437362,98
"Oman",-63.5156438412844,-0.458359291702668,23.186309328413,0.270578066130228,-0.226813067087307,64,-73.9340436126787,-0.452276778390956,25.7262360235967,0.251875387767349,-0.215425336744012,70
"Pakistan",0.573383336742135,0.0297416026906214,1.07863017864857,-0.0788249082480321,0.073652870060912,104,-46.3609087423906,-0.366690154710489,18.0453275984165,0.205941509417912,-0.209272260099773,58
"Palestine",-30.9835965708856,-0.461708179907135,13.9580994114112,0.374581829586563,0.503423263019922,60,-27.6848168671757,-0.395834348432326,12.3940672473487,0.324087944761485,0.464164065044246,62
"Panama",-12.5666467257007,-0.193018009134565,6.91022828170315,0.144808944913291,-0.00385202942984161,56,-15.4978012154322,-0.182821257751513,7.59341727447619,0.131751160968138,0.00162913013952106,62
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",-1.77445006140568,-0.00620942468402766,1.21422322828204,0.039869341852447,-0.0129774077485675,95,-1.87487421258659,-0.00231199028009932,1.15649240778264,0.0384062313583961,-0.0424709735439006,100
"Peru",-14.3797887530844,-0.0749639609095164,6.55352825360641,0.0497747253704039,-0.00542107840712311,121,5.6311337692665,0.126430418284855,-1.21810400587974,-0.109213464269353,0.0297456556507796,60
"Philippines",-31.9412735433678,-0.127157525480994,10.8545908975522,0.0908728123755285,-0.0901990531800789,107,-28.1832864199813,-0.0983066299715801,9.44493690479286,0.0733464796090782,-0.0755100667926963,114
"Poland",-0.839701275993213,-0.0307448257743245,2.11047133973706,0.035294869459496,0.0182720828416601,121,-2.6117793078475,-0.0346352721991282,2.59050615375346,0.0386686752225525,0.0150055529788962,127
"Portugal",-9.34843932026711,-0.157896096581559,5.99784831900328,0.108773656986817,-0.0589623500367018,70,-14.563103611759,-0.176010552480446,7.5944496547147,0.114681565201015,-0.0838454128101808,74
"Qatar",-1.34000543648416,0.0176774611818865,1.69391551360142,-0.05941050621963,0.0181117818773433,83,-3.76035165925164,0.00881560360342111,2.36013194379639,-0.0558740367202264,0.0223134890886387,88
"Romania",-13.8407934860231,-0.128541836320608,6.67329622834945,0.104161682134178,-0.0123732338624937,89,-17.2621107987938,-0.130780049865647,7.55145148389292,0.104008979728962,-0.038467918590267,95
"Russia",-3.11003896376479,0.0840854242314453,1.03145629598943,-0.0987488693203536,0.012807322352077,92,-4.92136574946265,0.0838382210615192,1.34831017055573,-0.10103155275918,0.0457785890881262,95
"Rwanda",0.18918236789453,0.0122735119037725,0.310847444329957,0.0341972019037972,0.14738978928853,150,-0.289866519162566,-0.0178726352712188,0.708595089974497,0.0346140742362586,0.0608424041614597,63
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San_Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi_Arabia",-12.0959189539924,-0.248589777418628,7.17093967360321,0.182604069410937,-0.230055416055989,30,-23.1498510351848,-0.121967963378149,9.15972286684273,0.0405610631181692,-0.0139536778341721,71
"Senegal",1.26528158570876,0.070123148719993,-0.221503701238466,-0.0672738543506505,0.050898818947255,59,1.15191520364768,0.0704651040124062,-0.276642255282409,-0.0662420063540608,0.0357798815331151,64
"Serbia",-18.6989932205175,-0.247212018865086,9.25741087257662,0.181677897291508,-0.000645446274291913,69,-22.0445495686759,-0.234228750020311,10.0077609357281,0.168113982790828,-0.00150704149856635,76
"Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra_Leone",-2.52810494608534,0.0401007445762517,1.07569489387564,-0.0700124703729013,0.0412027888713466,44,-2.55069095747891,0.0493424372250515,0.888380172184042,-0.076489152438232,0.0497481195578506,49
"Singapore",4.42835108930978,0.161506043448845,-2.64820218240122,-0.159679311469826,0.0738152004641517,89,4.31946873052838,0.153174331305828,-2.60250097548563,-0.151128210386711,0.0587332262230002,94
"Sint_Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
