"","(Intercept)","Day_1","log(Day)_1","Day_2","log(Day)_2","psi","(Intercept)_s","Day_1","log(Day)_1_s","Day_2_s","log(Day)_2_s","psi_s"
"Saudi_Arabia",-12.0959189539924,-0.248589777418628,7.17093967360321,0.182604069410937,-0.230055416055989,30,-22.4014955770736,-0.121502562864273,8.97753969397041,0.0409438574635181,-0.0130273492804866,70
"Senegal",1.26528158570876,0.070123148719993,-0.221503701238466,-0.0672738543506505,0.050898818947255,59,1.12755471533919,0.0704476919516953,-0.254373394718973,-0.0665135514461429,0.036630669301395,63
"Serbia",-18.6989932205175,-0.247212018865086,9.25741087257662,0.181677897291508,-0.000645446274291913,69,-22.0553190621859,-0.242445623971768,10.1070723883442,0.175142799585796,-0.0345625014303098,74
"Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra_Leone",-2.52810494608534,0.0401007445762517,1.07569489387564,-0.0700124703729013,0.0412027888713466,44,-2.55536022506322,0.0488952694152865,0.914763247455071,-0.0762495410248416,0.0433689579012214,48
"Singapore",4.42835108930978,0.161506043448845,-2.64820218240122,-0.159679311469826,0.0738152004641517,89,4.35148648264444,0.156043126137109,-2.63806420585261,-0.15383354796784,0.0597649768931058,93
"Sint_Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",-5.04751289577238,-0.122161399071904,3.59925772508668,0.13270394110267,-0.0109347636137424,84,-7.51223487567319,-0.129504774441265,4.36953500883428,0.134800144069519,0.0155442311791645,89
"Slovenia",-2.11227791042918,-0.136070544777921,2.84351220339964,0.139113288047535,0.0487497657343068,72,-4.45742942324579,-0.14494209082214,3.63937632558599,0.142432751796026,0.062026771597096,77
"Somalia",-15.645846490358,-0.0975847053733583,6.18441587790267,0.453771652842472,-0.106611457948675,162,-15.0267640144833,0.0576678620794042,4.40124337008127,-0.133380033752435,0.137969602675198,38
"South_Africa",-70.7068055283767,-0.520549624950467,26.1689179819249,0.325553802553491,-0.352814187912203,65,-77.5833984972476,-0.496093724146419,27.5859363222855,0.296760168249279,-0.320470059872017,70
"South_Korea",-29.0872087428183,-0.251720621329452,12.0546975885397,0.215942827200251,-0.251861343982149,101,-34.9501880842646,-0.263311133352265,13.6939560257298,0.216271164542563,-0.216834776642478,105
"South_Sudan",-34.293356170199,-0.224100165644678,12.5674969062324,0.0871596434933683,0.0470775780136765,88,-36.1934318816951,-0.213602783046986,12.875993896282,0.0790884068797725,0.0330738257432971,93
"Spain",-39.9434182473534,-0.239359627155346,15.3176987135556,0.206051765752483,-0.142618742750422,124,-45.7665554910246,-0.246964835969117,16.8217365565738,0.206421630846865,-0.146437372934105,128
"Sudan",-1.95475707415482,0.0878747419137598,0.355390326506027,-0.109315827502663,0.0606871814176366,66,-3.33766069145192,0.0818368689569086,0.695649531404933,-0.105983940885689,0.0434019037787188,70
"Suriname",-4.34012602769196,0.0332202495462737,0.824983886964892,-0.072306108127341,0.0672617725281234,145,2.69528379281182,0.125146639519866,-2.51604481967399,-0.0859965172866899,0.162869343870158,90
"Sweden",-37.6224212925925,-0.162765888078746,12.9755709690177,0.0624561497845237,-0.0309915315399825,94,-41.6299179152887,-0.16420602561618,13.9129207911709,0.0593555466328513,-0.00346232791243244,100
"Switzerland",-12.7091059389621,-0.223379151028623,7.64682086068701,0.203057928808547,-0.0761324500381407,87,-17.6657387451419,-0.238028810035029,9.16314690792883,0.208650972933084,-0.0974486739970357,91
"Syria",1.83612659539357,0.0518924137643951,-1.05465017536266,-0.0817462784062738,0.119385726797768,151,0.284973082396407,0.0329541763559153,-0.350928799345069,0.00990288644308466,0.070918382705264,115
"Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tajikistan",0.628024439166738,-0.0938369865438588,2.06813976278663,0.0643227906356862,-0.0405818793534954,53,-0.644466091895203,-0.0926594109596185,2.44251030063213,0.059711559056324,-0.0318230944158643,59
"Thailand",-76.9808515075963,-0.344467160660427,24.7544593905842,0.204459515921442,-0.148442721356755,120,-87.6852836628664,-0.362451882386132,27.5462584565683,0.210652509677522,-0.168763616719214,124
"Timor_Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Togo",2.03635779661173,0.0851219781064483,-1.1203876930279,-0.0631470048244555,-0.200789384163685,61,1.6764728202199,0.078516104749733,-0.99895394566103,-0.0573697816050281,-0.214306149547402,65
"Trinidad_and_Tobago",-4.46485824503501,-0.289724281964813,3.83704618917901,0.357049748288131,0.0357138006864539,63,-4.59024018628193,-0.214671520702364,3.42889485665029,0.303337462967204,-0.231087581407556,75
"Turkey",-3.21061128190676,-0.12947090933043,4.4733480830184,0.096321479637912,-0.0761943024673136,72,-6.55893416945897,-0.141187482061713,5.51374027965531,0.0997457924727746,-0.0799006767669412,76
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uganda",5.53088847773329,0.232242567778195,-3.70626933957043,-0.169396974125786,-0.332452920464872,55,4.87618543594548,0.184067962414458,-3.04338482398964,-0.131491851908645,-0.267321448621656,58
"Ukraine",-3.19277537259369,-0.0467101825876229,2.95797520055,0.0420946144219683,-0.0748213337169939,81,-5.21192915109425,-0.0521427047268832,3.52512139826319,0.0432954137691754,-0.0736722749254322,85
"United_Arab_Emirates",-6.88234564640334,0.09454850734099,1.41361542137295,-0.115294371750673,0.200924509648188,72,-10.7992583791708,0.0755834269214056,2.54249290643408,-0.104106399607631,0.166337287747502,76
"United_Kingdom",-34.7482329607823,-0.152109922590234,12.6067275261629,0.100417573528803,-0.114825332645672,144,-39.9467141567079,-0.160249912185135,13.930548889135,0.0996628112876989,-0.124681589666474,146
"United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United_States_of_America",-68.0871228624982,-0.231953659707069,22.0403862900101,0.11677368249421,-0.052420375750309,126,-73.6426840801694,-0.235042671752568,23.3169677128738,0.115886229959647,-0.0632627148667146,130
"United_States_Virgin_Islands",3.89152758676818,0.0631914270907774,-1.92231198777853,-0.080600280499346,0.114993069527159,143,2.76068443409335,-0.0582801547558042,-0.430169546613219,0.0979384427746612,0.328795941956902,50
"Uruguay",2.20666385616741,-0.0417627947459722,0.456548899114608,0.0513952260546232,-0.0401578646684033,66,1.75620795274141,-0.0380833559858805,0.585300122756174,0.047575011036845,0.0744778141460996,85
"Uzbekistan",-20.6267983939485,-0.329375292311571,10.2111016574022,0.26602428718484,-0.194303020378675,53,-19.1244030501971,-0.258599117318671,9.09804013730629,0.206789799145798,-0.0774246698080067,59
"Venezuela",0.988421713878314,0.037984451656113,0.0573736695126454,-0.0470501223597392,-0.0247979388356306,151,1.12859226054871,0.0379248399959411,-0.00332015089729565,-0.083752823633744,0.0895179333246453,156
"Vietnam",-13.4693582143655,-0.0902137151938422,4.98642301762605,0.0868378674462609,0.187305243956529,122,-17.2187003492733,-0.099989682804838,6.05073746678129,0.0994838107040328,0.124947381894563,128
"Yemen",-8.38457708587343,-0.00826699247654035,2.98025709113132,-0.044514715324011,-0.0478411741559305,66,-7.5325605577312,0.00480150217680571,2.53578776393949,-0.0541835110181901,-0.00253079734345823,69
"Zambia",-43.5717491272546,-0.265809836059217,15.3218290729978,0.171430212793508,0.110251313149632,84,-36.6076606044639,-0.203603101685066,12.6983648602762,0.134935528589806,0.110171242403785,89
"Zimbabwe",-45.6013104046239,-0.208803454622168,14.6141106939378,0.102172623428186,0.366733835150517,85,-27.6968661865686,-0.572053102760896,13.0822661164569,0.491915014125421,-0.0017271716207453,44
