"","(Intercept)","Day_1","log(Day)_1","Day_2","log(Day)_2","psi","(Intercept)_s","Day_1","log(Day)_1_s","Day_2_s","log(Day)_2_s","psi_s"
"Central_African_Republic",-15.0990556110972,0.00278750786264852,4.36668159146541,-0.100590375763393,0.222514934674436,86,-22.7639640027481,-0.0413204495003786,6.82056712062931,-0.0862917547035232,0.0846954753550135,106
"Chad",-35.9180155672631,-0.231537969899171,12.858107830909,0.155680096551078,-0.0144104403302789,104,-35.1621887658861,-0.200195416567187,12.204396383423,0.128106274734744,0.0318894669961526,113
"Chile",2.48822279554911,0.0421370100565851,0.487634516966314,-0.0661654243405206,-0.0674941086059715,101,1.20453978217922,0.0387750157882704,0.779639873953728,-0.0676726348227475,-0.0286014235894848,106
"Colombia",-15.4711957470406,-0.173722020563385,7.55448418705227,0.14013803541743,-0.184468577955563,54,-13.3752444855764,-0.124466113859364,6.38281126369849,0.103444877443183,-0.144117885489548,57
"Congo",-29.8541736579209,-0.397262130270406,12.8627755678321,0.291529825956024,-0.293596510115333,49,-29.7929155797942,-0.31084495517453,11.9771792707021,0.217744466140967,-0.151820619914763,56
"Costa_Rica",-22.5152667074847,-0.49207929075017,11.7898095130822,0.434891399813993,-0.0696674258312825,50,-24.9639373059829,-0.410266273311864,11.8592611925915,0.35668590123263,-0.0505838219266613,57
"Cote_dIvoire",2.02497153956432,0.0332575790472476,0.017148244631552,-0.0704435625248927,0.0668237915349125,110,-36.2170386502169,-0.394662797880701,15.0751788191963,0.263912328466947,-0.109605291922178,56
"Croatia",-14.6059293517604,-0.203220480358651,7.23180869546532,0.190335227955041,-0.00454012080317655,81,-22.7300446802592,-0.232158748940217,9.74606090365696,0.201018304994223,-0.0249251413868457,86
"Cuba",-3.49172883534423,-0.0796332044284721,2.80604171847298,0.099778834248631,0.036194494297597,104,-5.48038182873113,-0.0801786090738846,3.3403395659771,0.107940491346579,-0.0209091079537803,113
"Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",-2.23801533355754,-0.111596185843179,2.53433256935818,0.12359963344872,-0.0815855227408267,80,-2.91633924480024,-0.0926226534957302,2.56203405388049,0.116417070347662,-0.0107511597125354,99
"Czechia",-6.62546624344003,-0.144594419992595,4.76679137155085,0.131081583846167,-0.122631186748437,73,-11.3544928065333,-0.155544440183452,6.17793780448619,0.132869104239093,-0.130466917135623,80
"Democratic_Republic_of_the_Congo",-0.766274227098733,0.0310796202966516,0.707268065329861,-0.0616978656162251,0.071879969023211,85,-2.30311748690482,0.0229775800610073,1.1418003592247,-0.0580383981344093,0.0708027767283886,93
"Denmark",-4.43688187819621,-0.0827583571831572,3.53353935135574,0.0824747128144371,-0.0483873239996072,111,-7.4413246643567,-0.0868905259733351,4.35540654317608,0.094031977087343,-0.0746204594878998,123
"Djibouti",-24.5750831101181,-0.406511255897395,11.8497625838399,0.246811638824372,0.0048817648853792,43,0.371392361623535,0.0353530638269548,0.405211665535043,-0.0715855341129899,-0.151164203660299,78
"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican_Republic",-12.5733103235983,-0.143467670973008,6.46031628063059,0.0984071293060054,0.0011355326689047,64,-14.2055117950668,-0.120304736101478,6.58452819091911,0.0791974452370377,-0.00135050832086695,73
"Ecuador",-13.7611202204239,-0.126224841142947,6.84008798866372,0.082637562022773,-0.0302321856180661,86,-18.6189869048416,-0.133061694336041,8.12958246267261,0.0833763596624124,-0.0432877972001032,93
"Egypt",-62.1453118778129,-0.374585922996923,21.8482806302031,0.195254456193954,-0.139766830788214,69,-76.3499028330719,-0.389210010808238,25.5194904286007,0.18988842481478,-0.156612148726256,76
"El_Salvador",-26.8082188841425,-0.173124345160456,10.0459295116896,0.0995305066083075,0.0143457783659276,70,-22.2491279975919,-0.113202725555626,8.04523064233118,0.0609163796634974,0.0654232790948813,78
"Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",-2.02602982455086,-0.0833052134073481,2.3997396756808,0.11098654077696,-0.0226477953434574,114,-5.14614446094623,-0.0935863636627224,3.3762510583435,0.115552754876297,-0.0116310465184931,120
"Eswatini",-33.6876090467071,-0.237794157864343,12.080381534033,0.159465824323893,-0.0273853964989698,69,-23.5146693407851,-0.138715326831734,8.16393522709221,0.0952433827898474,0.0563019596891741,74
"Ethiopia",3.36824879329544,0.13089013063978,-2.048782996423,-0.0786011315028687,-0.0581830626992981,78,3.93572102057556,0.135071652048835,-2.37287149612854,-0.0785363729559083,-0.0973441193749365,83
"Falkland_Islands_(Malvinas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Faroe_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",-32.3090505227716,-0.15057254108784,11.1901653196373,0.123546523444464,-0.094281189272634,148,-38.0306587891925,-0.156112378831381,12.5981300818745,0.129515779918563,-0.105780613040986,156
"France",-39.9217847815152,-0.18646868444821,14.3038377219726,0.158242615400871,-0.205364655668816,138,-48.8331586350351,-0.200656491582541,16.5926951659461,0.156032478361865,-0.182977013809641,142
"French_Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon",-10.4611298709582,-0.420481615248413,6.11133882563527,0.352084175982354,0.240270494804699,22,-5.99868751476071,0.051470026970808,1.60987840060817,-0.0761171859104249,0.0561465591325459,71
"Gambia",-66.8204540557286,-0.836766433870749,26.8413880683667,0.670847140118384,1.57446169052175,69,-12.5150174109546,-0.191960277637098,5.19597520633145,0.207618956535506,0.653562444742335,72
"Georgia",-5.1628670262971,-0.0513491824220499,2.60800030718732,0.0473003993083653,0.0705282553352066,116,-8.35285317594579,-0.0604969802996273,3.52951269982431,0.0537387696290747,0.0407565684691171,121
"Germany",-51.8941064470269,-0.260549056369593,18.4205549457134,0.177102039620339,-0.176520235612541,122,-60.3514048033001,-0.26673062497588,20.484951770292,0.174439949246164,-0.197157189249157,128
"Ghana",-31.9872045101267,-0.227246020783252,12.3627264569578,0.12290757005754,0.0527169916814995,72,-32.5044996290099,-0.192944202668568,11.9933975449491,0.0992399481927058,0.0251491614836732,78
"Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",-3.65426884737621,-0.10117645828569,3.16774156941561,0.123576083010074,-0.0797708230264696,90,-6.93382158477313,-0.107590018217504,4.13655412880969,0.129437302168505,-0.133588877093845,98
"Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam",2.86007086990958,0.0144898190386359,-0.741839206493936,0.0821246246050899,0.0056152883503472,130,1.76253725078016,-0.0268780987374819,0.0359901548635917,0.0889012865170851,-0.301102911097634,81
"Guatemala",-22.9273560024061,-0.242971626685073,9.67858713409954,0.173611667047553,-0.0549182952066792,48,-26.955074977956,-0.239188842432696,10.686109848717,0.166072413454141,-0.0837563822331947,52
"Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea",-9.75150102606892,-0.071599381227205,4.49060033615325,0.0437494624420692,-0.0108206305085752,100,-12.6768366041412,-0.0748140868655182,5.23449634918713,0.0453319717747767,-0.0026577793012227,109
"Guinea_Bissau",-17.5380708896983,-0.159074662437099,7.38261410386031,0.0834758189481554,-0.0238752265806897,77,-18.7177072882438,-0.140109800606681,7.42675163703314,0.0629493108480737,-0.00942064666598156,84
"Guyana",-0.259601689418296,0.00837822515236859,0.143938624505906,0.0399364359855874,0.0123408385080724,122,0.0098711513524763,0.0113830853587409,0.010994841701306,0.0443579357203386,-0.0136530529809157,131
"Haiti",2.76431584851923,0.15056637241958,-1.95055879307923,-0.163894697363829,0.0802170873104692,73,2.37881420965955,0.132628257336622,-1.73572206952295,-0.147798801867816,0.0478534904550599,80
"Holy_See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honduras",1.76080912267685,0.0478694606921333,-0.0405937952656987,-0.0510357560964905,-0.00698837868010476,107,-21.383449717522,-0.377393834860618,10.439785674118,0.303842552557872,-0.277635594544722,41
"Hungary",-6.48870324651376,-0.0927166659754045,3.91701827258746,0.134564314706661,-0.154901006880592,120,-10.168318903093,-0.103138500016893,4.99808254964515,0.112432958801697,-0.0470140363714397,120
"Iceland",-12.0087041767318,-0.257640691745636,6.96240758190182,0.248051323288181,-0.0404755462025268,82,-19.596784763543,-0.280667418281644,9.36880957087539,0.264623557171774,-0.10788584670122,90
"India",-46.3034847085967,-0.0899616096202207,13.7664152649343,0.0358690212772537,-0.00641832568928792,134,-49.6098138915128,-0.0886083798292117,14.3883424883701,0.0338033550495125,-0.00886348063784229,140
"Indonesia",-2.10555842197445,-0.0414697390232612,2.54981763647087,0.0345502910220355,-0.0216595027542294,58,-5.71425071534396,-0.0546490105908953,3.62213722207891,0.0398464775393542,-0.0308315314716169,66
"Iran",-4.55795273405947,-0.106456596603259,4.4437394135272,0.0748604155487773,-0.0264164148456317,68,-8.56456876553855,-0.11406446600065,5.5765847005514,0.0757290812130943,-0.0406112939368145,75
"Iraq",-23.6066020325,-0.307072864513616,10.7210990317146,0.249007570620591,0.0464284771857108,56,-29.7744934903431,-0.292379008442273,12.246746050205,0.226699331894196,0.0316507530543491,63
"Ireland",-15.0070732115826,-0.177156730098859,7.68640591991312,0.171070622935403,-0.0382841057343015,111,-21.2734186306011,-0.190021222975317,9.46205821387815,0.179941082844136,-0.0670858637326922,118
"Isle_of_Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Israel",-48.8493858876037,-0.47059692118799,19.9745213612637,0.35515516753071,-0.0442676466959671,76,-58.2652373658731,-0.460114798852408,22.3007962282464,0.335539671117178,-0.0723035920634251,83
"Italy",-25.7292443593046,-0.166834325042728,10.7519583880567,0.145280598146177,-0.198021491883166,136,-32.9867593762734,-0.17952065893306,12.6723014390395,0.137349866729797,-0.18259269857581,138
"Jamaica",-2.01974499724098,-0.0298394568093241,1.45286243103219,0.137176201746097,-0.160855041634071,134,-2.809636453253,-0.0326593617857794,1.68562236182086,0.117793758381382,-0.138717759835622,134
"Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan",2.03702710556986,-0.00555157967224754,0.141142226085429,0.0866346691542542,-0.0122900435238907,145,-1.23656278911946,-0.0934650494795134,1.88756056967097,0.0869619943326335,-0.106839206859424,48
"Kazakhstan",-43.1975648276007,-0.424012878270723,17.6606062306018,0.287744809180061,-0.162401586625162,60,-43.8243805232826,-0.35725539708616,17.0314326550729,0.233896666046734,-0.111975148720301,66
"Kenya",-28.8316694256336,-0.421173523282103,12.9478387740525,0.337139212041394,-0.470433839838111,46,-26.7207042844881,-0.31666586897267,11.3289788358574,0.250601743241815,-0.3167427644059,51
"Kosovo",-21.0899473304814,-0.331997819850579,10.0705725219871,0.265539105166739,0.0706407821904545,56,-19.5131938195407,-0.25170514256494,8.84046581602494,0.200512536644362,0.0599936893485109,62
"Kuwait",2.95853969504831,0.0982306487065835,-0.864142946224343,-0.0947356523922822,-0.00192321960757906,78,1.97408893633555,0.0893339999464488,-0.600104323566097,-0.0879708794467435,-0.0038312295226241,84
"Kyrgyzstan",4.45089475135999,0.0732216415539417,-1.32588100229968,-0.0734995448037253,-0.665945909169123,132,5.09635003738057,0.0831636486203347,-1.76372124820483,-0.0852112856041548,-0.567305901484663,135
"Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia",-1.91092584038681,-0.0747709322736737,2.10829095506152,0.0763404250502668,0.0122840244692454,99,-4.12558550047074,-0.0801957589888423,2.78351396068331,0.0744883413089282,0.00997307246877424,104
"Lebanon",-0.463853534187179,-0.0170304448842486,1.03075735832374,0.0611718517796684,0.0193089946446602,110,-1.82546660598182,-0.0193579239019948,1.39391080379845,0.0645063550453015,-0.0130169123254779,117
"Lesotho",-0.326666518085877,0.189957430745703,-1.89072715452174,-0.196058143656678,0.229981319779942,59,1.48129590541019,0.182441944138045,-2.44163888033938,-0.172871336615784,0.163179918666442,65
"Liberia",-0.974228032580683,0.0185142444789429,0.427141285962604,-0.064852683915945,0.0108123190422525,111,-23.1040299233048,-0.234936750623286,9.2224049806916,0.14567655872217,0.0817912051040935,57
"Libya",1.51036029141362,0.0596918891708241,-0.842229217100514,-0.0514515902225907,0.0551778862521109,143,1.15854345289127,0.0572089414999457,-0.768773977500158,-0.0564706689286794,0.0440133510986624,151
"Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania",-2.74750544810631,-0.0852505756969624,2.61084254861396,0.10645228699004,-0.0571782314975749,100,-6.1457917320481,-0.0977902472045953,3.68169836769776,0.114237512638067,-0.116127351084913,104
"Luxembourg",-7.93755014689679,-0.264041525161192,6.00648493351025,0.233486696674713,-0.0102574214774835,59,-13.6488908756147,-0.266790853115236,7.75114845084932,0.228738331522831,-0.0366772692418584,68
"Madagascar",2.50063272022315,0.0615600634016795,-0.863003474921263,-0.118542193373501,0.117989900192347,125,2.43940422658149,0.0599250935020643,-0.878766389588415,-0.11846942387193,0.128864627843619,131
"Malawi",-1.28193681895412,0.0471975473546849,0.259397414988768,-0.0829313025938599,0.121831027446138,101,0.121514819508016,0.0564628647472453,-0.29873005012143,-0.0793715091833321,0.0891709268517404,105
"Malaysia",-39.1552599550392,-0.188495624830841,13.4502017392892,0.0821666686004823,-0.101003852694278,105,-48.2168131668129,-0.203982870094093,15.8151925868999,0.083793841035355,-0.0890062806380784,111
"Maldives",-27.1054179301672,-0.135717319932393,9.46726460983788,0.0988766095755634,0.0170517793690096,106,6.67220539084759,0.396114024717889,-5.99188532881912,-0.33040022753404,0.0794207004916012,54
"Mali",-0.204354483399869,-0.00132509892810476,0.906738525569272,-0.0296996412182418,-0.012792756287056,72,-1.02808053603637,-0.00213385172023838,1.09533267789764,-0.0333270734736832,-0.0132633220530396,80
"Malta",-1.31060173458621,-0.0594665104428792,1.61683009603546,0.0979236793093936,0.161907971762249,108,-2.73967785871136,-0.0608352767406055,2.03106836346756,0.111681721711515,0.155944612583973,120
"Mauritania",-2.76658275506056,0.0922593085281848,-0.193517185087348,-0.128244324528565,0.0345880953472819,97,-0.985998820339753,0.0999940168001527,-0.855318262511658,-0.131229061355429,0.0629103598565228,102
"Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",-9.97505872440562,-0.102177480232789,5.43448074561281,0.0652635884441926,-0.116666715024955,39,-14.0581536183869,-0.0633165024020973,6.06277230470357,0.0228679508913144,-0.0149392997109656,66
"Moldova",-2.82062250395006,-0.0416874598377577,2.48344639142377,0.0311932315119265,-0.0526912439937597,63,-5.00489985247323,-0.0438978997625569,3.04824962230245,0.028949228214855,-0.0422511288131788,71
"Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",-24.265336561186,-0.880652799574678,14.7050677120113,0.78156546781723,0.0267125043675309,40,-22.5496502547222,-0.608271189897074,12.413610885435,0.530555355891899,0.251083122155883,48
"Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morocco",-7.66300308408396,-0.0972114184139857,4.46676594463374,0.0997789500302673,-0.027559147898376,84,-9.60367093594363,-0.09089562168882,4.87052135090798,0.0949274599358238,-0.0571852108779053,92
"Mozambique",0.923572243259221,0.0685151391402759,-0.713452745674303,-0.0415391742250383,-0.0662125638596619,75,1.19282290133482,0.0691409375547646,-0.861481648460791,-0.0396406838383158,-0.0661499448810482,79
"Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Namibia",-18.3816199396157,-1.00025011540839,12.0254747935967,0.950557138108901,0.389765044327456,34,-13.4114960629767,-0.716782118443331,8.77535598558451,0.690763547943058,0.761400938048346,38
"Netherlands",-5.74516061366519,-0.108393745451772,4.56996909849829,0.114705202389443,-0.0791343406431821,109,-9.57492269227117,-0.115138121816091,5.64177466553795,0.122804931592719,-0.0933972590856304,118
"New_Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicaragua",-0.415037694031047,0.292296992353867,-3.60211075909775,-0.271977143605212,0.0134824351264368,70,3.54923345437581,0.254039616358173,-4.20958954262754,-0.231420106072769,0.123104367787119,75
"Niger",-9.68900070091551,-0.304457128024299,6.36168798000871,0.218552777754287,-0.231073699345159,41,-11.4655920098425,-0.233039786293607,6.34520135100234,0.15336312924608,-0.216067953580263,50
"Nigeria",-20.7662398430412,-0.103823782669944,7.86256757490596,0.0368589758948684,0.0187837558582669,72,-23.5819861441128,-0.0972867511105644,8.40096249611603,0.029690736786155,0.0199006791658302,79
"North_Macedonia",-20.967189737427,-0.29070181023983,9.79985939797296,0.214356690391474,0.0285631306170701,57,-25.8170872760475,-0.272093397567715,10.9344801000426,0.191781457351002,0.00927205040231567,64
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norway",-4.51062470927426,-0.126381397792818,3.97501276819592,0.123218593583787,-0.104323041195766,93,-8.92791209033853,-0.139712803362069,5.3343304641651,0.132408313368173,-0.170607320446431,99
"Oman",-63.5156438412844,-0.458359291702668,23.186309328413,0.270578066130228,-0.226813067087307,64,-75.0373092729283,-0.446678409246584,25.9196562045508,0.246374781457179,-0.211890718293049,71
"Pakistan",0.573383336742135,0.0297416026906214,1.07863017864857,-0.0788249082480321,0.073652870060912,104,-47.9154993408215,-0.359338805520939,18.3601175933761,0.196668832316926,-0.173283486612671,60
"Palestine",-30.9835965708856,-0.461708179907135,13.9580994114112,0.374581829586563,0.503423263019922,60,-26.381787041403,-0.374356238782284,11.8176824889282,0.306968240976544,0.505030858315009,63
"Panama",-12.5666467257007,-0.193018009134565,6.91022828170315,0.144808944913291,-0.00385202942984161,56,-15.6147492170634,-0.177520428952524,7.56182225854846,0.127274023441462,0.0037550096775745,63
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",-1.77445006140568,-0.00620942468402766,1.21422322828204,0.039869341852447,-0.0129774077485675,95,-1.88539479063603,-0.00164104652472545,1.14374147228243,0.0377836193382725,-0.0418634998005769,101
"Peru",-14.3797887530844,-0.0749639609095164,6.55352825360641,0.0497747253704039,-0.00542107840712311,121,5.55767233268127,0.12436129577349,-1.19708169353738,-0.107456608659822,0.0297634878502085,61
"Philippines",-31.9412735433678,-0.127157525480994,10.8545908975522,0.0908728123755285,-0.0901990531800789,107,-27.5691426849187,-0.0937120501422759,9.21430975173218,0.0707742703055781,-0.081749625416669,115
"Poland",-0.839701275993213,-0.0307448257743245,2.11047133973706,0.035294869459496,0.0182720828416601,121,-2.89937739213845,-0.0350024456029064,2.66300725527298,0.0391011467336038,0.0108310774544493,128
"Portugal",-9.34843932026711,-0.157896096581559,5.99784831900328,0.108773656986817,-0.0589623500367018,70,-14.9861139062707,-0.173241138793855,7.67137476621748,0.110983967206693,-0.0536907226682457,76
"Qatar",-1.34000543648416,0.0176774611818865,1.69391551360142,-0.05941050621963,0.0181117818773433,83,-4.27386718885485,0.00690717977219156,2.50263803133394,-0.0550897528619648,0.0239630160449857,89
"Romania",-13.8407934860231,-0.128541836320608,6.67329622834945,0.104161682134178,-0.0123732338624937,89,-17.5312073798834,-0.128537701030812,7.58345008512965,0.101740907604656,-0.0179680752288012,97
"Russia",-3.11003896376479,0.0840854242314453,1.03145629598943,-0.0987488693203536,0.012807322352077,92,-5.13743739219316,0.0855419858338421,1.3477982899991,-0.103023028674695,0.0663427186570437,95
"Rwanda",0.18918236789453,0.0122735119037725,0.310847444329957,0.0341972019037972,0.14738978928853,150,-0.485014203271025,-0.0199401618715481,0.783633834705008,0.0351924579424927,0.0679363313420352,63
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San_Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi_Arabia",-12.0959189539924,-0.248589777418628,7.17093967360321,0.182604069410937,-0.230055416055989,30,-23.8332562117074,-0.122155520047894,9.32138927686989,0.0400559800572082,-0.0138252642477822,72
"Senegal",1.26528158570876,0.070123148719993,-0.221503701238466,-0.0672738543506505,0.050898818947255,59,1.15983183168003,0.0702075738286266,-0.290560159393901,-0.0657787621322885,0.0346059426852253,65
"Serbia",-18.6989932205175,-0.247212018865086,9.25741087257662,0.181677897291508,-0.000645446274291913,69,-21.8644305234819,-0.225290122107787,9.85333491960092,0.160710625396173,0.0310605088576562,78
"Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra_Leone",-2.52810494608534,0.0401007445762517,1.07569489387564,-0.0700124703729013,0.0412027888713466,44,-2.52703212345597,0.0496839775080509,0.858263260822666,-0.0765666312485946,0.0563173687464257,50
"Singapore",4.42835108930978,0.161506043448845,-2.64820218240122,-0.159679311469826,0.0738152004641517,89,4.27222342238162,0.149918739079917,-2.55495992572441,-0.148118024141952,0.0580724219650976,95
"Sint_Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
