"","(Intercept)","Day_1","log(Day)_1","Day_2","log(Day)_2","psi","(Intercept)_s","Day_1","log(Day)_1_s","Day_2_s","log(Day)_2_s","psi_s"
"Austria",-14.1205738827243,-0.246077176872707,8.09449966736453,0.217668812341222,-0.239370582551643,76,-17.6799376145169,-0.253658306833447,9.163442569208,0.218825974427349,-0.229239077459319,80
"Azerbaijan",1.09224796701466,0.0293978913989835,0.387017597369981,-0.0679589085141013,0.0565954730365176,120,-41.3219425051523,-0.449532461845128,17.1275312801921,0.309768142722128,-0.197207778668662,56
"Bahamas",-11.4700642241136,-0.244074664720012,5.77673130713952,0.247854730929612,0.246451365759033,63,-9.65546120565197,-0.190644637373109,4.78163564109178,0.204426239869962,0.27419146676764,69
"Bahrain",-0.354709897997905,0.0245139592042518,0.870480633369634,-0.0380980480992713,0.0240926401842246,106,-1.1916013288846,0.022338054164841,1.07850850888585,-0.0371615176865076,0.0318863882292937,108
"Bangladesh",-4.67278807241706,0.00237897417869599,2.78793722533961,-0.0301009248857477,-0.00418503711528375,91,-5.82987406819276,9.88444185663851e-05,3.06712818779076,-0.0294924752034424,-0.00452303372785326,94
"Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus",-17.6988876949565,-0.102673993655665,7.46409306421811,0.082090288896997,-0.112003004354519,145,-20.3903826138538,-0.107605564676954,8.1727346005965,0.0765365358462546,-0.104280509923809,146
"Belgium",-40.8627434413734,-0.224545439208829,14.9615710474059,0.163401348592274,-0.0856296788171393,121,-44.4357285071269,-0.226885467979081,15.8413510577417,0.165432083551529,-0.10795902771094,125
"Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin",-14.3248494415254,-0.386920490154431,7.50872687147406,0.314242592334718,-0.152799292970998,30,-14.2829493287042,-0.347366393116407,7.21157004145926,0.279068330491297,-0.0582459512552851,32
"Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia",-18.7462935088464,-0.260516880025253,8.75016447227318,0.200482452456126,-0.233407748024579,40,-19.3306018026294,-0.250907408623899,8.78610632465857,0.192739622849247,-0.225127134148375,41
"Bonaire, Saint Eustatius and Saba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia_and_Herzegovina",-7.12597220940745,-0.15038493453853,4.57949337353084,0.133507134838075,0.062804797889676,61,-9.31085172774617,-0.154795635696761,5.24298148672882,0.134067427917748,0.0577556238188999,65
"Brazil",-14.8028595454717,-0.09022175490416,6.8447538762249,0.0462554836845091,0.0429573871433484,55,-11.5371717041581,-0.0155915728785116,5.01567203776003,-0.0142727231730865,0.0118360469626894,100
"British_Virgin_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei_Darussalam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",-5.87756581824082,-0.0984857389592382,3.66238259924714,0.0777438532329335,0.1365340793744,63,-7.01245806694473,-0.0962393995251126,3.94405545050213,0.0753409765178948,0.119242945317303,67
"Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",0.695711111955921,0.0228233544612498,0.649284981471919,-0.0508181054282965,0.0237826190879078,89,0.076082602969586,0.0208761159145806,0.804864530048206,-0.0499854670268895,0.0399448445912172,91
"Canada",-48.6393251389322,-0.16708861672748,15.7689730821514,0.0867833032612022,-0.0342919913939071,148,-52.5364159268864,-0.171404154222735,16.7119001710583,0.0875769817367591,-0.0375973623606027,151
"Cape_Verde",-1.7033907491995,0.0188757557847451,0.727599009845514,-0.0192796402502749,-0.0115523465967485,104,-1.45378249830546,0.021138706522219,0.607383335854993,-0.0221952198444909,0.0014402772830734,107
"Cases_on_an_international_conveyance_Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cayman_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central_African_Republic",-25.6628557036313,-0.0641336120536103,7.9576098014013,-0.0752481573409442,0.0276332993118308,103,-23.4137644253518,-0.0487468097834007,7.13484799366933,-0.0835013418566489,0.069448893256407,104
"Chad",-35.9180155672631,-0.231537969899171,12.858107830909,0.155680096551078,-0.0144104403302789,104,-35.3507304279263,-0.213990417143894,12.4608795058342,0.141130662365467,0.0242668846428505,109
"Chile",2.48822279554911,0.0421370100565851,0.487634516966314,-0.0661654243405206,-0.0674941086059715,101,1.73216735476133,0.0395969773239317,0.673912190096663,-0.0644961248722067,-0.0953858046848537,105
"Colombia",-15.4711957470406,-0.173722020563385,7.55448418705227,0.14013803541743,-0.184468577955563,54,-14.7184818690511,-0.147856185142786,7.03889970357064,0.120193122894045,-0.163677068327812,56
"Congo",-29.8541736579209,-0.397262130270406,12.8627755678321,0.291529825956024,-0.293596510115333,49,-29.4885704235567,-0.350796672641265,12.3028693647908,0.25282395656266,-0.230572402546094,52
"Costa_Rica",-22.5152667074847,-0.49207929075017,11.7898095130822,0.434891399813993,-0.0696674258312825,50,-23.9737951829007,-0.444960971095277,11.861556570859,0.389452699349811,-0.0442542419003475,54
"Cote_dIvoire",2.02497153956432,0.0332575790472476,0.017148244631552,-0.0704435625248927,0.0668237915349125,110,-32.8276380049701,-0.40321902579948,14.2296148529369,0.276459083298514,-0.103090034878848,53
"Croatia",-14.6059293517604,-0.203220480358651,7.23180869546532,0.190335227955041,-0.00454012080317655,81,-19.020586155471,-0.222147514254548,8.64152633928665,0.199807931353058,-0.0477244485938667,83
"Cuba",-3.49172883534423,-0.0796332044284721,2.80604171847298,0.099778834248631,0.036194494297597,104,-4.69319533207468,-0.0816776060629178,3.15265441410334,0.103979964159662,0.00946978413411578,108
"Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",-2.23801533355754,-0.111596185843179,2.53433256935818,0.12359963344872,-0.0815855227408267,80,-2.93274081787462,-0.104795863137406,2.68325955141732,0.12347079093309,-0.0769589952337649,89
"Czechia",-6.62546624344003,-0.144594419992595,4.76679137155085,0.131081583846167,-0.122631186748437,73,-9.18217517613801,-0.152268339323818,5.55539470140678,0.133263930549042,-0.109531456969035,77
"Democratic_Republic_of_the_Congo",-0.766274227098733,0.0310796202966516,0.707268065329861,-0.0616978656162251,0.071879969023211,85,-1.66686449253439,0.0261417013510382,0.969394210573298,-0.0598224001723808,0.0750555749652969,89
"Denmark",-4.43688187819621,-0.0827583571831572,3.53353935135574,0.0824747128144371,-0.0483873239996072,111,-6.15203142318942,-0.0866308311750008,4.02633201547067,0.0903429723416624,-0.0869981728220188,116
"Djibouti",-24.5750831101181,-0.406511255897395,11.8497625838399,0.246811638824372,0.0048817648853792,43,0.875900383404158,0.0383016470059744,0.269318171323252,-0.0718898424327446,-0.201715474098161,76
"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican_Republic",-12.5733103235983,-0.143467670973008,6.46031628063059,0.0984071293060054,0.0011355326689047,64,-13.9536922820236,-0.13583553274828,6.7240484706389,0.0914682686855878,-0.0159420867086039,68
"Ecuador",-13.7611202204239,-0.126224841142947,6.84008798866372,0.082637562022773,-0.0302321856180661,86,-16.7557624895431,-0.133602651876797,7.68484840705381,0.0855632148677175,-0.0469428101593528,89
"Egypt",-62.1453118778129,-0.374585922996923,21.8482806302031,0.195254456193954,-0.139766830788214,69,-70.2576897623378,-0.384904432649503,23.9873330598671,0.192786702725823,-0.142144261853297,73
"El_Salvador",-26.8082188841425,-0.173124345160456,10.0459295116896,0.0995305066083075,0.0143457783659276,70,-25.4445846480109,-0.144686013767611,9.30366804727851,0.0795321884855869,0.0551186937683198,75
"Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",-2.02602982455086,-0.0833052134073481,2.3997396756808,0.11098654077696,-0.0226477953434574,114,-3.67534069917866,-0.0898630065129644,2.93266661471054,0.114583939387357,-0.0107810163442762,117
"Eswatini",-33.6876090467071,-0.237794157864343,12.080381534033,0.159465824323893,-0.0273853964989698,69,-28.1352366768693,-0.185483559640081,9.96902057650462,0.12572530825067,0.0229085976948953,71
"Ethiopia",3.36824879329544,0.13089013063978,-2.048782996423,-0.0786011315028687,-0.0581830626992981,78,3.88447461635752,0.137677727744416,-2.34121321011615,-0.0819564606351154,-0.0767758929766339,80
"Falkland_Islands_(Malvinas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Faroe_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",-32.3090505227716,-0.15057254108784,11.1901653196373,0.123546523444464,-0.094281189272634,148,-35.4262996018775,-0.154379494477568,11.9743101383889,0.129407925630628,-0.120568323510763,152
"France",-39.9217847815152,-0.18646868444821,14.3038377219726,0.158242615400871,-0.205364655668816,138,-44.7599158592082,-0.195233760118188,15.5690417371222,0.157796940671991,-0.187221676892434,140
"French_Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon",-7.29259725927734,0.043252605405706,2.17078881101212,-0.0760259363489851,0.103049001996414,62,-6.5731499339491,0.0514560901757982,1.81629117643789,-0.0794563784678124,0.0839319718342316,66
"Gambia",-66.8204540557286,-0.836766433870749,26.8413880683667,0.670847140118384,1.57446169052175,69,-29.6190065420781,-0.430060241584936,12.3578800254139,0.384503538493501,0.896700751243155,67
"Georgia",-5.1628670262971,-0.0513491824220499,2.60800030718732,0.0473003993083653,0.0705282553352066,116,-6.88135370614245,-0.057004463374649,3.11747690201707,0.0515402243607447,0.048351689869059,118
"Germany",-51.8941064470269,-0.260549056369593,18.4205549457134,0.177102039620339,-0.176520235612541,122,-56.7344590297981,-0.266173980265924,19.6427226065695,0.177936253951459,-0.19466481844602,125
"Ghana",-31.9872045101267,-0.227246020783252,12.3627264569578,0.12290757005754,0.0527169916814995,72,-33.8321148737574,-0.218861333088197,12.7005357808993,0.115683375859479,0.0311996511914353,75
"Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",-3.65426884737621,-0.10117645828569,3.16774156941561,0.123576083010074,-0.0797708230264696,90,-5.46834285691756,-0.10645032089712,3.72786442480278,0.128583841386095,-0.111626787785422,94
"Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam",2.86007086990958,0.0144898190386359,-0.741839206493936,0.0821246246050899,0.0056152883503472,130,2.80091605268135,0.0133988425900463,-0.699785423927089,0.109662994654256,-0.057446693020198,137
"Guatemala",-22.9273560024061,-0.242971626685073,9.67858713409954,0.173611667047553,-0.0549182952066792,48,-25.3173727811222,-0.241249345999247,10.2919580616798,0.169427460315698,-0.0898111152315985,50
"Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea",-9.75150102606892,-0.071599381227205,4.49060033615325,0.0437494624420692,-0.0108206305085752,100,-11.3022986734024,-0.0736961264010793,4.89349703925115,0.0440205627279964,0.00507646683188508,105
"Guinea_Bissau",-17.5380708896983,-0.159074662437099,7.38261410386031,0.0834758189481554,-0.0238752265806897,77,-19.0017889752465,-0.155643427786892,7.71069055616149,0.0751608345881307,-0.0300945127209725,79
"Guyana",-0.259601689418296,0.00837822515236859,0.143938624505906,0.0399364359855874,0.0123408385080724,122,-1.07992939474952,-0.010877692922359,0.599013034671068,0.0519974441649584,-0.120893740541231,92
"Haiti",2.76431584851923,0.15056637241958,-1.95055879307923,-0.163894697363829,0.0802170873104692,73,2.79603330783012,0.146708843503025,-1.97969168262498,-0.160034960270094,0.0791093380283441,76
"Holy_See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honduras",1.76080912267685,0.0478694606921333,-0.0405937952656987,-0.0510357560964905,-0.00698837868010476,107,-17.982360114643,-0.382511084432034,9.44265424409784,0.3153649180304,-0.241975659128167,38
"Hungary",-6.48870324651376,-0.0927166659754045,3.91701827258746,0.134564314706661,-0.154901006880592,120,-8.75816276590002,-0.101809256389474,4.62176786144327,0.116971783536621,-0.0773246603756364,117
"Iceland",-12.0087041767318,-0.257640691745636,6.96240758190182,0.248051323288181,-0.0404755462025268,82,-16.6031881958702,-0.280551949219844,8.51616276271317,0.265940627322739,-0.111387041168455,85
"India",-46.3034847085967,-0.0899616096202207,13.7664152649343,0.0358690212772537,-0.00641832568928792,134,-49.3105800490161,-0.0922705345934413,14.4366088299229,0.0354058254510759,0.00325653574027238,138
"Indonesia",-2.10555842197445,-0.0414697390232612,2.54981763647087,0.0345502910220355,-0.0216595027542294,58,-4.22287236815612,-0.0514673715132855,3.212553974081,0.0391770256940134,-0.0184994620039432,63
"Iran",-4.55795273405947,-0.106456596603259,4.4437394135272,0.0748604155487773,-0.0264164148456317,68,-6.81434957666816,-0.112767847293677,5.11140660777467,0.0766956242409954,-0.0224110782776001,72
"Iraq",-23.6066020325,-0.307072864513616,10.7210990317146,0.249007570620591,0.0464284771857108,56,-27.143457654752,-0.304889121115169,11.6735768625088,0.242241429748263,-0.00612613063322814,59
"Ireland",-15.0070732115826,-0.177156730098859,7.68640591991312,0.171070622935403,-0.0382841057343015,111,-18.5307635322728,-0.18682785191994,8.7214174204741,0.179177445443285,-0.0796876868578342,114
"Isle_of_Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Israel",-48.8493858876037,-0.47059692118799,19.9745213612637,0.35515516753071,-0.0442676466959671,76,-53.8275568663326,-0.466661961721761,21.2362116925154,0.345671179851023,-0.0195763738692515,80
"Italy",-25.7292443593046,-0.166834325042728,10.7519583880567,0.145280598146177,-0.198021491883166,136,-29.6643328629367,-0.174854521413559,11.8152095646342,0.142424301367666,-0.184272760260718,137
"Jamaica",-2.01974499724098,-0.0298394568093241,1.45286243103219,0.137176201746097,-0.160855041634071,134,-2.63983585354317,-0.0337168763188455,1.66216001493933,0.127690459585112,-0.181171899718353,132
"Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan",2.03702710556986,-0.00555157967224754,0.141142226085429,0.0866346691542542,-0.0122900435238907,145,1.43919854554464,-0.00829351721486843,0.335520871785966,0.0955171706342937,-0.0277389649768762,148
"Kazakhstan",-43.1975648276007,-0.424012878270723,17.6606062306018,0.287744809180061,-0.162401586625162,60,-45.5434802305066,-0.403606314992905,18.0440457174601,0.268496725977065,-0.163785688493998,63
"Kenya",-28.8316694256336,-0.421173523282103,12.9478387740525,0.337139212041394,-0.470433839838111,46,-28.7629087702753,-0.369993350988521,12.4437825940976,0.29261576957953,-0.393252421243794,49
"Kosovo",-21.0899473304814,-0.331997819850579,10.0705725219871,0.265539105166739,0.0706407821904545,56,-21.3906893403021,-0.29983466691053,9.85155647919786,0.238262531828622,0.0485285690455107,59
"Kuwait",2.95853969504831,0.0982306487065835,-0.864142946224343,-0.0947356523922822,-0.00192321960757906,78,2.54154220213135,0.0947074014286188,-0.767366413251639,-0.0920613907713471,-0.00241149678264316,81
"Kyrgyzstan",6.00553554028489,0.1012466085639,-2.27382655513826,-0.111416649657371,-0.47444290670777,126,-89.5824184075117,-1.07674066609226,36.6858498230495,0.788894223285939,-0.221839454938321,57
"Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia",-1.91092584038681,-0.0747709322736737,2.10829095506152,0.0763404250502668,0.0122840244692454,99,-3.2425233528761,-0.0799214175571644,2.53815780910957,0.0751549755652285,0.0324449829963387,101
"Lebanon",-0.463853534187179,-0.0170304448842486,1.03075735832374,0.0611718517796684,0.0193089946446602,110,-1.15041602121708,-0.0181745850294878,1.21500371188548,0.0633996901759104,0.000147468440619205,114
"Lesotho",-0.326666518085877,0.189957430745703,-1.89072715452174,-0.196058143656678,0.229981319779942,59,1.41076951313977,0.198084726611743,-2.54038194060839,-0.191080650779965,0.182088288781992,62
"Liberia",-0.974228032580683,0.0185142444789429,0.427141285962604,-0.064852683915945,0.0108123190422525,111,-0.855049816772095,0.0210029388104922,0.338306366584335,-0.0672996568945083,0.0634059723832775,111
"Libya",-6.69828377878298,-0.251724802630576,4.16729708504804,0.260664636068581,-0.00136718058573302,38,1.38452928001062,0.05905176983288,-0.831625868659198,-0.0421680368539456,0.000809051641872771,147
"Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania",-2.74750544810631,-0.0852505756969624,2.61084254861396,0.10645228699004,-0.0571782314975749,100,-4.44138704914862,-0.0917497828706776,3.15147930979868,0.111020382723306,-0.0691670230741876,103
"Luxembourg",-7.93755014689679,-0.264041525161192,6.00648493351025,0.233486696674713,-0.0102574214774835,59,-11.4643193047918,-0.276067428335711,7.18642797320036,0.239952121943026,-0.0557745410360576,63
"Madagascar",2.50063272022315,0.0615600634016795,-0.863003474921263,-0.118542193373501,0.117989900192347,125,2.3358733128772,0.0596288784744792,-0.819094760311661,-0.120420516486615,0.10687870492085,129
"Malawi",-21.6071343629389,-0.844550683748,12.7919699348414,0.728013224545782,-0.23481238203219,29,-0.355654092014821,0.0526792313174283,-0.0875176647633118,-0.0797710847172072,0.0737718749151291,104
"Malaysia",-39.5092095979,-0.190345403555284,13.5641377116715,0.0836119073530198,-0.123618061305859,104,-44.5627678656928,-0.200220757992332,14.9087659854734,0.0849155294090443,-0.0937763411099876,108
"Maldives",-27.1054179301672,-0.135717319932393,9.46726460983788,0.0988766095755634,0.0170517793690096,106,-23.8170472117216,-0.112777911405308,8.30178615122556,0.0859670401858627,0.0581521781944985,112
"Mali",-0.204354483399869,-0.00132509892810476,0.906738525569272,-0.0296996412182418,-0.012792756287056,72,-0.780118802082875,-0.0027985927347744,1.05822098511784,-0.0301795669107304,-0.0456285293315569,78
"Malta",-1.31060173458621,-0.0594665104428792,1.61683009603546,0.0979236793093936,0.161907971762249,108,-2.19299943055206,-0.0614414199323502,1.88733306257958,0.106709744279257,0.143401055169228,114
"Mauritania",-2.76658275506056,0.0922593085281848,-0.193517185087348,-0.128244324528565,0.0345880953472819,97,-0.839575625835004,0.103170402193488,-0.892129356672414,-0.134567008556293,0.0653947952881973,99
"Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",-11.3431674968953,-0.0684763335756998,5.51043394697521,0.0298780748317902,-0.0123466103576061,59,-13.0435737100418,-0.0671599070562404,5.89398202255992,0.026751697119039,-0.0167078080640405,63
"Moldova",-2.82062250395006,-0.0416874598377577,2.48344639142377,0.0311932315119265,-0.0526912439937597,63,-3.90975487846207,-0.0424967271933141,2.7637169083656,0.0301274816773606,-0.0541633070257508,67
"Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",-24.265336561186,-0.880652799574678,14.7050677120113,0.78156546781723,0.0267125043675309,40,-26.4473314675666,-0.789948137346629,14.9054555330537,0.69086156744818,0.111859481305915,44
"Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morocco",-7.66300308408396,-0.0972114184139857,4.46676594463374,0.0997789500302673,-0.027559147898376,84,-9.00818215015991,-0.0965283173687704,4.80065591098102,0.0991266240828975,-0.0450240772333792,88
"Mozambique",0.923572243259221,0.0685151391402759,-0.713452745674303,-0.0415391742250383,-0.0662125638596619,75,1.1027160061969,0.0696350467738681,-0.812196894462929,-0.0407279243395249,-0.0704022278084706,77
"Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Namibia",-18.3816199396157,-1.00025011540839,12.0254747935967,0.950557138108901,0.389765044327456,34,-13.66830930522,-0.829981691974426,9.39877049277044,0.799227855557324,0.667315004880337,35
"Netherlands",-5.74516061366519,-0.108393745451772,4.56996909849829,0.114705202389443,-0.0791343406431821,109,-7.7637293839967,-0.112610462488633,5.14724109229035,0.119196604921461,-0.0722247545385628,114
"New_Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicaragua",-0.415037694031047,0.292296992353867,-3.60211075909775,-0.271977143605212,0.0134824351264368,70,4.14554378859846,0.328373315781792,-5.3916632903702,-0.296796489418323,0.193564043293598,71
"Niger",-9.68900070091551,-0.304457128024299,6.36168798000871,0.218552777754287,-0.231073699345159,41,-11.6008647381505,-0.282614511012126,6.798595987487,0.195079278650636,-0.24339645975401,45
"Nigeria",-20.7662398430412,-0.103823782669944,7.86256757490596,0.0368589758948684,0.0187837558582669,72,-21.7566239799773,-0.0972181577601412,7.98396383900195,0.0312339229835487,0.0232253426148485,76
"North_Macedonia",-20.967189737427,-0.29070181023983,9.79985939797296,0.214356690391474,0.0285631306170701,57,-23.4293225543575,-0.2808003732179,10.3818133860943,0.203706195575278,-0.0305095290410619,60
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norway",-4.51062470927426,-0.126381397792818,3.97501276819592,0.123218593583787,-0.104323041195766,93,-6.8946078443936,-0.135428420296088,4.73443387923745,0.131156197125253,-0.150558653060452,96
"Oman",-63.5156438412844,-0.458359291702668,23.186309328413,0.270578066130228,-0.226813067087307,64,-70.0261998986833,-0.454003656094935,24.7775933804516,0.257659393223033,-0.200223420261763,68
"Pakistan",0.573383336742135,0.0297416026906214,1.07863017864857,-0.0788249082480321,0.073652870060912,104,-0.449124263461684,0.0261389316208503,1.34856667886248,-0.0761535739440306,0.0497197534906105,108
"Palestine",-30.9835965708856,-0.461708179907135,13.9580994114112,0.374581829586563,0.503423263019922,60,-28.9162718045595,-0.424115922803444,13.0127165998218,0.34616324363411,0.484745846767299,61
"Panama",-12.5666467257007,-0.193018009134565,6.91022828170315,0.144808944913291,-0.00385202942984161,56,-14.4977899707268,-0.187079677891423,7.37526532436672,0.136660264409889,0.00593424555687285,60
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",-1.77445006140568,-0.00620942468402766,1.21422322828204,0.039869341852447,-0.0129774077485675,95,-1.96203196496296,-0.00482227972144335,1.22574700874306,0.0390502928412797,-0.0218788702885221,98
"Peru",-14.3797887530844,-0.0749639609095164,6.55352825360641,0.0497747253704039,-0.00542107840712311,121,5.6697980229175,0.128396223591855,-1.20230776524358,-0.111193587880022,0.0313204333724936,58
"Philippines",-31.9412735433678,-0.127157525480994,10.8545908975522,0.0908728123755285,-0.0901990531800789,107,-30.2264066445624,-0.111536231289085,10.1651430663663,0.0811976018035191,-0.0840425114217788,111
"Poland",-0.839701275993213,-0.0307448257743245,2.11047133973706,0.035294869459496,0.0182720828416601,121,-1.96844518383999,-0.0335334686338448,2.42238932792923,0.0379400986286221,0.00713899421025844,124
"Portugal",-9.34843932026711,-0.157896096581559,5.99784831900328,0.108773656986817,-0.0589623500367018,70,-12.6525618527998,-0.170527258582526,7.02687715089069,0.112788763341421,-0.0514761173591404,73
"Qatar",-1.34000543648416,0.0176774611818865,1.69391551360142,-0.05941050621963,0.0181117818773433,83,-2.76733486621983,0.0124748546205549,2.08588859117367,-0.0573270941630701,0.0195239332553866,86
"Romania",-13.8407934860231,-0.128541836320608,6.67329622834945,0.104161682134178,-0.0123732338624937,89,-16.1132259452107,-0.131177229095175,7.27577412170475,0.10441466472369,-0.0133290871156752,93
"Russia",-3.11003896376479,0.0840854242314453,1.03145629598943,-0.0987488693203536,0.012807322352077,92,-3.60094439649719,0.0889039524816813,0.996477407113683,-0.104092396095507,0.0569260682688277,93
"Rwanda",0.18918236789453,0.0122735119037725,0.310847444329957,0.0341972019037972,0.14738978928853,150,0.232885056658001,-0.0112722541094301,0.496073993917154,0.0322251592374534,0.0322495639662731,63
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San_Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi_Arabia",-12.0959189539924,-0.248589777418628,7.17093967360321,0.182604069410937,-0.230055416055989,30,-21.5500147569252,-0.120519018818613,8.76187955314864,0.0410663804744272,-0.010427473629692,69
"Senegal",1.26528158570876,0.070123148719993,-0.221503701238466,-0.0672738543506505,0.050898818947255,59,1.06974970012766,0.0697144596239255,-0.21421688000692,-0.0663507294628592,0.039447354489089,62
"Serbia",-18.6989932205175,-0.247212018865086,9.25741087257662,0.181677897291508,-0.000645446274291913,69,-21.614745582328,-0.246705027416336,10.0393080313411,0.17841412638162,-0.0128249274960162,73
"Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra_Leone",-2.52810494608534,0.0401007445762517,1.07569489387564,-0.0700124703729013,0.0412027888713466,44,-2.58548726481773,0.0476197402572787,0.95706714978077,-0.0754208331563783,0.0376299014042941,47
"Singapore",4.42835108930978,0.161506043448845,-2.64820218240122,-0.159679311469826,0.0738152004641517,89,4.36877467918823,0.158401568972495,-2.65959302845817,-0.156130653630903,0.0613806302899967,92
"Sint_Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
