"","(Intercept)","Day","log(Day)","(Intercept)_smoothing","Day_smoothing","log(Day)_smoothing"
"Iceland",2.03010757523669,-0.0337071159747804,0.689867472613396,0.639272883870438,-0.0411751316627169,1.1703189091161
"India",-19.6554573360814,-0.0131327422198351,6.29659887784735,-20.3785030394727,-0.0120334198995073,6.37695975417033
"Indonesia",0.983856745199823,0.00347792563036528,1.20994373331962,-0.375501581981472,0.000637278155576256,1.552711582479
"Iran",3.98898285645683,-0.00716601814225532,0.970890436379171,2.99036927013417,-0.00894444154163913,1.22538202659166
"Iraq",-20.0914218196667,-0.0266897182061705,6.38822473467047,-22.3564915717511,-0.0280693053445356,6.8660918393512
"Ireland",-0.0848436493392922,-0.0511722787389102,2.18997228796737,-2.87409997087369,-0.0628319800464669,3.06570793903371
"Isle_of_Man",NA,NA,NA,NA,NA,NA
"Israel",4.19746085833773,0.0171075897224792,0.0364698279044261,4.00493307024341,0.0181637785480137,0.0324310896698204
"Italy",-3.80282065965564,-0.0560693729224349,3.70704626308643,-8.38519683252891,-0.0708860216470273,5.04494512751146
"Jamaica",2.86654858080213,0.0317902233532392,-0.831354777634629,2.12790991947641,0.0199478677741503,-0.422645462552706
"Jersey",NA,NA,NA,NA,NA,NA
"Jordan",3.05888516267334,0.0137912267233756,-0.439563489440159,2.35176817242656,0.0068694155194006,-0.144687143979929
"Kazakhstan",-15.7361801854374,-0.0420313563510283,5.85459729508418,-15.0141320580579,-0.0343950876036244,5.50140249553285
"Kenya",-17.7581613800876,-0.0320835900380118,5.73122406797459,-15.8138780870704,-0.0217429527474117,5.04160160291465
"Kosovo",-0.589202999940474,0.010138835037552,0.841988528686558,-0.210265778357318,0.0143867934837922,0.639469890660152
"Kuwait",-12.491035968161,-0.0418626269326785,5.05052094080333,-15.810955628971,-0.0473801645065927,5.88298714199581
"Kyrgyzstan",-33.9453010152048,-0.0830505198409221,10.4973942614671,-32.1236523621679,-0.0703591321560916,9.78714640257633
"Laos",NA,NA,NA,NA,NA,NA
"Latvia",1.68885292195216,-0.0201722248243759,0.469869241141135,0.554532362713785,-0.0266843789829336,0.863739202504312
"Lebanon",3.90757066784029,0.0482944981430272,-1.23974417686519,3.68462881141267,0.0468687267586781,-1.1899055013552
"Lesotho",-38.2162915223006,-0.163601172987898,12.4108209788818,-28.7225401175524,-0.106284058979077,9.17675321064166
"Liberia",-8.52786259484901,-0.036168328011016,3.17579314667294,-8.68824672578313,-0.0324786803629209,3.12932333983771
"Libya",-2.13505419290145,0.0397876227969854,0.414795802985387,-0.608822081019733,0.0473398768552907,-0.142190372871966
"Liechtenstein",NA,NA,NA,NA,NA,NA
"Lithuania",2.91401051448507,-0.00308553691096871,0.0420016228145148,1.99742465491715,-0.00870725899843172,0.362079037550817
"Luxembourg",4.48205405595463,0.00167330850030071,-0.196971707493656,3.90815016844986,-0.000244188665948893,-0.0230862830235754
"Madagascar",-25.4081202287397,-0.0587621238153977,7.86687389864114,-21.7232294142507,-0.0427610433260185,6.68036620235529
"Malawi",-25.1078613614348,-0.0731114343365124,7.96447846526211,-21.1507722659645,-0.0541248456720873,6.6677501998813
"Malaysia",-13.7245434825031,-0.0692617838238741,5.46710428739734,-17.2403712902821,-0.0756203056666519,6.38512586117602
"Maldives",-0.512052381875803,0.0109472164712016,0.676205107956112,-0.609505811073329,0.0117945452516074,0.65661727753911
"Mali",-2.51158023745784,-0.0362567054469056,1.96867612438584,-4.08549632720715,-0.0406552599884193,2.42012559778296
"Malta",3.19447905128972,0.0231406293076198,-0.747143540717198,2.89531686804358,0.0210381300322207,-0.645296927692698
"Mauritania",-69.0892618375376,-0.194059856033887,20.2551679971396,-75.5083645473001,-0.199486155798127,21.750499012154
"Mauritius",NA,NA,NA,NA,NA,NA
"Mexico",-8.71257659822763,-0.0297363144130243,4.36907859093425,-10.6535344327517,-0.0314377947695404,4.80974158046433
"Moldova",0.727503434229183,-0.000462308401762183,1.04177071068806,-0.369052925874416,-0.00286167116195534,1.32281941186022
"Monaco",NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA
"Montenegro",1.99246867994597,0.0253476727767079,-0.297891562636714,2.06345568389164,0.0277243090863983,-0.38968774171684
"Montserrat",NA,NA,NA,NA,NA,NA
"Morocco",4.38935859081937,0.0298806420303143,-0.431846455789719,4.15841036095477,0.0298814478549272,-0.408930924762428
"Mozambique",-2.88659469535344,0.0117265778513586,1.05972603028476,-2.53347917931905,0.0150230702360204,0.881612165752007
"Myanmar",NA,NA,NA,NA,NA,NA
"Namibia",-12.7978672023712,0.0216959594702326,2.88497969249875,-3.76289938910622,0.0442317847071986,0.368376866819875
"Netherlands",4.29935508241276,-0.0141193620609248,0.682591544576732,3.10759622429058,-0.0189237966479409,1.05212375165966
"New_Caledonia",NA,NA,NA,NA,NA,NA
"Nicaragua",-28.2496306389819,-0.0898330158173701,8.96408030824055,-30.1087506012067,-0.0888069058081644,9.3376368774368
"Niger",0.944654976753742,-0.0429662931499787,0.95418610328973,-0.349967911061839,-0.0474069440176238,1.3710822887821
"Nigeria",-14.2205284124676,-0.047188525401267,5.46856524982099,-16.1935174736593,-0.0479920392843668,5.90205513613301
"North_Macedonia",-2.20932495814974,-0.0080842426020714,1.64703681629269,-2.90505882619518,-0.00706312238582418,1.76424874221816
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA
"Norway",3.17204864177144,-0.0252604124597908,0.691406340694639,1.93254706349958,-0.0305806100554268,1.09254044425888
"Oman",-42.5099351326696,-0.112518746770103,13.1639933744108,-47.3878334521838,-0.116595973755874,14.2851593480856
"Pakistan",-27.2742524853256,-0.0997899434191669,9.8799081232745,-31.8148683150485,-0.105077264679388,10.9785049596813
"Palestine",-8.45218056586111,0.00406905774814278,2.76561389059094,-5.10207264841876,0.014448410829309,1.76635227781138
"Panama",-0.74360581463252,-0.00441613058109429,1.65073958198459,-1.48812757908115,-0.00400320718610958,1.78795687214518
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA
"Paraguay",2.50925929181009,0.0424642914636299,-0.659876848793932,2.3988615047408,0.0422798006438581,-0.668249293413368
"Peru",-0.273278871370048,-0.0100557702587688,2.10347890898481,-1.93902650058317,-0.0133173767153352,2.52553986844118
"Philippines",-0.843350220601129,0.0190762750840484,1.01239723834941,-0.0132027249824458,0.0226711985455811,0.709971515368618
"Poland",3.16280185706327,-0.000199448302966477,0.629672939491629,2.21476612851596,-0.00282374136807479,0.887901822075544
"Portugal",2.98809629372536,-0.0184382727423683,1.03678970810344,1.63480712646672,-0.0228202872579135,1.43497603508915
"Qatar",-15.461889382606,-0.0789609781428944,6.63142068340497,-19.7437917737119,-0.086647485943854,7.74238061607196
"Romania",3.67483973724294,0.0132962350991044,0.209859731776341,3.25462528841699,0.013075395448128,0.288666006017753
"Russia",-25.2336639922036,-0.0678635060440603,8.88276582859079,-30.0646259293693,-0.074460844689707,10.0516757681249
"Rwanda",1.87108913747097,0.0287970868614709,-0.417588321484437,1.36516225824914,0.0248387768654147,-0.239574891843191
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA
"San_Marino",NA,NA,NA,NA,NA,NA
"Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA
"Saudi_Arabia",-12.7241753388288,-0.0563487963054946,5.74249204309793,-15.5257129613489,-0.0596661601086233,6.41973296159344
"Senegal",-4.17901888160345,-0.0173863277953569,2.29835104026249,-5.28982897492819,-0.0182529242239309,2.55074383797969
"Serbia",2.90606582938043,-0.00337554922064868,0.600467301482697,2.39456254496896,-0.00293292999971477,0.700927408686591
"Seychelles",NA,NA,NA,NA,NA,NA
"Sierra_Leone",-6.36862586938233,-0.0513859667674894,3.08640058762173,-8.19732533233925,-0.054405879517295,3.57041521745284
"Singapore",-27.8293218685902,-0.0773062668402154,9.08320946941147,-31.2696270941793,-0.0803505733422499,9.87734612793651
"Sint_Maarten",NA,NA,NA,NA,NA,NA
"Slovakia",3.52544735609013,0.0134213623593666,-0.407817339770093,2.95094670360928,0.00898153174271929,-0.193429926148251
"Slovenia",3.87572891470362,0.00534363625789579,-0.380810847676293,3.29766611670478,0.000897663359884861,-0.15765167486384
"Somalia",-13.4152804210574,-0.0883136897022683,5.52085681102052,-17.3246051137864,-0.0976723605688953,6.60399303789886
"South_Africa",-49.0034483750821,-0.115406743193993,15.0090416528716,-50.9039599629454,-0.111389906841275,15.287683344361
"South_Korea",3.63578968933079,-0.00246925100191076,0.252967676746868,2.51422093215623,-0.00806512928706819,0.624367569377889
"South_Sudan",-15.5892858762598,-0.10522363308484,6.26217805984479,-18.6052796892302,-0.109027417959077,7.04443333734205
"Spain",5.34983759119023,-0.000386050412313992,0.522820235027501,3.86326082330315,-0.00662568196123424,0.986030465875174
"Sudan",-18.4848646003302,-0.0780849351937264,6.79922506345814,-23.1089431694424,-0.0875778562298908,8.01985558354361
"Suriname",-16.6325476679814,-0.0101946211069081,4.48663807473145,-8.13722295224336,0.0149228795357041,2.03554352488645
"Sweden",-16.1029812056179,-0.0549429625318696,6.12851879834664,-18.7447291910843,-0.0575990491743978,6.74978695972575
"Switzerland",4.61334188898489,-0.0181791929236519,0.555673767956248,3.33876562698786,-0.0249581503576436,0.984753912332983
"Syria",0.709319578666055,0.0433496100336207,-0.610045648858237,1.00593310143606,0.0468599525833097,-0.797847758016725
"Taiwan",NA,NA,NA,NA,NA,NA
"Tajikistan",3.38478924331817,-0.0283956459896519,0.647368855248417,2.40735730877902,-0.0333117824878434,0.979985702627338
"Thailand",-19.0221362425735,-0.0935786724119309,6.92710641007263,-23.2487224759374,-0.101167454113867,8.03560539215775
"Timor_Leste",NA,NA,NA,NA,NA,NA
"Togo",-0.718270331741788,0.0030377464323466,0.571451406082163,-1.40941458257427,0.00129546515515437,0.750649383179215
"Trinidad_and_Tobago",3.35108591971609,0.0782566552704933,-2.37217374454287,3.20303133324344,0.0727614231142428,-2.23375755412095
"Turkey",5.47221844963579,-0.0193783023377099,0.832937116656237,4.16790157573765,-0.0244207801832768,1.23547350415324
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA
"Uganda",1.69952043374689,0.0267750110885542,-0.34931233011124,1.02246054258577,0.0205031695237657,-0.0846595364319994
"Ukraine",2.94017631144103,0.007802886594542,0.622732350938088,1.93504758788104,0.00496516150597714,0.889996103269419
"United_Arab_Emirates",-20.2034777170101,-0.0582363761387952,7.03355933092611,-25.2216680841816,-0.0667533549525595,8.29805148378501
"United_Kingdom",-10.2601445352161,-0.0597203600200062,5.28595566862539,-14.625313201989,-0.0692801701226367,6.45293890887138
"United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA
"United_States_of_America",-4.18682041383389,-0.0161452759124015,3.44356341883732,-5.10671491105841,-0.0160675255209822,3.61715118439926
"United_States_Virgin_Islands",2.48682203583164,0.0480884178341163,-1.27383718369489,3.19033916109692,0.0510585096677253,-1.52045487520812
"Uruguay",3.50260622343581,0.00660083449380071,-0.447649850976289,3.25361831534996,0.00435186965153414,-0.337615147837975
"Uzbekistan",-0.01844674811798,0.00977351870303635,0.980846519406977,0.492158500894937,0.0149585306504605,0.726687260666754
"Venezuela",-4.35368465363659,0.0146955608246626,1.75936947906811,-1.73093948451991,0.0243296212428869,0.931020218749409
"Vietnam",0.720270409686674,0.0140853676918498,-0.213590229605972,0.611439932811992,0.0158646002931118,-0.249732700240867
"Yemen",-15.6353410453691,-0.0833605707360472,5.83459754413423,-18.1226252413001,-0.0859795639071145,6.45477151349808
"Zambia",-2.93975758528965,0.014101886901468,1.22715972081446,-1.50274248247888,0.0223556510571019,0.691839789714094
"Zimbabwe",-29.5745552119896,-0.0476082735439224,8.26622146239152,-19.7901499795301,-0.0173493984909873,5.42278787902285
