"","(Intercept)","Day_1","log(Day)_1","Day_2","log(Day)_2","psi","(Intercept)_s","Day_1","log(Day)_1_s","Day_2_s","log(Day)_2_s","psi_s"
"Bulgaria",-5.87756581824082,-0.0984857389592382,3.66238259924714,0.0777438532329335,0.1365340793744,63,-6.77537150716161,-0.0979569113873493,3.90101490109133,0.0767815516403301,0.127611317152089,66
"Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cambodia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",0.695711111955921,0.0228233544612498,0.649284981471919,-0.0508181054282965,0.0237826190879078,89,0.328104364696664,0.0220169805105322,0.734603808918858,-0.0502182574210555,0.0345469124498171,90
"Canada",-48.6393251389322,-0.16708861672748,15.7689730821514,0.0867833032612022,-0.0342919913939071,148,-51.3102231779961,-0.170206750422955,16.4191257687106,0.0876628468196677,-0.0384321676639416,150
"Cape_Verde",-11.3630890119481,-0.0907106526232464,4.61095036817867,0.0609300467879045,0.0444381311092,61,-1.44025798123406,0.0208740838958227,0.616066673118348,-0.0215132659008745,-0.00243612504245948,106
"Cases_on_an_international_conveyance_Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cayman_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central_African_Republic",-25.6628557036313,-0.0641336120536103,7.9576098014013,-0.0752481573409442,0.0276332993118308,103,-23.5941227598855,-0.0515335564633672,7.23633402313871,-0.080224811434993,0.0357052417026792,104
"Chad",-35.9180155672631,-0.231537969899171,12.858107830909,0.155680096551078,-0.0144104403302789,104,-35.2547645143672,-0.218137589237557,12.4992070104442,0.146972257155969,-0.0240800361416404,107
"Chile",2.48822279554911,0.0421370100565851,0.487634516966314,-0.0661654243405206,-0.0674941086059715,101,1.9539471406371,0.0402192433205695,0.622428342700592,-0.0646006610280048,-0.0959080176013187,104
"Colombia",-15.1596132714254,-0.181781458301986,7.54294291305159,0.148628482018548,-0.219788602072258,52,-14.9333126070644,-0.157077179319432,7.20677841041121,0.127606302809126,-0.177307747650422,55
"Congo",-29.8541736579209,-0.397262130270406,12.8627755678321,0.291529825956024,-0.293596510115333,49,-29.0854101041864,-0.35990445582024,12.2810591922922,0.261216416861297,-0.239840281137133,51
"Costa_Rica",-22.5152667074847,-0.49207929075017,11.7898095130822,0.434891399813993,-0.0696674258312825,50,-22.9588458538318,-0.44882311767951,11.5854950030438,0.394626855038126,-0.027568719502396,53
"Cote_dIvoire",2.02497153956432,0.0332575790472476,0.017148244631552,-0.0704435625248927,0.0668237915349125,110,1.64615797065541,0.0311698052876911,0.126562243748751,-0.0718830276545418,0.073381949577703,113
"Croatia",-14.6059293517604,-0.203220480358651,7.23180869546532,0.190335227955041,-0.00454012080317655,81,-17.4469573584838,-0.21522510889982,8.13892620000945,0.195918891768378,0.00195803686222814,83
"Cuba",-3.49172883534423,-0.0796332044284721,2.80604171847298,0.099778834248631,0.036194494297597,104,-4.32135758565278,-0.0813305795965922,3.04947588463658,0.10143467898069,0.044036646635151,107
"Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",-2.23801533355754,-0.111596185843179,2.53433256935818,0.12359963344872,-0.0815855227408267,80,-2.85220718861677,-0.108634518324638,2.69446384252376,0.12455511154096,-0.0729628394051424,86
"Czechia",-6.62546624344003,-0.144594419992595,4.76679137155085,0.131081583846167,-0.122631186748437,73,-8.48950639151121,-0.152036360802462,5.3626707954294,0.134785213217058,-0.137091056196428,75
"Democratic_Republic_of_the_Congo",-0.766274227098733,0.0310796202966516,0.707268065329861,-0.0616978656162251,0.071879969023211,85,-1.40718871282865,0.0272490518979497,0.899706039628573,-0.0601057301257268,0.070531116383044,88
"Denmark",-4.43688187819621,-0.0827583571831572,3.53353935135574,0.0824747128144371,-0.0483873239996072,111,-5.63284152095258,-0.085848810021878,3.88303098916346,0.0884116502485132,-0.0826479283385928,114
"Djibouti",-24.5750831101181,-0.406511255897395,11.8497625838399,0.246811638824372,0.0048817648853792,43,1.04361461760626,0.0390127597230521,0.228061512817124,-0.0729665037049329,-0.195087435474341,75
"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican_Republic",-12.5733103235983,-0.143467670973008,6.46031628063059,0.0984071293060054,0.0011355326689047,64,-13.600907865022,-0.138738178950776,6.67080560142293,0.0936872357645404,-0.00284531618698751,67
"Ecuador",-13.7611202204239,-0.126224841142947,6.84008798866372,0.082637562022773,-0.0302321856180661,86,-15.79814140484,-0.131566452199265,7.42003212768631,0.0850057734130871,-0.0424751197653247,88
"Egypt",-62.1453118778129,-0.374585922996923,21.8482806302031,0.195254456193954,-0.139766830788214,69,-67.6576346848219,-0.380098627010863,23.2851962083681,0.191925219722232,-0.131382161187861,72
"El_Salvador",-26.8082188841425,-0.173124345160456,10.0459295116896,0.0995305066083075,0.0143457783659276,70,-26.1499627438725,-0.155920616862266,9.63857264869077,0.0873775587379066,0.0362517876299818,73
"Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",-3.48083012768987,-0.109111866469583,3.0753866644477,0.11011305576491,-0.2574429289972,84,-5.27649470940375,-0.121682714067775,3.71473662520202,0.114671232047557,-0.250477663031808,83
"Eswatini",-33.6876090467071,-0.237794157864343,12.080381534033,0.159465824323893,-0.0273853964989698,69,-29.4593570629269,-0.200562310687761,10.5067684144736,0.135835084345243,0.00924328890309356,70
"Ethiopia",3.36824879329544,0.13089013063978,-2.048782996423,-0.0786011315028687,-0.0581830626992981,78,3.68971797669453,0.135054627928324,-2.23495192593488,-0.0801119099557733,-0.0874431032593324,80
"Falkland_Islands_(Malvinas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Faroe_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",-32.3090505227716,-0.15057254108784,11.1901653196373,0.123546523444464,-0.094281189272634,148,-34.5670021341768,-0.153891526191173,11.7689777567273,0.127953458305915,-0.129853104905829,150
"France",-39.9217847815152,-0.18646868444821,14.3038377219726,0.158242615400871,-0.205364655668816,138,-43.351715263507,-0.1932343102609,15.2115755791359,0.158897932637578,-0.208045453358839,139
"French_Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon",-7.29259725927734,0.043252605405706,2.17078881101212,-0.0760259363489851,0.103049001996414,62,-6.83977140470752,0.0496462569961146,1.92959167030603,-0.0786829074946982,0.074838421499697,65
"Gambia",-66.8204540557286,-0.836766433870749,26.8413880683667,0.670847140118384,1.57446169052175,69,-37.4508832823511,-0.537796142032184,15.6142871422107,0.460245752931638,1.30433283495098,68
"Georgia",-5.1628670262971,-0.0513491824220499,2.60800030718732,0.0473003993083653,0.0705282553352066,116,-6.3454142446448,-0.0554547238936387,2.96224836580651,0.0502189384646009,0.0530891025990916,117
"Germany",-51.8941064470269,-0.260549056369593,18.4205549457134,0.177102039620339,-0.176520235612541,122,-55.1937619238539,-0.26464166925026,19.2590803926694,0.178384733343541,-0.195361697700516,124
"Ghana",-31.9872045101267,-0.227246020783252,12.3627264569578,0.12290757005754,0.0527169916814995,72,-33.5393358085208,-0.22368789504747,12.6976052658108,0.119188627996305,0.0375114541188386,74
"Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",-3.65426884737621,-0.10117645828569,3.16774156941561,0.123576083010074,-0.0797708230264696,90,-4.93433706265932,-0.105675752270512,3.57260423779295,0.128455673541566,-0.129818875186076,92
"Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam",2.86007086990958,0.0144898190386359,-0.741839206493936,0.0821246246050899,0.0056152883503472,130,2.82146417168526,0.0140382150908445,-0.71766945769627,0.108450878250391,-0.0597900916699152,136
"Guatemala",-22.9273560024061,-0.242971626685073,9.67858713409954,0.173611667047553,-0.0549182952066792,48,-24.0219239867427,-0.238325257321879,9.91170851944102,0.168981583661942,-0.0781057558270927,49
"Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea",-9.75150102606892,-0.071599381227205,4.49060033615325,0.0437494624420692,-0.0108206305085752,100,-10.8368864895352,-0.0734154808643288,4.77846482900664,0.043998458898372,-0.00121134626308216,103
"Guinea_Bissau",-17.5380708896983,-0.159074662437099,7.38261410386031,0.0834758189481554,-0.0238752265806897,77,-18.5353644099922,-0.157141072858997,7.61208890712753,0.0771377973092942,-0.0256656761997132,78
"Guyana",-0.259601689418296,0.00837822515236859,0.143938624505906,0.0399364359855874,0.0123408385080724,122,-1.16874647380203,-0.0123657621729391,0.643503100849051,0.0533142870002776,-0.119597288788651,91
"Haiti",2.76431584851923,0.15056637241958,-1.95055879307923,-0.163894697363829,0.0802170873104692,73,2.84002804651965,0.149173137072705,-2.00173322658558,-0.162063102116286,0.0760393284773392,75
"Holy_See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honduras",1.76080912267685,0.0478694606921333,-0.0405937952656987,-0.0510357560964905,-0.00698837868010476,107,-16.7410473197341,-0.39249837447703,9.12367295206591,0.328409081133333,-0.296464907092778,36
"Hungary",-6.48870324651376,-0.0927166659754045,3.91701827258746,0.134564314706661,-0.154901006880592,120,-8.11587796712113,-0.0999327556067232,4.43198929344418,0.120079612795948,-0.0911949797584766,117
"Iceland",-12.0087041767318,-0.257640691745636,6.96240758190182,0.248051323288181,-0.0404755462025268,82,-15.2386385772633,-0.275745617023394,8.07600193463236,0.261849630616815,-0.0714730254591136,84
"India",-46.3034847085967,-0.0899616096202207,13.7664152649343,0.0358690212772537,-0.00641832568928792,134,-48.9142055208557,-0.093198210762149,14.38197294707,0.0365273089816497,-0.00848726952498583,136
"Indonesia",-2.10555842197445,-0.0414697390232612,2.54981763647087,0.0345502910220355,-0.0216595027542294,58,-3.6324532654111,-0.0496855579657137,3.04094288180602,0.038821798704079,-0.0251945099889323,61
"Iran",-4.55795273405947,-0.106456596603259,4.4437394135272,0.0748604155487773,-0.0264164148456317,68,-6.0091592246558,-0.110216740765192,4.87056973825077,0.0757203451788216,-0.0176704563621471,71
"Iraq",-23.6066020325,-0.307072864513616,10.7210990317146,0.249007570620591,0.0464284771857108,56,-25.9410156651392,-0.305616332855584,11.3521336302955,0.244524221532162,0.0111990362779264,58
"Ireland",-15.0070732115826,-0.177156730098859,7.68640591991312,0.171070622935403,-0.0382841057343015,111,-17.4269933896384,-0.184279381615866,8.40448482351154,0.177591277216969,-0.0703593771578059,113
"Isle_of_Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Israel",-48.8493858876037,-0.47059692118799,19.9745213612637,0.35515516753071,-0.0442676466959671,76,-51.6586507482861,-0.463842809930391,20.6359481038601,0.345724723375421,0.000854647307833947,79
"Italy",-25.7292443593046,-0.166834325042728,10.7519583880567,0.145280598146177,-0.198021491883166,136,-28.5346245042764,-0.173179612002789,11.5209716535447,0.144035582208291,-0.206225598988541,136
"Jamaica",-2.01974499724098,-0.0298394568093241,1.45286243103219,0.137176201746097,-0.160855041634071,134,-2.84630630873147,-0.0368251832046551,1.76015386337278,0.127006557722631,-0.191766546489684,129
"Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan",2.03702710556986,-0.00555157967224754,0.141142226085429,0.0866346691542542,-0.0122900435238907,145,1.59644652933659,-0.00768607494174635,0.286362267051148,0.0926834976943096,-0.0194700677556302,147
"Kazakhstan",-43.1975648276007,-0.424012878270723,17.6606062306018,0.287744809180061,-0.162401586625162,60,-45.1442875100223,-0.412714512953201,18.0470502447544,0.276284923157067,-0.171370981337417,62
"Kenya",-28.8316694256336,-0.421173523282103,12.9478387740525,0.337139212041394,-0.470433839838111,46,-28.9734520918361,-0.387988290261108,12.6777408913688,0.307942689020441,-0.42378812333859,48
"Kosovo",-21.0899473304814,-0.331997819850579,10.0705725219871,0.265539105166739,0.0706407821904545,56,-22.0176404581943,-0.317924216790437,10.2052318909052,0.252471131792304,0.0480311268361045,58
"Kuwait",2.95853969504831,0.0982306487065835,-0.864142946224343,-0.0947356523922822,-0.00192321960757906,78,2.72148316585706,0.0963941572193552,-0.81789615965152,-0.0932410620574375,-0.00366778882757191,80
"Kyrgyzstan",2.38603906809453,0.052602738062993,-0.426514839147954,-0.0437471624035917,-0.807191498058943,137,5.48877170856311,0.0904630465590007,-1.95623077569161,-0.0951571520520672,-0.552591020605625,130
"Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia",-1.91092584038681,-0.0747709322736737,2.10829095506152,0.0763404250502668,0.0122840244692454,99,-2.83940118323398,-0.078728840474557,2.41278957619756,0.0764059396536336,0.0159609602019388,100
"Lebanon",-0.463853534187179,-0.0170304448842486,1.03075735832374,0.0611718517796684,0.0193089946446602,110,-0.923713606606389,-0.0177842354985247,1.154422484395,0.0626191808920391,0.0112046989654034,113
"Lesotho",-0.326666518085877,0.189957430745703,-1.89072715452174,-0.196058143656678,0.229981319779942,59,1.28242001317455,0.202585721180141,-2.5324643116993,-0.196846863544179,0.186143914016617,61
"Liberia",-0.974228032580683,0.0185142444789429,0.427141285962604,-0.064852683915945,0.0108123190422525,111,-0.870205032824858,0.0202229125579008,0.361180531188468,-0.0669944267374697,0.0516782312441179,111
"Libya",-6.69828377878298,-0.251724802630576,4.16729708504804,0.260664636068581,-0.00136718058573302,38,1.4430945921088,0.0593536291925458,-0.841003303523184,-0.0470862403552378,0.0400385435196369,145
"Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania",-2.74750544810631,-0.0852505756969624,2.61084254861396,0.10645228699004,-0.0571782314975749,100,-3.89013753967605,-0.0898399339749793,2.97879960669578,0.109763878168179,-0.0658180885560436,102
"Luxembourg",-7.93755014689679,-0.264041525161192,6.00648493351025,0.233486696674713,-0.0102574214774835,59,-10.3660540632323,-0.273542905876039,6.83282138616835,0.238731139943901,-0.0190583088021379,62
"Madagascar",2.50063272022315,0.0615600634016795,-0.863003474921263,-0.118542193373501,0.117989900192347,125,2.35788223860213,0.0600629855791251,-0.822401182730796,-0.119081910484946,0.0947014384057478,128
"Malawi",-1.28193681895412,0.0471975473546849,0.259397414988768,-0.0829313025938599,0.121831027446138,101,-0.470007632341759,0.0520103482968178,-0.0375574480028143,-0.0807221843979753,0.082805250821035,103
"Malaysia",-39.1552599550392,-0.188495624830841,13.4502017392892,0.0821666686004823,-0.101003852694278,105,-43.0422132266989,-0.197678886397636,14.512490303001,0.0845219722199448,-0.0931357245544821,107
"Maldives",-27.1054179301672,-0.135717319932393,9.46726460983788,0.0988766095755634,0.0170517793690096,106,-24.6568186897769,-0.118934861255906,8.60563238082198,0.0899260909994105,0.0381788188672085,110
"Mali",-0.204354483399869,-0.00132509892810476,0.906738525569272,-0.0296996412182418,-0.012792756287056,72,-0.629593564839896,-0.00243377501342385,1.02081050495754,-0.0302136112467016,-0.0360526700899275,76
"Malta",-1.31060173458621,-0.0594665104428792,1.61683009603546,0.0979236793093936,0.161907971762249,108,-1.9223167180228,-0.0609737303575021,1.80656945856188,0.104617536498505,0.13963811884419,112
"Mauritania",-4.35024961479476,0.0825170142699724,0.343491837484556,-0.118696869898684,-0.0638893727338782,99,-1.36688633893593,0.0990797013177631,-0.678141931165574,-0.130621560122643,0.0228729510754279,99
"Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",-11.3431674968953,-0.0684763335756998,5.51043394697521,0.0298780748317902,-0.0123466103576061,59,-12.4618381638877,-0.0678985538910032,5.76603592997856,0.0281579516551795,-0.0190265825740506,61
"Moldova",-2.82062250395006,-0.0416874598377577,2.48344639142377,0.0311932315119265,-0.0526912439937597,63,-3.51411058031077,-0.0420694906299318,2.6601472803718,0.0306807016554059,-0.0616657707314026,65
"Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",-24.265336561186,-0.880652799574678,14.7050677120113,0.78156546781723,0.0267125043675309,40,-26.3518161853274,-0.831463343874382,15.134280804662,0.729274229705804,0.142541564228314,43
"Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morocco",-7.66300308408396,-0.0972114184139857,4.46676594463374,0.0997789500302673,-0.027559147898376,84,-8.62863911916661,-0.0972667507473076,4.71454383181155,0.0993698302263601,-0.0265979920918087,87
"Mozambique",0.923572243259221,0.0685151391402759,-0.713452745674303,-0.0415391742250383,-0.0662125638596619,75,1.04614871453376,0.0693971160624073,-0.78244083109365,-0.0412234840244292,-0.063063931287328,76
"Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Namibia",2.74840984259603,0.114311648599978,-2.59812369402644,-0.048902298860336,-0.239408922273571,126,-14.2781921692865,-0.890303311796988,9.91315334771727,0.855721876441284,0.604247814548759,34
"Netherlands",-5.74516061366519,-0.108393745451772,4.56996909849829,0.114705202389443,-0.0791343406431821,109,-7.15699629947081,-0.111820461161278,4.98071344264517,0.118191165235924,-0.0827787186445833,112
"New_Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicaragua",-0.415037694031047,0.292296992353867,-3.60211075909775,-0.271977143605212,0.0134824351264368,70,4.22857319416304,0.340461960168866,-5.55164485981657,-0.30788580188828,0.213725859050092,70
"Niger",-9.68900070091551,-0.304457128024299,6.36168798000871,0.218552777754287,-0.231073699345159,41,-11.4251013590584,-0.299631971713373,6.8764406419626,0.210558054562022,-0.275161517110131,43
"Nigeria",-20.7662398430412,-0.103823782669944,7.86256757490596,0.0368589758948684,0.0187837558582669,72,-21.3715331542972,-0.0987677597651932,7.92161806125245,0.0325644997518815,0.0254291662908676,75
"North_Macedonia",-20.967189737427,-0.29070181023983,9.79985939797296,0.214356690391474,0.0285631306170701,57,-22.42744994709,-0.281712783225168,10.1157549002805,0.205739353610313,-0.015723537192972,59
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norway",-4.51062470927426,-0.126381397792818,3.97501276819592,0.123218593583787,-0.104323041195766,93,-6.12190841148049,-0.132805782123736,4.49295141475268,0.129744960314058,-0.146872662388785,95
"Oman",-63.5156438412844,-0.458359291702668,23.186309328413,0.270578066130228,-0.226813067087307,64,-68.1912387664975,-0.455796121256404,24.3416965447046,0.26113473202402,-0.191816540275356,67
"Pakistan",0.573383336742135,0.0297416026906214,1.07863017864857,-0.0788249082480321,0.073652870060912,104,-0.11459921770496,0.0272802748138964,1.26094996895793,-0.07650874471266,0.0455170894973826,107
"Palestine",-30.9835965708856,-0.461708179907135,13.9580994114112,0.374581829586563,0.503423263019922,60,-29.5254759429427,-0.437272809053794,13.3092609007258,0.357457735783622,0.426250376706258,60
"Panama",-12.5666467257007,-0.193018009134565,6.91022828170315,0.144808944913291,-0.00385202942984161,56,-13.9114651960899,-0.188745725280856,7.23549766530636,0.138784544599041,0.0121542380253499,59
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",-1.77445006140568,-0.00620942468402766,1.21422322828204,0.039869341852447,-0.0129774077485675,95,-1.93864009076792,-0.00554375826095878,1.23563292968865,0.039454542268474,-0.0183121350219929,97
"Peru",-14.3797887530844,-0.0749639609095164,6.55352825360641,0.0497747253704039,-0.00542107840712311,121,-3.53053158575096,-0.0216833306670275,3.06060563914323,-0.068903083922646,0.50092292096038,163
"Philippines",-31.9412735433678,-0.127157525480994,10.8545908975522,0.0908728123755285,-0.0901990531800789,107,-30.6722974870429,-0.115883275264792,10.3512991395274,0.0837223856271674,-0.0783014346963316,110
"Poland",-0.839701275993213,-0.0307448257743245,2.11047133973706,0.035294869459496,0.0182720828416601,121,-1.59989671803658,-0.0326536758362471,2.32139801454133,0.0365559723068151,0.0271459909102225,124
"Portugal",-9.34843932026711,-0.157896096581559,5.99784831900328,0.108773656986817,-0.0589623500367018,70,-11.6021697281421,-0.166971679122395,6.70635401859589,0.111974918338672,-0.0557304720265589,72
"Qatar",-1.34000543648416,0.0176774611818865,1.69391551360142,-0.05941050621963,0.0181117818773433,83,-2.28112124181263,0.0142847009188431,1.95160705844356,-0.0580229785546579,0.0180938343688261,85
"Romania",-13.8407934860231,-0.128541836320608,6.67329622834945,0.104161682134178,-0.0123732338624937,89,-15.3181884629762,-0.129950716450598,7.06171246012937,0.103969484910456,-0.00464028150913036,92
"Russia",-3.11003896376479,0.0840854242314453,1.03145629598943,-0.0987488693203536,0.012807322352077,92,-3.53913153303987,0.0860043874284969,1.05404808442967,-0.101213739288451,0.0346118231109226,93
"Rwanda",0.18918236789453,0.0122735119037725,0.310847444329957,0.0341972019037972,0.14738978928853,150,0.335010189739903,-0.0109341734728901,0.466060608292487,0.0323601952788486,0.0283623192119455,62
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San_Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi_Arabia",-12.0959189539924,-0.248589777418628,7.17093967360321,0.182604069410937,-0.230055416055989,30,-20.6165478368858,-0.119115595627181,8.51927930163558,0.0409741505899672,-0.00617540613580173,68
"Senegal",1.26528158570876,0.070123148719993,-0.221503701238466,-0.0672738543506505,0.050898818947255,59,1.07968229490637,0.0696124616276685,-0.199198469900878,-0.0665078532122922,0.0411426010927367,61
"Serbia",-18.6989932205175,-0.247212018865086,9.25741087257662,0.181677897291508,-0.000645446274291913,69,-20.8793913786736,-0.248557361146188,9.86357059049505,0.180253568616189,0.00717690050048765,72
"Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra_Leone",-2.52810494608534,0.0401007445762517,1.07569489387564,-0.0700124703729013,0.0412027888713466,44,-1.85518304588317,-0.936010597660689,3.28880443721506,0.87999709723276,0.263158424601711,8
"Singapore",4.42835108930978,0.161506043448845,-2.64820218240122,-0.159679311469826,0.0738152004641517,89,4.38392922862515,0.160222961244089,-2.66967983200962,-0.157964379251639,0.0636327369099777,91
"Sint_Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
