"","(Intercept)","Day","log(Day)","(Intercept)_smoothing","Day_smoothing","log(Day)_smoothing"
"Afghanistan",-31.8448928587145,-0.123921142817387,10.9649842978318,-36.0294616063129,-0.129325151665901,12.0016880153737
"Albania",1.91512355192647,0.0191779027083932,-0.0152279267737211,1.85444486655402,0.0203557946199527,-0.0458554774109747
"Algeria",-0.289001594990983,0.00123018663067174,1.23123365243451,-0.677241898206529,0.00199134097906682,1.28424449096012
"Andorra",3.31199025206327,-0.00721304189230358,-0.235221915326553,2.69213744345619,-0.0132502904653492,0.0283577202439185
"Angola",-3.23725822701419,0.0243507085497559,0.712285622845289,-2.06821768724597,0.0285499457959446,0.334123548742863
"Anguilla",NA,NA,NA,NA,NA,NA
"Antigua_and_Barbuda",NA,NA,NA,NA,NA,NA
"Argentina",-4.85354729463503,0.00700471765522973,2.47318284205836,-6.3663163737253,0.00475354615868611,2.82403362898651
"Armenia",-12.905895336441,-0.0523290090026852,5.26423525893154,-15.6472059334254,-0.0566201430921589,5.9537042201938
"Aruba",3.21865814791221,0.0730343463240884,-2.03248367343343,3.30708432487863,0.0769959671348154,-2.19008273677144
"Australia",1.99022390528053,0.00910674106137786,0.327322056498006,2.0092273303489,0.0106645222519763,0.270456525838912
"Austria",4.76452258774361,-0.00611817302816514,0.180992485900486,4.04691651413125,-0.00997555319163428,0.422482236667317
"Azerbaijan",-15.4570710307317,-0.0497421149961423,5.7069821089928,-17.8214915538882,-0.0524197292170191,6.27116185622733
"Bahamas",1.87488220272564,0.054529648226571,-1.25463677894908,1.99160638879154,0.0573889088501654,-1.38666506227389
"Bahrain",-11.5108914377905,-0.0343412330877805,4.54328979284862,-13.6368691130326,-0.0371376437094801,5.05565520602718
"Bangladesh",-13.5456695056632,-0.0504160671480665,5.78349477437244,-16.059617322643,-0.0540886413862276,6.40220894515281
"Barbados",NA,NA,NA,NA,NA,NA
"Belarus",-12.4783431810629,-0.0803671042652352,5.87258822096391,-16.114588582439,-0.0889053947606744,6.86622950920512
"Belgium",-0.812675004505249,-0.0264284826727474,2.14768679890041,-2.15192091519339,-0.0293612741411372,2.50732615540964
"Belize",NA,NA,NA,NA,NA,NA
"Benin",-14.0222344923145,-0.0486343995640972,4.79299545482607,-14.2264180598788,-0.0450577217063368,4.75441533394565
"Bermuda",NA,NA,NA,NA,NA,NA
"Bhutan",NA,NA,NA,NA,NA,NA
"Bolivia",-18.4899190257908,-0.0443411653946384,6.46051772308373,-19.2580996905806,-0.0424017525190055,6.56187768014743
"Bonaire, Saint Eustatius and Saba",NA,NA,NA,NA,NA,NA
"Bosnia_and_Herzegovina",2.81056167740981,0.0194078808852908,-0.0360561010980651,2.54643121997104,0.0196593530262163,-0.000168433123875159
"Brazil",-15.2406578209214,-0.040059470417224,6.36307803153655,-17.0424334003079,-0.041271920088476,6.75743812215408
"British_Virgin_Islands",NA,NA,NA,NA,NA,NA
"Brunei_Darussalam",NA,NA,NA,NA,NA,NA
"Bulgaria",0.642410312538296,0.00573472140499783,0.727850547585026,0.468441468794878,0.00727503966839802,0.718790472667543
"Burundi",NA,NA,NA,NA,NA,NA
"Cambodia",NA,NA,NA,NA,NA,NA
"Cameroon",-8.16661952502267,-0.0456966985722696,3.8959402905365,-9.98966818968576,-0.0481772866190753,4.35236369342388
"Canada",-16.3914103660787,-0.0628830900270174,6.47703576843034,-19.6714705523324,-0.0684615068908329,7.31038516179199
"Cape_Verde",-5.09519918860888,-0.00602597558632561,1.97136276086857,-5.22949946236227,-0.00497651820230393,1.96211216155731
"Cases_on_an_international_conveyance_Japan",NA,NA,NA,NA,NA,NA
"Cayman_Islands",NA,NA,NA,NA,NA,NA
"Central_African_Republic",-56.539228739993,-0.196734466124218,17.4942514466319,-60.28105067278,-0.197423840796847,18.3334822938378
"Chad",-10.8789570181635,-0.076307128107016,4.42749756335566,-13.1564716471539,-0.0826217769029949,5.0769255136661
"Chile",-19.9402442289167,-0.0759052616059694,7.81334185560868,-24.0885534075067,-0.0832378439362021,8.87285419673802
"Colombia",-7.35758890661644,-0.00407762564369105,3.40369365724013,-6.64781059628399,0.000702448059371116,3.11050128041302
"Congo",-9.396218951539,-0.026875093649738,3.39580964115829,-9.43309097076727,-0.0232851502475837,3.31409350341989
"Costa_Rica",-0.251257033507038,0.0264684067957454,0.510887834291526,0.27876179942487,0.0301276025217586,0.278656881331357
"Cote_dIvoire",-9.49901422238519,-0.0390844685195903,4.02861155403702,-11.318237529436,-0.0413745390986485,4.47259896109817
"Croatia",3.93911563667412,0.0239300633540346,-0.592085464664008,3.49050568731287,0.0204957708277549,-0.42736311995135
"Cuba",2.79566035188565,0.000160971678901966,0.0814783296729596,2.22024084498576,-0.0029464962704252,0.271571929843319
"Curacao",NA,NA,NA,NA,NA,NA
"Cyprus",2.9688757750269,-0.00346958157703665,-0.134331878100728,2.59625065953422,-0.00522397440953788,-0.00718240243140798
"Czechia",4.49418360530032,0.00759442201912137,-0.08444219994733,3.94863035830155,0.0050480760720822,0.0861737634935952
"Democratic_Republic_of_the_Congo",-13.7516040929375,-0.0600534312782462,5.30241129056577,-16.3678255311001,-0.0645675898817633,5.9750773347925
"Denmark",2.41366564182642,-0.0187905463050801,0.881758744295808,1.52328994086702,-0.0212731843563471,1.13934757048681
"Djibouti",-7.83514763740946,-0.0687291256538906,3.96924426087785,-9.90791458689854,-0.0723146016488507,4.52530987565513
"Dominica",NA,NA,NA,NA,NA,NA
"Dominican_Republic",-0.82787586946792,-0.00648651170988243,1.72872465470274,-1.14591374588948,-0.00460228768737826,1.74412866571637
"Ecuador",1.64576371651323,-0.00988937966809959,1.31725235862686,0.746887030759939,-0.0114856148439401,1.54511912370801
"Egypt",-41.8734448138415,-0.114408174010548,13.1036471740388,-47.0052701317525,-0.120973469177174,14.3441684722717
"El_Salvador",-10.9644657516728,-0.0242085931163018,4.06559596217956,-10.5536518848557,-0.0189882395826949,3.84037442312204
"Eritrea",NA,NA,NA,NA,NA,NA
"Estonia",2.16470023911873,-0.0230655042089774,0.530441131260497,1.04380313245963,-0.0299114420014926,0.925635090764128
"Eswatini",-11.2747530046054,-0.010469437124871,3.39672272422557,-9.5475500557812,-0.00261658138915563,2.81859314305751
"Ethiopia",-3.16678805623309,0.0275369178054752,1.15839091299346,-2.53810996416758,0.0307343816189223,0.912734941084712
"Falkland_Islands_(Malvinas)",NA,NA,NA,NA,NA,NA
"Faroe_Islands",NA,NA,NA,NA,NA,NA
"Fiji",NA,NA,NA,NA,NA,NA
"Finland",-12.1152285726257,-0.0648821876130501,4.98197699787466,-15.4487496946609,-0.072879764152992,5.89457304622971
"France",2.60112895449214,-0.00660367403743118,1.1575826069581,0.611099340023395,-0.013462120415944,1.74719476932495
"French_Polynesia",NA,NA,NA,NA,NA,NA
"Gabon",-17.1380251294099,-0.0662514458384341,6.14822776677367,-18.738222467627,-0.0665300492618939,6.50268680255497
