"","(Intercept)","Day","log(Day)","(Intercept)_smoothing","Day_smoothing","log(Day)_smoothing"
"Saudi_Arabia",-12.7241753388288,-0.0563487963054946,5.74249204309793,-13.3211126269467,-0.0571368833826161,5.88911739295509
"Senegal",-4.17901888160345,-0.0173863277953569,2.29835104026249,-4.47263241655957,-0.0177833249238458,2.36977665207423
"Serbia",2.90606582938043,-0.00337554922064868,0.600467301482697,2.78190918182777,-0.00335428090701703,0.627272300348216
"Seychelles",NA,NA,NA,NA,NA,NA
"Sierra_Leone",-6.36862586938233,-0.0513859667674894,3.08640058762173,-6.72932681444631,-0.0519944485316333,3.18256973514817
"Singapore",-27.8293218685902,-0.0773062668402154,9.08320946941147,-28.5660355685167,-0.0780381345670751,9.25575691933421
"Sint_Maarten",NA,NA,NA,NA,NA,NA
"Slovakia",3.52544735609013,0.0134213623593666,-0.407817339770093,3.42025121412132,0.0127926616471995,-0.372227670800018
"Slovenia",3.87572891470362,0.00534363625789579,-0.380810847676293,3.74348337018973,0.00436898706038757,-0.330166003755
"Somalia",-13.4152804210574,-0.0883136897022683,5.52085681102052,-14.298503545087,-0.0910142569140612,5.77622594923425
"South_Africa",-49.0034483750821,-0.115406743193993,15.0090416528716,-49.8746807083519,-0.115727712324799,15.1966704239862
"South_Korea",3.63578968933079,-0.00246925100191076,0.252967676746868,3.46533647735268,-0.00325242597476851,0.307863720261268
"South_Sudan",-15.5892858762598,-0.10522363308484,6.26217805984479,-16.0494582003817,-0.105275195123483,6.37355086048883
"Spain",5.34983759119023,-0.000386050412313992,0.522820235027501,4.92477292014614,-0.002584355140775,0.665535952152545
"Sudan",-18.4848646003302,-0.0780849351937264,6.79922506345814,-19.2755840492421,-0.0795792462021271,7.00553814547447
"Suriname",-16.6325476679814,-0.0101946211069081,4.48663807473145,-15.4465847341004,-0.00652491728101326,4.13879298910809
"Sweden",-16.1029812056179,-0.0549429625318696,6.12851879834664,-16.572008203977,-0.055298392717322,6.23617318376592
"Switzerland",4.61334188898489,-0.0181791929236519,0.555673767956248,4.37613493351633,-0.019489417035817,0.636706046642928
"Syria",0.709319578666055,0.0433496100336207,-0.610045648858237,0.801726903348479,0.0442385358157708,-0.659243318975539
"Taiwan",NA,NA,NA,NA,NA,NA
"Tajikistan",3.38478924331817,-0.0283956459896519,0.647368855248417,3.1092822244321,-0.0302849243386968,0.747689989914367
"Thailand",-19.0221362425735,-0.0935786724119309,6.92710641007263,-19.833392370261,-0.0949989933560342,7.13983835270103
"Timor_Leste",NA,NA,NA,NA,NA,NA
"Togo",-0.718270331741788,0.0030377464323466,0.571451406082163,-0.77671960810982,0.00314767577252501,0.579736741010472
"Trinidad_and_Tobago",3.35108591971609,0.0782566552704933,-2.37217374454287,3.33787680675503,0.079355399562626,-2.41014208342573
"Turkey",5.47221844963579,-0.0193783023377099,0.832937116656237,5.21077471898566,-0.0204591626199604,0.915182627349022
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA
"Uganda",1.69952043374689,0.0267750110885542,-0.34931233011124,1.59573043665423,0.0262344673852021,-0.319125798358609
"Ukraine",2.94017631144103,0.007802886594542,0.622732350938088,2.72809384236037,0.00714349191552896,0.680676432490779
"United_Arab_Emirates",-20.2034777170101,-0.0582363761387952,7.03355933092611,-21.1617329445418,-0.0598751566803193,7.27552642677019
"United_Kingdom",-10.2601445352161,-0.0597203600200062,5.28595566862539,-11.1634826239981,-0.0618492603577876,5.53108680957624
"United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA
"United_States_of_America",-4.18682041383389,-0.0161452759124015,3.44356341883732,-4.36017570276051,-0.0160897538703192,3.4751032370589
"United_States_Virgin_Islands",2.48682203583164,0.0480884178341163,-1.27383718369489,2.89651698742149,0.0497868292069786,-1.40837825162413
"Uruguay",3.50260622343581,0.00660083449380071,-0.447649850976289,3.38973092694693,0.00563974277405567,-0.401024629199754
"Uzbekistan",-0.01844674811798,0.00977351870303635,0.980846519406977,0.0582731775043885,0.0107449088341504,0.937352540891514
"Venezuela",-4.35368465363659,0.0146955608246626,1.75936947906811,-3.75724247240658,0.0167537657753691,1.57533062257862
"Vietnam",0.720270409686674,0.0140853676918498,-0.213590229605972,0.681417027939695,0.0144327885835549,-0.216538471631913
"Yemen",-15.6353410453691,-0.0833605707360472,5.83459754413423,-15.9269760517707,-0.0831114679344834,5.89722178320383
"Zambia",-2.93975758528965,0.014101886901468,1.22715972081446,-2.51940688833744,0.0162245793231512,1.08059005215134
"Zimbabwe",-29.5745552119896,-0.0476082735439224,8.26622146239152,-26.332397717449,-0.0381131301168671,7.34184746650566
