"","(Intercept)","Day","log(Day)","(Intercept)_smoothing","Day_smoothing","log(Day)_smoothing"
"Cote_dIvoire",-9.49901422238519,-0.0390844685195903,4.02861155403702,-10.9419850416347,-0.0411073639237766,4.38580435482395
"Croatia",3.93911563667412,0.0239300633540346,-0.592085464664008,3.60124883448943,0.0212904918905006,-0.466805195815824
"Cuba",2.79566035188565,0.000160971678901966,0.0814783296729596,2.3547459357933,-0.00231120283701518,0.228936669455403
"Curacao",NA,NA,NA,NA,NA,NA
"Cyprus",2.9688757750269,-0.00346958157703665,-0.134331878100728,2.6896029344515,-0.00448619820055159,-0.0435262070510233
"Czechia",4.49418360530032,0.00759442201912137,-0.08444219994733,4.08456744047785,0.00565548052261062,0.0442951318666836
"Democratic_Republic_of_the_Congo",-13.7516040929375,-0.0600534312782462,5.30241129056577,-15.8096016153911,-0.0638248554510758,5.83661275924646
"Denmark",2.41366564182642,-0.0187905463050801,0.881758744295808,1.79146203488218,-0.0202685028048199,1.05752504379274
"Djibouti",-7.83514763740946,-0.0687291256538906,3.96924426087785,-9.41962422979326,-0.0716179263851345,4.39737028723442
"Dominica",NA,NA,NA,NA,NA,NA
"Dominican_Republic",-0.82787586946792,-0.00648651170988243,1.72872465470274,-1.09884956566973,-0.00517238450569781,1.74986885380731
"Ecuador",1.64576371651323,-0.00988937966809959,1.31725235862686,0.963213059426899,-0.0111386569091733,1.49127432797588
"Egypt",-41.8734448138415,-0.114408174010548,13.1036471740388,-45.8795045493564,-0.119767041496061,14.0783467648678
"El_Salvador",-10.9644657516728,-0.0242085931163018,4.06559596217956,-10.7248874811126,-0.0204522094005412,3.91545773651687
"Eritrea",NA,NA,NA,NA,NA,NA
"Estonia",2.16470023911873,-0.0230655042089774,0.530441131260497,1.32636500132203,-0.0283367781030533,0.828710421680723
"Eswatini",-11.2747530046054,-0.010469437124871,3.39672272422557,-9.87643720164856,-0.00430382263383126,2.93470007653485
"Ethiopia",-3.16678805623309,0.0275369178054752,1.15839091299346,-2.62307962162821,0.0302088385084621,0.951897458784952
"Falkland_Islands_(Malvinas)",NA,NA,NA,NA,NA,NA
"Faroe_Islands",NA,NA,NA,NA,NA,NA
"Fiji",NA,NA,NA,NA,NA,NA
"Finland",-12.1152285726257,-0.0648821876130501,4.98197699787466,-14.4561860904794,-0.0703033332623111,5.61922232602216
"France",2.60112895449214,-0.00660367403743118,1.1575826069581,1.1036691579066,-0.0118845326669102,1.60419180995808
"French_Polynesia",NA,NA,NA,NA,NA,NA
"Gabon",-17.1380251294099,-0.0662514458384341,6.14822776677367,-18.33043759556,-0.0664280247362033,6.4120124459851
"Gambia",-7.52053432164445,0.0422508135124191,1.06111266547504,-1.04088998799672,0.0624836367429095,-0.853288812343081
"Georgia",-0.126923016175333,-0.00794931659808873,0.687470712651762,-0.837177119881623,-0.0102672239659593,0.894854082169551
"Germany",-2.74052125024276,-0.0382325486847956,3.0724436616827,-4.27894335104065,-0.0419526300552875,3.49390373982849
"Ghana",-9.44574350130375,-0.0349977257324531,4.11537944786265,-9.95255484832379,-0.0335303317688642,4.18667365231541
"Gibraltar",NA,NA,NA,NA,NA,NA
"Greece",4.51108539669327,0.0224149512193327,-0.671388345163544,4.26058236190816,0.0208674812401096,-0.588876885823084
"Greenland",NA,NA,NA,NA,NA,NA
"Grenada",NA,NA,NA,NA,NA,NA
"Guam",3.37490088804567,0.0524916984476547,-1.59577841809189,3.34296168101657,0.0489629899518181,-1.51639234960659
"Guatemala",-22.1367234363305,-0.0508796538214337,7.30181675371985,-23.6457452550083,-0.0518038764770736,7.63311474858567
"Guernsey",NA,NA,NA,NA,NA,NA
"Guinea",-1.95761503599183,-0.0188345739852368,1.77065630735013,-2.77153699073477,-0.0204109963544019,1.98282751514576
"Guinea_Bissau",-4.60131765119818,-0.0477189793227991,2.61767029737753,-6.11134443153106,-0.0533827995440744,3.07485480279813
"Guyana",1.55798771419343,0.0379330150989315,-0.851876137591515,1.5968932482567,0.0374909135177441,-0.866768435545027
"Haiti",-30.2144186989271,-0.118225518548382,10.1449585698981,-32.7034682434956,-0.121294871219918,10.760376720225
"Holy_See",NA,NA,NA,NA,NA,NA
"Honduras",-14.2417822600745,-0.0351338861035188,5.199305228345,-16.7081386123732,-0.0399103344704621,5.83001736615387
"Hungary",2.15171669146033,-0.0105476176927172,0.540703795170611,0.705645067610234,-0.0213858765852009,1.07718762191205
"Iceland",2.03010757523669,-0.0337071159747804,0.689867472613396,1.21214021505105,-0.0382016983148741,0.975192992852098
"India",-19.6554573360814,-0.0131327422198351,6.29659887784735,-20.4628353998571,-0.0131310706436823,6.43961373448323
"Indonesia",0.983856745199823,0.00347792563036528,1.20994373331962,0.0808629935573464,0.00135337070132513,1.44442216584866
"Iran",3.98898285645683,-0.00716601814225532,0.970890436379171,3.36156950510342,-0.0084054255124695,1.13391793303173
"Iraq",-20.0914218196667,-0.0266897182061705,6.38822473467047,-21.5532839037526,-0.0277201842777936,6.7018499486962
"Ireland",-0.0848436493392922,-0.0511722787389102,2.18997228796737,-1.66886739019768,-0.0577971927659027,2.68843890213593
"Isle_of_Man",NA,NA,NA,NA,NA,NA
"Israel",4.19746085833773,0.0171075897224792,0.0364698279044261,4.10385760595545,0.0179506903043023,0.0243278682608028
"Italy",-3.80282065965564,-0.0560693729224349,3.70704626308643,-6.49374227491623,-0.0650103112158037,4.49796130335286
"Jamaica",2.86654858080213,0.0317902233532392,-0.831354777634629,2.42215159048742,0.0241566946933039,-0.573382259301479
"Jersey",NA,NA,NA,NA,NA,NA
"Jordan",3.05888516267334,0.0137912267233756,-0.439563489440159,2.59038179907478,0.00942345222846519,-0.247946743403954
"Kazakhstan",-15.7361801854374,-0.0420313563510283,5.85459729508418,-15.7574360111205,-0.0387028916136368,5.77034363414251
"Kenya",-17.7581613800876,-0.0320835900380118,5.73122406797459,-16.9140941938702,-0.0266454392260754,5.40521856679318
"Kosovo",-0.589202999940474,0.010138835037552,0.841988528686558,-0.412239195660338,0.0125674620068527,0.734632642454
"Kuwait",-12.491035968161,-0.0418626269326785,5.05052094080333,-14.5038862303323,-0.0452739999960445,5.55726752403465
"Kyrgyzstan",-33.9453010152048,-0.0830505198409221,10.4973942614671,-33.6070836112937,-0.0771977123268671,10.2750792269998
"Laos",NA,NA,NA,NA,NA,NA
"Latvia",1.68885292195216,-0.0201722248243759,0.469869241141135,0.962314185154404,-0.0247461815332583,0.728618649260165
"Lebanon",3.90757066784029,0.0482944981430272,-1.23974417686519,3.78186743334045,0.0476412996262961,-1.21761579975107
"Lesotho",-38.2162915223006,-0.163601172987898,12.4108209788818,-31.2494394400804,-0.123635563570354,10.0783680949974
"Liberia",-8.52786259484901,-0.036168328011016,3.17579314667294,-8.53996879952514,-0.0336707019121128,3.12353058197068
"Libya",-2.13505419290145,0.0397876227969854,0.414795802985387,-1.09583581414437,0.0448902217664727,0.0402410555019405
"Liechtenstein",NA,NA,NA,NA,NA,NA
"Lithuania",2.91401051448507,-0.00308553691096871,0.0420016228145148,2.37807710625136,-0.00642518052168561,0.230498906540233
"Luxembourg",4.48205405595463,0.00167330850030071,-0.196971707493656,4.13377997481623,0.000524459180920627,-0.0909954796324473
"Madagascar",-25.4081202287397,-0.0587621238153977,7.86687389864114,-23.9060381354446,-0.0509466011337014,7.34954279979622
"Malawi",-25.1078613614348,-0.0731114343365124,7.96447846526211,-22.0729039013672,-0.0594651274348446,6.99344597126284
"Malaysia",-13.7245434825031,-0.0692617838238741,5.46710428739734,-15.9311327127968,-0.0735218182372796,6.0495538526783
"Maldives",-0.512052381875803,0.0109472164712016,0.676205107956112,-0.509331635526433,0.0117976989104471,0.643187900036221
"Mali",-2.51158023745784,-0.0362567054469056,1.96867612438584,-3.61167929978633,-0.0399106497351136,2.29470048084536
"Malta",3.19447905128972,0.0231406293076198,-0.747143540717198,3.02212643847245,0.0222669941505414,-0.695960957073329
"Mauritania",-69.0892618375376,-0.194059856033887,20.2551679971396,-72.8766401005758,-0.197280063624729,21.1388085392581
"Mauritius",NA,NA,NA,NA,NA,NA
"Mexico",-8.71257659822763,-0.0297363144130243,4.36907859093425,-9.99627072132756,-0.0311310692862479,4.668237386292
"Moldova",0.727503434229183,-0.000462308401762183,1.04177071068806,0.0978679882467194,-0.0017328347799714,1.20058477852416
"Monaco",NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA
"Montenegro",1.99246867994597,0.0253476727767079,-0.297891562636714,1.96992222823578,0.0263640849590298,-0.32917545715344
"Montserrat",NA,NA,NA,NA,NA,NA
"Morocco",4.38935859081937,0.0298806420303143,-0.431846455789719,4.25258787933081,0.0299838188237268,-0.421044686994386
"Mozambique",-2.88659469535344,0.0117265778513586,1.05972603028476,-2.65570468721627,0.0139685785738121,0.942854570082306
"Myanmar",NA,NA,NA,NA,NA,NA
"Namibia",-12.7978672023712,0.0216959594702326,2.88497969249875,-5.32317618465405,0.0397134194681884,0.830494887809709
"Netherlands",4.29935508241276,-0.0141193620609248,0.682591544576732,3.60293548303397,-0.0169637152591167,0.899534676340566
"New_Caledonia",NA,NA,NA,NA,NA,NA
"Nicaragua",-28.2496306389819,-0.0898330158173701,8.96408030824055,-28.5234539249685,-0.0864288851727471,8.943805384101
"Niger",0.944654976753742,-0.0429662931499787,0.95418610328973,0.135705150999408,-0.0461182549076872,1.22074023900518
"Nigeria",-14.2205284124676,-0.047188525401267,5.46856524982099,-15.3485425158705,-0.0474323523324418,5.71170759123119
"North_Macedonia",-2.20932495814974,-0.0080842426020714,1.64703681629269,-2.51918581762789,-0.00686751003934026,1.6807357302428
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA
"Norway",3.17204864177144,-0.0252604124597908,0.691406340694639,2.48625461772716,-0.0278914514282228,0.909676705472531
"Oman",-42.5099351326696,-0.112518746770103,13.1639933744108,-45.7521879201957,-0.115765484266484,13.9238718653488
"Pakistan",-27.2742524853256,-0.0997899434191669,9.8799081232745,-30.0424157703775,-0.103109784394312,10.5527651750387
"Palestine",-8.45218056586111,0.00406905774814278,2.76561389059094,-6.28683541479084,0.0105862602793998,2.12619946272953
"Panama",-0.74360581463252,-0.00441613058109429,1.65073958198459,-1.22231839051242,-0.00420426905044521,1.74123417730744
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA
"Paraguay",2.50925929181009,0.0424642914636299,-0.659876848793932,2.41149693199437,0.0420787919978033,-0.651460914160252
"Peru",-0.273278871370048,-0.0100557702587688,2.10347890898481,-1.2896285539073,-0.0121099418681769,2.3627817284292
"Philippines",-0.843350220601129,0.0190762750840484,1.01239723834941,-0.34798363772323,0.0212540061658275,0.830977622209819
"Poland",3.16280185706327,-0.000199448302966477,0.629672939491629,2.59201577739543,-0.00180111545926614,0.785788099942698
"Portugal",2.98809629372536,-0.0184382727423683,1.03678970810344,2.14415801702767,-0.021416634184948,1.29001530315967
"Qatar",-15.461889382606,-0.0789609781428944,6.63142068340497,-18.0597221478596,-0.0837532864684586,7.30895862429141
"Romania",3.67483973724294,0.0132962350991044,0.209859731776341,3.40508676401985,0.0130705631739918,0.263254073511537
"Russia",-25.2336639922036,-0.0678635060440603,8.88276582859079,-28.1746426852963,-0.0719755182538051,9.59738557765994
"Rwanda",1.87108913747097,0.0287970868614709,-0.417588321484437,1.65239027260123,0.0274302919456769,-0.352849169750514
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA
"San_Marino",NA,NA,NA,NA,NA,NA
"Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA
"Saudi_Arabia",-12.7241753388288,-0.0563487963054946,5.74249204309793,-14.4726504722005,-0.0585641051042568,6.16918438181518
"Senegal",-4.17901888160345,-0.0173863277953569,2.29835104026249,-4.95891152764259,-0.0182631092021162,2.48301203422774
"Serbia",2.90606582938043,-0.00337554922064868,0.600467301482697,2.56760897714587,-0.00323777121009526,0.6710001571134
"Seychelles",NA,NA,NA,NA,NA,NA
"Sierra_Leone",-6.36862586938233,-0.0513859667674894,3.08640058762173,-7.47632010404155,-0.0532344039549315,3.38071648580203
"Singapore",-27.8293218685902,-0.0773062668402154,9.08320946941147,-30.0130234211522,-0.079437602457903,9.59309000534635
"Sint_Maarten",NA,NA,NA,NA,NA,NA
"Slovakia",3.52544735609013,0.0134213623593666,-0.407817339770093,3.16635301082495,0.0106821314714603,-0.274254116720937
"Slovenia",3.87572891470362,0.00534363625789579,-0.380810847676293,3.4959479176032,0.00244120427068782,-0.234387343652292
"Somalia",-13.4152804210574,-0.0883136897022683,5.52085681102052,-15.9729237784046,-0.0953356693095265,6.24599247841823
"South_Africa",-49.0034483750821,-0.115406743193993,15.0090416528716,-50.8309932015817,-0.114528567983606,15.3597996521534
"South_Korea",3.63578968933079,-0.00246925100191076,0.252967676746868,3.02624731551029,-0.00550461207632939,0.454630967339614
"South_Sudan",-15.5892858762598,-0.10522363308484,6.26217805984479,-17.3938191824472,-0.107535431240644,6.73205191051358
"Spain",5.34983759119023,-0.000386050412313992,0.522820235027501,4.4885434282924,-0.00413237686011619,0.794118024809256
"Sudan",-18.4848646003302,-0.0780849351937264,6.79922506345814,-21.0453375998691,-0.0831002085649656,7.47054378452708
"Suriname",-16.6325476679814,-0.0101946211069081,4.48663807473145,-11.6813559978798,0.00426796226451401,3.06263955969043
"Sweden",-16.1029812056179,-0.0549429625318696,6.12851879834664,-17.6931253958329,-0.0565588839533006,6.50337056518907
"Switzerland",4.61334188898489,-0.0181791929236519,0.555673767956248,3.85862834036742,-0.0223825232368793,0.813341673667335
"Syria",0.709319578666055,0.0433496100336207,-0.610045648858237,0.900664520867454,0.045690466871295,-0.731404255578737
"Taiwan",NA,NA,NA,NA,NA,NA
"Tajikistan",3.38478924331817,-0.0283956459896519,0.647368855248417,2.67055782272183,-0.0324452918766926,0.896235656732231
"Thailand",-19.0221362425735,-0.0935786724119309,6.92710641007263,-21.522237838984,-0.0980676498588699,7.58377766601948
"Timor_Leste",NA,NA,NA,NA,NA,NA
"Togo",-0.718270331741788,0.0030377464323466,0.571451406082163,-1.13250199614853,0.00198824630380657,0.679024982615034
"Trinidad_and_Tobago",3.35108591971609,0.0782566552704933,-2.37217374454287,3.27919882722775,0.0776307421101584,-2.36877956374568
"Turkey",5.47221844963579,-0.0193783023377099,0.832937116656237,4.68420638816188,-0.0225390679372643,1.07859147554276
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA
"Uganda",1.69952043374689,0.0267750110885542,-0.34931233011124,1.41094294462222,0.0245348745293854,-0.250149751690304
"Ukraine",2.94017631144103,0.007802886594542,0.622732350938088,2.3685516645289,0.00626795215445275,0.772493043465535
"United_Arab_Emirates",-20.2034777170101,-0.0582363761387952,7.03355933092611,-23.2316711446395,-0.0634837925743191,7.79974604207863
"United_Kingdom",-10.2601445352161,-0.0597203600200062,5.28595566862539,-12.9065194709674,-0.0657035663066654,5.99805043342091
"United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA
"United_States_of_America",-4.18682041383389,-0.0161452759124015,3.44356341883732,-4.79532244113475,-0.0162290356188514,3.56318364462709
"United_States_Virgin_Islands",2.48682203583164,0.0480884178341163,-1.27383718369489,3.10132068080791,0.0507708598626152,-1.48522232747292
"Uruguay",3.50260622343581,0.00660083449380071,-0.447649850976289,3.28418600182094,0.00477053544720776,-0.3562649004201
"Uzbekistan",-0.01844674811798,0.00977351870303635,0.980846519406977,0.250624567712452,0.0127936483249852,0.83900209875952
"Venezuela",-4.35368465363659,0.0146955608246626,1.75936947906811,-2.82679410919608,0.0200791409367294,1.28239113111584
"Vietnam",0.720270409686674,0.0140853676918498,-0.213590229605972,0.63709324897561,0.0151510085959525,-0.230911611863235
"Yemen",-15.6353410453691,-0.0833605707360472,5.83459754413423,-17.059108104457,-0.0848175360506252,6.18938609571101
"Zambia",-2.93975758528965,0.014101886901468,1.22715972081446,-2.0196344661583,0.0192921902811179,0.888303360030701
"Zimbabwe",-29.5745552119896,-0.0476082735439224,8.26622146239152,-22.6657491597204,-0.0265796708060674,6.27085662585352
