"","(Intercept)","Day_1","log(Day)_1","Day_2","log(Day)_2","psi","(Intercept)_s","Day_1","log(Day)_1_s","Day_2_s","log(Day)_2_s","psi_s"
"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican_Republic",-12.5733103235983,-0.143467670973008,6.46031628063059,0.0984071293060054,0.0011355326689047,64,-13.0792265409632,-0.140380527423876,6.5567056495824,0.0951261642209526,0.0120913279508765,66
"Ecuador",-13.7611202204239,-0.126224841142947,6.84008798866372,0.082637562022773,-0.0302321856180661,86,-14.8104998075411,-0.129139919183533,7.14160504300012,0.0840175325728317,-0.0371144985150975,87
"Egypt",-62.1453118778129,-0.374585922996923,21.8482806302031,0.195254456193954,-0.139766830788214,69,-64.9573352534509,-0.380877766427588,22.6285445838452,0.196917375582204,-0.155369816441809,70
"El_Salvador",-26.8082188841425,-0.173124345160456,10.0459295116896,0.0995305066083075,0.0143457783659276,70,-26.3020482731861,-0.162592759921969,9.77341975528395,0.0917593163168007,0.0411157927767524,72
"Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",-2.02602982455086,-0.0833052134073481,2.3997396756808,0.11098654077696,-0.0226477953434574,114,-2.59300072769134,-0.0858322555802266,2.58696943229571,0.113374054492762,-0.0262499479525484,115
"Eswatini",-33.6876090467071,-0.237794157864343,12.080381534033,0.159465824323893,-0.0273853964989698,69,-31.255358842604,-0.218859156570687,11.2059858984303,0.148035864860546,-0.0155109723386532,69
"Ethiopia",3.36824879329544,0.13089013063978,-2.048782996423,-0.0786011315028687,-0.0581830626992981,78,3.55773034442113,0.13355161753525,-2.15792269123394,-0.0797372753591588,-0.0741599532372219,79
"Falkland_Islands_(Malvinas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Faroe_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",-32.3090505227716,-0.15057254108784,11.1901653196373,0.123546523444464,-0.094281189272634,148,-33.4766519924351,-0.152406058419843,11.4918884155912,0.125560229385749,-0.108665131656597,149
"France",-39.9217847815152,-0.18646868444821,14.3038377219726,0.158242615400871,-0.205364655668816,138,-41.312184652845,-0.18851036166386,14.6592121209399,0.158338542210579,-0.200628222847037,139
"French_Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon",-17.4117517608324,-0.0653696206692068,6.17490795768131,20.5458259510461,-50.5998205920387,170,-16.3925019346403,-0.0597476949513495,5.83119579726071,-0.0422637891977421,0.085004932819914,148
"Gambia",-66.8204540557286,-0.836766433870749,26.8413880683667,0.670847140118384,1.57446169052175,69,-46.2164139667239,-0.646215044800094,19.1445023560504,0.53540009309982,1.68327349578219,69
"Georgia",-5.1628670262971,-0.0513491824220499,2.60800030718732,0.0473003993083653,0.0705282553352066,116,-5.78177462569541,-0.0536455282963553,2.79582320082692,0.0483998486287987,0.0597914438000537,116
"Germany",-51.8941064470269,-0.260549056369593,18.4205549457134,0.177102039620339,-0.176520235612541,122,-53.5578224058094,-0.262678893850647,18.8449482732809,0.178201697648012,-0.191321138389719,123
"Ghana",-31.9872045101267,-0.227246020783252,12.3627264569578,0.12290757005754,0.0527169916814995,72,-32.8647463406643,-0.226161283291755,12.5656661013047,0.1214132580236,0.0451799379345138,73
"Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",-3.65426884737621,-0.10117645828569,3.16774156941561,0.123576083010074,-0.0797708230264696,90,-4.29441678765814,-0.103464972571693,3.37126333396136,0.126455454279278,-0.111531770857809,91
"Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam",2.86007086990958,0.0144898190386359,-0.741839206493936,0.0821246246050899,0.0056152883503472,130,2.83085512000673,0.0143462190261033,-0.727905665755317,0.0973129612636188,-0.0202595391668944,134
"Guatemala",-22.9273560024061,-0.242971626685073,9.67858713409954,0.173611667047553,-0.0549182952066792,48,-23.1112391252746,-0.238762335585972,9.67201541628941,0.170806884337851,-0.0780220348782574,48
"Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea",-9.75150102606892,-0.071599381227205,4.49060033615325,0.0437494624420692,-0.0108206305085752,100,-11.329472332423,-0.0811658424641573,5.01483396884181,0.0489942866575044,-0.0571765567383776,94
"Guinea_Bissau",-17.5380708896983,-0.159074662437099,7.38261410386031,0.0834758189481554,-0.0238752265806897,77,-17.7660651225503,-0.156191902712169,7.40343968459151,0.0782510044759335,-0.00411823763910373,78
"Guyana",-0.259601689418296,0.00837822515236859,0.143938624505906,0.0399364359855874,0.0123408385080724,122,-1.42313289318057,-0.015853923516923,0.756968143209856,0.0548347985948964,-0.108732237157961,89
"Haiti",2.76431584851923,0.15056637241958,-1.95055879307923,-0.163894697363829,0.0802170873104692,73,2.85890313064892,0.150632934349731,-2.00171986958282,-0.163467922973244,0.0770177235736087,74
"Holy_See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Honduras",1.76080912267685,0.0478694606921333,-0.0405937952656987,-0.0510357560964905,-0.00698837868010476,107,1.65776333856053,0.0476891887193157,-0.0242259864653195,-0.0509427451238667,-0.00839677751780295,108
"Hungary",-6.48870324651376,-0.0927166659754045,3.91701827258746,0.134564314706661,-0.154901006880592,120,-7.37019022531523,-0.0970206546214072,4.20141911316977,0.125117876352336,-0.10739594003642,118
"Iceland",-12.0087041767318,-0.257640691745636,6.96240758190182,0.248051323288181,-0.0404755462025268,82,-13.7046477071059,-0.268208197079164,7.55832276987736,0.256006175576261,-0.047554093948818,83
"India",-46.3034847085967,-0.0899616096202207,13.7664152649343,0.0358690212772537,-0.00641832568928792,134,-47.6268327357987,-0.0916293956514957,14.0792707989941,0.0362267527548429,-0.00769830664385781,135
"Indonesia",-2.10555842197445,-0.0414697390232612,2.54981763647087,0.0345502910220355,-0.0216595027542294,58,-2.81801846984189,-0.0448894356924494,2.77462397782164,0.036114077337031,-0.0196043828570945,60
"Iran",-4.55795273405947,-0.106456596603259,4.4437394135272,0.0748604155487773,-0.0264164148456317,68,-5.18781079844813,-0.107377451413136,4.62106393366175,0.0744646632128114,-0.011262040895279,70
"Iraq",-23.6066020325,-0.307072864513616,10.7210990317146,0.249007570620591,0.0464284771857108,56,-24.7301530511067,-0.305782918178818,11.0201891714396,0.24634899500649,0.0280286344113891,57
"Ireland",-15.0070732115826,-0.177156730098859,7.68640591991312,0.171070622935403,-0.0382841057343015,111,-16.2466060012312,-0.181027730127115,8.05763247997732,0.175205367929843,-0.060561004395237,112
"Isle_of_Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Israel",-48.8493858876037,-0.47059692118799,19.9745213612637,0.35515516753071,-0.0442676466959671,76,-50.3458360152151,-0.467886531837886,20.3386403166987,0.351974431490257,-0.0816358933855531,77
"Italy",-25.7292443593046,-0.166834325042728,10.7519583880567,0.145280598146177,-0.198021491883166,136,-27.1509222441546,-0.170147148395382,11.143600023338,0.145027955834667,-0.204767349900436,136
"Jamaica",-2.01974499724098,-0.0298394568093241,1.45286243103219,0.137176201746097,-0.160855041634071,134,-2.85589402639625,-0.0377696710300431,1.77713584807261,0.129093382977646,-0.197984368155699,128
"Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan",2.03702710556986,-0.00555157967224754,0.141142226085429,0.0866346691542542,-0.0122900435238907,145,1.80300406662409,-0.00677005552609062,0.219743379560334,0.088702312198249,-0.00760684561885238,146
"Kazakhstan",-43.1975648276007,-0.424012878270723,17.6606062306018,0.287744809180061,-0.162401586625162,60,-43.4657412149412,-0.412385021609056,17.5991555269514,0.278204983801749,-0.159355595292777,61
"Kenya",-28.8316694256336,-0.421173523282103,12.9478387740525,0.337139212041394,-0.470433839838111,46,-28.9500357153221,-0.404743465094164,12.8295964350051,0.32258727355166,-0.447528734288142,47
"Kosovo",-21.0899473304814,-0.331997819850579,10.0705725219871,0.265539105166739,0.0706407821904545,56,-21.832277949675,-0.327320252075637,10.2415499121603,0.26076422682141,0.0498626751855733,57
"Kuwait",2.95853969504831,0.0982306487065835,-0.864142946224343,-0.0947356523922822,-0.00192321960757906,78,2.8779150639222,0.0976228239671098,-0.855297510080285,-0.0941388393839928,-0.00306778594237787,79
"Kyrgyzstan",-82.854353397205,-1.11515885543519,35.1216511682277,0.831728433226226,-0.17802183362799,54,-84.514254169581,-1.07733518686529,35.2562203056199,0.793129917369286,-0.0257464263340397,56
"Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latvia",-1.91092584038681,-0.0747709322736737,2.10829095506152,0.0763404250502668,0.0122840244692454,99,-2.39930270133038,-0.077120571183096,2.27174688894281,0.0762006938463392,0.0102899182320665,99
"Lebanon",-0.463853534187179,-0.0170304448842486,1.03075735832374,0.0611718517796684,0.0193089946446602,110,-0.678324822680255,-0.0172186957496409,1.08625888606534,0.0618081996414981,0.0208718685351034,112
"Lesotho",-0.326666518085877,0.189957430745703,-1.89072715452174,-0.196058143656678,0.229981319779942,59,0.891350459232608,0.201973088592832,-2.39014353709957,-0.200609284424953,0.207159361563823,60
"Liberia",-0.974228032580683,0.0185142444789429,0.427141285962604,-0.064852683915945,0.0108123190422525,111,-0.89452785827278,0.0195295208560929,0.384848571488254,-0.0662563973937052,0.0325591112441946,111
"Libya",-6.69828377878298,-0.251724802630576,4.16729708504804,0.260664636068581,-0.00136718058573302,38,-6.18665436447658,-0.224971798995538,3.81706300136471,0.237265805841086,0.0179820577406635,39
"Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania",-2.74750544810631,-0.0852505756969624,2.61084254861396,0.10645228699004,-0.0571782314975749,100,-3.28581560648587,-0.0870916919493381,2.78127930770416,0.107678455688057,-0.0373693615986098,102
"Luxembourg",-7.93755014689679,-0.264041525161192,6.00648493351025,0.233486696674713,-0.0102574214774835,59,-9.29495719768863,-0.271810352835274,6.49004408361778,0.23891238953794,-0.0447609098662194,60
"Madagascar",2.50063272022315,0.0615600634016795,-0.863003474921263,-0.118542193373501,0.117989900192347,125,2.48638788709783,0.06139546138409,-0.867514662044448,-0.119174855885354,0.122167283636614,126
"Malawi",-1.28193681895412,0.0471975473546849,0.259397414988768,-0.0829313025938599,0.121831027446138,101,-0.674031922465736,0.0507692950241477,0.0434322696178055,-0.0818893348665674,0.096394329247865,102
"Malaysia",-39.5092095979,-0.190345403555284,13.5641377116715,0.0836119073530198,-0.123618061305859,104,-41.2655185204128,-0.193901441472521,14.0345759094193,0.0836358054532595,-0.0951652184868556,106
"Maldives",-27.1054179301672,-0.135717319932393,9.46726460983788,0.0988766095755634,0.0170517793690096,106,-25.7675011119651,-0.126626488709517,8.99837274821045,0.0942216625208751,0.0249833440960674,108
"Mali",-0.204354483399869,-0.00132509892810476,0.906738525569272,-0.0296996412182418,-0.012792756287056,72,-0.388176556380506,-0.00113053040877282,0.947810812534924,-0.030189007665408,-0.034135349110838,74
"Malta",-1.31060173458621,-0.0594665104428792,1.61683009603546,0.0979236793093936,0.161907971762249,108,-1.64792818991519,-0.0605424606552098,1.72447585900381,0.101783229275182,0.148452940177506,110
"Mauritania",-2.76658275506056,0.0922593085281848,-0.193517185087348,-0.128244324528565,0.0345880953472819,97,-2.33502546837481,0.0923910493479974,-0.316221561220809,-0.125823877891174,-0.0109607649644185,99
"Mauritius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",-9.97505872440562,-0.102177480232789,5.43448074561281,0.0652635884441926,-0.116666715024955,39,-10.424432631501,-0.0973102599095691,5.49783471541684,0.0602808211323039,-0.111717778675839,40
"Moldova",-2.82062250395006,-0.0416874598377577,2.48344639142377,0.0311932315119265,-0.0526912439937597,63,-3.14795268413099,-0.0416596901234596,2.56433160382859,0.0308560432792196,-0.058343260677625,64
"Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",-24.265336561186,-0.880652799574678,14.7050677120113,0.78156546781723,0.0267125043675309,40,-25.74440571185,-0.863231560055146,15.1191375555822,0.760033188802385,0.175773210759653,42
"Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morocco",-7.66300308408396,-0.0972114184139857,4.46676594463374,0.0997789500302673,-0.027559147898376,84,-8.13541729684708,-0.0971383247804843,4.58710992353563,0.0991466879092641,-0.00998778468313243,86
"Mozambique",0.923572243259221,0.0685151391402759,-0.713452745674303,-0.0415391742250383,-0.0662125638596619,75,1.01001382078302,0.0688247959818813,-0.753078013945362,-0.0417055906650168,-0.0501383025098673,75
"Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Namibia",3.72509675089665,0.145241821359017,-3.48543041352659,-0.0808852548504983,-0.132964580423544,118,-14.975644816846,-0.940410725695705,10.4094643707431,0.900134901359235,0.722303759950693,34
"Netherlands",-5.74516061366519,-0.108393745451772,4.56996909849829,0.114705202389443,-0.0791343406431821,109,-6.41931195312687,-0.109798591975402,4.76364609346482,0.116145913727897,-0.0688078262274083,111
"New_Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicaragua",-0.415037694031047,0.292296992353867,-3.60211075909775,-0.271977143605212,0.0134824351264368,70,3.18457169328791,0.320211960754639,-4.94231754977772,-0.291159977669955,0.131955550781144,70
"Niger",-9.68900070091551,-0.304457128024299,6.36168798000871,0.218552777754287,-0.231073699345159,41,-10.5777917199786,-0.302635366955499,6.6322822705921,0.214992372972022,-0.25333532954581,42
"Nigeria",-20.7662398430412,-0.103823782669944,7.86256757490596,0.0368589758948684,0.0187837558582669,72,-21.2603780639126,-0.102383867538556,7.95513153992314,0.0355238743839584,0.013460209365673,73
"North_Macedonia",-20.967189737427,-0.29070181023983,9.79985939797296,0.214356690391474,0.0285631306170701,57,-21.7179277042043,-0.286110387648555,9.96411383891732,0.210009255796072,0.0032242332040559,58
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norway",-4.51062470927426,-0.126381397792818,3.97501276819592,0.123218593583787,-0.104323041195766,93,-5.32977355999493,-0.129840537146505,4.24107574640954,0.127136899649189,-0.130981091602997,94
"Oman",-63.5156438412844,-0.458359291702668,23.186309328413,0.270578066130228,-0.226813067087307,64,-66.3356112807827,-0.457478385731873,23.8964439035602,0.264558165633541,-0.182310836090684,66
"Pakistan",0.573383336742135,0.0297416026906214,1.07863017864857,-0.0788249082480321,0.073652870060912,104,0.194806243968899,0.0282885001982772,1.18164859356752,-0.0768572447650824,0.0420824088684464,106
"Palestine",-30.9835965708856,-0.461708179907135,13.9580994114112,0.374581829586563,0.503423263019922,60,-29.6837147907523,-0.444217784806729,13.4194422450109,0.362290811647801,0.476697617232198,60
"Panama",-12.5666467257007,-0.193018009134565,6.91022828170315,0.144808944913291,-0.00385202942984161,56,-13.1942966175446,-0.189345013491729,7.04678349723054,0.140159832665333,0.0224477281972139,58
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",-1.77445006140568,-0.00620942468402766,1.21422322828204,0.039869341852447,-0.0129774077485675,95,-1.95052341303009,-0.00660078154358975,1.2590191733492,0.0398393099301003,-0.0104900680154702,96
"Peru",-14.3797887530844,-0.0749639609095164,6.55352825360641,0.0497747253704039,-0.00542107840712311,121,5.73212595194487,0.129838070268711,-1.18373691893554,-0.112638177648154,0.0327651550299334,56
"Philippines",-31.9412735433678,-0.127157525480994,10.8545908975522,0.0908728123755285,-0.0901990531800789,107,-31.2309134942498,-0.12084068763137,10.5738808239354,0.086548740890932,-0.0713620496493913,109
"Poland",-0.839701275993213,-0.0307448257743245,2.11047133973706,0.035294869459496,0.0182720828416601,121,-1.22370590519019,-0.0317262178426711,2.21748368171535,0.0358401161648967,0.0293377021029189,123
"Portugal",-9.34843932026711,-0.157896096581559,5.99784831900328,0.108773656986817,-0.0589623500367018,70,-10.4722723787738,-0.162464090218607,6.35237040176134,0.110541354068996,-0.0601999909597273,71
"Qatar",-1.34000543648416,0.0176774611818865,1.69391551360142,-0.05941050621963,0.0181117818773433,83,-1.80524058535769,0.0160250172782703,1.82085218651634,-0.0587089238770242,0.0174517772595349,84
"Romania",-13.8407934860231,-0.128541836320608,6.67329622834945,0.104161682134178,-0.0123732338624937,89,-14.6611773064316,-0.129965016862208,6.89816221275906,0.105023778644843,-0.0265544799784593,90
"Russia",-3.11003896376479,0.0840854242314453,1.03145629598943,-0.0987488693203536,0.012807322352077,92,-3.63888498435215,0.0825137842048272,1.15914310935095,-0.0979770409855313,0.0101581914132807,93
"Rwanda",0.18918236789453,0.0122735119037725,0.310847444329957,0.0341972019037972,0.14738978928853,150,0.420993486745355,-0.0113140758399292,0.447280919137588,0.0326924203069446,0.033832213295362,61
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San_Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saudi_Arabia",-12.0959189539924,-0.248589777418628,7.17093967360321,0.182604069410937,-0.230055416055989,30,-19.7430777188873,-0.119124910084279,8.30846875711138,0.0422480027386083,-0.0119218290204088,66
"Senegal",1.26528158570876,0.070123148719993,-0.221503701238466,-0.0672738543506505,0.050898818947255,59,1.14319779732227,0.0697264544326624,-0.20066548645093,-0.066803214918669,0.0446099713550103,60
"Serbia",-18.6989932205175,-0.247212018865086,9.25741087257662,0.181677897291508,-0.000645446274291913,69,-20.1572872676578,-0.251603869446354,9.70199756124463,0.184109047512355,-0.0255206703732229,70
"Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra_Leone",-2.52810494608534,0.0401007445762517,1.07569489387564,-0.0700124703729013,0.0412027888713466,44,-2.73957013970003,0.0394375834447545,1.12133811853006,-0.0688018821076044,0.0105746364369507,46
"Singapore",4.42835108930978,0.161506043448845,-2.64820218240122,-0.159679311469826,0.0738152004641517,89,4.4016496685087,0.161502397753159,-2.66949546398754,-0.159308549175306,0.0662902221577964,90
"Sint_Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
