"","(Intercept)","log(Days_after_first_Case)","Days_after_first_Case","(Intercept)_smoothing","log(Days_after_first_Case)_smoothing","Days_after_first_Case_smoothing"
"Ghana",-0.62444696803444,1.26057995452112,0.0080645195374136,5.95675777731621,-0.849216902350665,0.0374284461483412
"Gibraltar",NA,NA,NA,NA,NA,NA
"Greece",1.26973708445953,1.03078193943416,-0.031725047518683,-0.882529862743258,1.77880711829581,-0.045351031588751
"Greenland",NA,NA,NA,NA,NA,NA
"Grenada",NA,NA,NA,NA,NA,NA
"Guam",2.55157490460735,-0.726520689864795,0.0195505795752383,1.70589625760372,-0.35850198217739,0.00983245442578503
"Guatemala",-5.85709677816187,2.40148746323949,0.0109731495908196,-5.31490880068877,2.13836717217772,0.0157875412697273
"Guernsey",NA,NA,NA,NA,NA,NA
"Guinea",-6.95236487173775,3.56004849990118,-0.0542588393490899,-11.1155098084985,4.80405120044872,-0.0698967948581245
"Guinea_Bissau",-8.66551794570614,4.13586745754165,-0.0819893149058818,3.46240540635055,-0.198187662080319,0.00415400252326423
"Guyana",NA,NA,NA,NA,NA,NA
"Haiti",-44.4444279503825,14.4937367864418,-0.17692611116378,-23.1147340208242,7.75884577952973,-0.0779324977832978
"Holy_See",NA,NA,NA,NA,NA,NA
"Honduras",-0.619956631413162,0.856470200035448,0.0288992351921631,-0.2115261130737,0.568625240987039,0.0366843886026206
"Hungary",-5.42087041565912,3.59604039942235,-0.0876434084372352,6.73843321663357,-0.768226521052958,-0.0011871351859103
"Iceland",-2.78562717272343,3.00001939442782,-0.11842206189922,-7.94401416851894,4.87159670522112,-0.156172336559022
"India",-18.4548147548076,6.08153861156409,-0.0146872482472948,-22.4223826628468,7.02857418939812,-0.0208271710165908
"Indonesia",2.07246399747279,0.815373119399009,0.0109630808734034,0.527864655462664,1.25566154820455,0.00502799353790653
"Iran",3.86601910668933,1.01954586966782,-0.00826558226637521,2.60737527265914,1.36659841860189,-0.0117295429873751
"Iraq",0.302987738039027,0.338543658902047,0.0454749177153201,1.42108796670425,-0.165340702200198,0.0548564821582914
"Ireland",-12.3589546186058,6.84580673347154,-0.161759205092427,-17.9534266478737,8.50704128810158,-0.17824391666761
"Isle_of_Man",-2.09735582062525,2.69306096717395,-0.172292004801639,0.748215027536907,1.16180550203184,-0.092577213868536
"Israel",3.79562995577801,0.289966112500563,0.00688710936025886,1.84845371069536,0.99719749920737,-0.00807838579860433
"Italy",-20.1703530374124,9.05518662154117,-0.141763952211059,-25.8796703027859,10.600770256404,-0.153488558606552
"Jamaica",-2.46669926923865,1.70363469915717,-0.0389108733133053,5.61521894793651,-1.00586867108191,0.00628196795410616
"Jersey",0.893473706794325,0.867508591543423,-0.0708505926189587,5.47712413791768,-0.628781755933265,-0.0476935127537173
"Jordan",2.18237047739819,0.0584244953530709,-0.00214008209585056,1.42586788520823,0.275687214656052,-0.00369846617816813
"Kazakhstan",3.95160496074389,-0.507015186017954,0.0535473184489446,4.06293483591003,-0.682829811582619,0.0586618622676363
"Kenya",-0.654800207555348,0.611770161843823,0.029557463888151,8.29511096124591,-1.74567368766675,0.0461262732675369
"Kosovo",2.79751544699523,-0.513126119316064,0.0380144005362045,6.19584387642492,-1.35964629605392,0.0401319925606881
"Kuwait",-19.6389637296543,7.19574820801892,-0.0685086314757146,-25.822479940807,8.84323072465047,-0.0827033641636249
"Kyrgyzstan",3.41870332378374,-0.835977359646452,0.0581726987806417,7.23863891268018,-1.65556656914536,0.0546025405078312
"Laos",NA,NA,NA,NA,NA,NA
"Latvia",-0.428388457800084,1.50663038711254,-0.056470461486706,-3.2598716430605,2.50734932032052,-0.0749568103034409
"Lebanon",0.952838847277032,0.431653475587011,-0.000321778743848292,-0.322274693829112,0.840509080200447,-0.00698818510031492
"Lesotho",NA,NA,NA,NA,NA,NA
"Liberia",-1.05328209192216,0.481727732353966,0.0164318668505652,2.64915884859799,-0.766966937725892,0.0360486386743599
"Libya",0.630960156992022,-0.560920268345013,0.056649911534186,3.49228249614694,-1.41219051199159,0.0645111523377966
"Liechtenstein",NA,NA,NA,NA,NA,NA
"Lithuania",-1.14698069960881,1.98845899708858,-0.0675046714963504,-3.80451835181755,2.86882785247404,-0.0803862910677855
"Luxembourg",2.82275521980562,0.795981625427988,-0.0410137967451378,0.39880005315332,1.76211074004743,-0.0654372660364197
"Madagascar",1.86998473938972,-0.612436669940265,0.0553756460588339,4.30457537411394,-1.26659263777384,0.0577237091124769
"Malawi",-0.76818862307039,0.0832646786809839,0.0504409406630434,5.82067984556015,-1.6472160884702,0.060450362864461
"Malaysia",-22.1188537300867,8.0767539919157,-0.105337437971414,-26.4194154448883,9.17299176045665,-0.11163383457298
"Maldives",-17.3796060932059,6.39278924849385,-0.0874191792333701,-9.75511189584063,3.89955243336509,-0.0481495108260249
"Mali",-1.49464471713285,1.53968716325787,-0.0240436357149724,1.97707548341097,0.222432140823698,0.00471398814692018
"Malta",-0.798501750609475,1.3940879299077,-0.0511028505785103,1.83190062949431,0.340730293695118,-0.0242752207018513
"Mauritania",-82.7076952446559,24.0281152761817,-0.230474642422789,-55.8277087182839,15.8767924139657,-0.125403182044891
"Mauritius",1.13144908049532,1.2909321071746,-0.13693121165047,4.68033050419042,-0.324899561789418,-0.0668106031492499
"Mexico",-5.11286359575923,3.26198517326899,-0.0150595412783167,-7.74131966143976,3.93855988123816,-0.0208286898774807
"Moldova",-0.318288819448336,1.40648960138968,-0.00659705622690305,9.26607313946085,-1.34732732227212,0.0226236258179317
"Monaco",NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA
"Montenegro",3.48980687208433,-1.21862137913262,0.0503879173848416,2.77257984385651,-0.734120566118423,0.029969451170273
"Montserrat",NA,NA,NA,NA,NA,NA
"Morocco",1.57558828323606,0.826400586938539,-0.00199252986846583,0.0766335630910741,1.28177247331203,-0.00873587228485121
"Mozambique",-2.77109629878764,1.02180856289308,0.0123161314757011,6.14929206964809,-1.49387341483032,0.0367014137932285
"Myanmar",-0.268613586082148,0.684671881828166,-0.0226281482240791,3.0427326884756,-0.541351943189251,0.00332413491611211
"Namibia",1.39090554953913,-2.71611664329192,0.133019468212623,2.14557859300194,-2.85852870120548,0.128191997994951
"Netherlands",-3.30474523355188,3.72295281993706,-0.0899540326301929,-6.6330820955427,4.71566413383515,-0.100037029021719
"New_Caledonia",NA,NA,NA,NA,NA,NA
"Nicaragua",-48.4335020519708,15.0590225016579,-0.169063672007828,-30.2442321325942,9.44491960113379,-0.0924446303161519
"Niger",0.0811142005846284,1.39810101404404,-0.060692430367658,3.52947421516122,0.00167713433434536,-0.0231287718733378
"Nigeria",-9.14169847854664,3.89756154147186,-0.0258179032892021,-10.4806177655848,4.14688067764187,-0.024461855068678
"North_Macedonia",1.6245281351644,0.238783409613465,0.0189038281122846,1.09714254961062,0.329627196300426,0.0192306288227767
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA
"Norway",-0.822594286339006,2.48858956926864,-0.0817345540120484,-3.72609458697371,3.42570385654725,-0.0938489890642905
"Oman",-9.74460718461969,3.70069267668204,-0.00737219502581989,-10.9348870971306,3.90162109504389,-0.00622378499562971
"Pakistan",-11.7730051686674,5.18487602166663,-0.0389923348134625,-12.0806400643017,5.08930290830468,-0.0321726269135937
"Palestine",3.68907700914393,-1.74381635364055,0.0860702737007226,8.73128722486496,-1.57104882521979,0.026084169739236
"Panama",3.19139687446272,0.231405377418513,0.0217697861360286,5.8359310848943,-0.661482467854224,0.0350316317570135
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA
"Paraguay",0.370307331573326,0.300230482905696,0.0194690958997538,-0.322307871473968,0.437935674728402,0.0193333876948186
"Peru",-12.4095355875645,5.99383704766419,-0.0680504833007007,-14.4059007482733,6.44805376448757,-0.0688193668514605
"Philippines",-0.90001194618966,1.08539378843656,0.0162745160081083,-4.63773613552179,2.16590594757856,0.00324986074845142
"Poland",-0.229096752923362,1.92907833205183,-0.0281076229211534,7.3884699953967,-0.650652571748793,0.0146701935895944
"Portugal",1.72774264443018,1.5482005812504,-0.0310350121941748,3.34417112032341,0.955790499003494,-0.0195125081581959
"Qatar",-15.7345513122661,6.6962193616424,-0.0788833857609647,-18.9407096322136,7.46869417985372,-0.0816978970431822
"Romania",-0.281032218177601,1.76710052467946,-0.0214143363928318,-2.92205160048406,2.57613615862564,-0.0326848870439434
"Russia",-47.6484047058074,15.1109343224243,-0.128564315750983,-56.4777915738824,17.3088317899073,-0.142651562681886
"Rwanda",1.71110984668018,-0.386579048315433,0.0304321421675691,9.24155599043116,-0.87390710869744,-0.0604508354249099
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA
"San_Marino",-1.37046069774548,1.60581821709654,-0.0539642508890784,-3.977486710763,2.46743969955337,-0.0664835238527241
"Sao_Tome_and_Principe",-9.6674329469179,4.56297492917977,-0.110888414738538,-8.92823626228917,4.07671472667828,-0.0883915299464327
"Saudi_Arabia",-5.77274698294628,3.55282235288328,-0.0249037066821108,-7.52501385315107,3.94950000188942,-0.0261413520640304
"Senegal",-4.39596119133591,2.3675345101274,-0.0183142350481017,8.73916941036413,-1.38784349447863,0.0207818203150107
"Serbia",1.91780722945266,1.06875326153856,-0.0185956992054041,2.84213608490008,0.765712084714157,-0.0150686437568263
"Seychelles",NA,NA,NA,NA,NA,NA
"Sierra_Leone",-7.3929036862404,3.45951654076835,-0.0592457159034297,-0.265486331615746,0.874528958047518,-0.00619704129000005
"Singapore",-54.5252618274335,16.6011433827527,-0.154127598740335,-63.4166853584792,18.7980932754563,-0.167113237336053
"Sint_Maarten",NA,NA,NA,NA,NA,NA
"Slovakia",0.738806725274946,1.05302526404283,-0.0359336839679603,-2.19332452730112,2.14000691835283,-0.0596346847616071
"Slovenia",2.55919727771811,0.445713292636542,-0.0293600968066792,2.29296828375301,0.614859902341072,-0.0366612956177679
"Somalia",-16.0753649211463,6.4173146578025,-0.104118772223706,-1.40241507382601,1.48517224314171,-0.0193913323211325
"South_Africa",2.0110225926195,0.318233199181558,0.0464639699971152,1.80244726833846,0.301376298042113,0.0469408706596674
"South_Korea",-2.56779359705014,2.61965890234591,-0.051369631767164,-5.3276610515042,3.44819373237718,-0.0610837476774121
"South_Sudan",-28.3723934410053,10.6947736444095,-0.191919271828776,3.33149419670398,-0.311040270694014,0.0190759712190214
"Spain",-22.5332519389474,9.81415375164018,-0.152873349210275,-30.2403505561996,11.9744192855181,-0.173106005211152
"Sudan",-33.438688495335,11.4305655782278,-0.142600247034306,-0.725456673121984,1.23540916035239,0.000528522623509065
"Suriname",-0.472580574355278,-0.608620840601772,0.0616007698808819,5.1763534604127,-1.77121156472615,0.0562641538785448
"Sweden",-9.777959732693,4.1913904963706,-0.0298290737553906,-10.4559592748254,4.26270835371006,-0.0272140914547224
"Switzerland",-2.43766406047605,3.60050237778697,-0.108147042995596,-7.319355184475,5.23821095820804,-0.134908799213187
"Syria",0.324215421345388,-0.361251832112353,0.0344582441161967,5.07451122931202,-1.48726452958781,0.0361338442737525
"Taiwan",-15.6614377642109,5.83631101124014,-0.103602621534263,-22.8841185746509,7.96035544504615,-0.127268530725128
"Tajikistan",2.08451248355492,1.39286253587997,-0.0643850666634481,-0.886774454775148,2.50876044319849,-0.0890828898430094
"Thailand",-42.1520304713472,14.1256693226952,-0.195399470497117,-52.512477986566,16.9351706223223,-0.2187280531864
"Timor_Leste",NA,NA,NA,NA,NA,NA
"Togo",-2.71534576535653,1.36053126466482,-0.0147858077613236,-4.5171636163528,1.86118333677546,-0.01946926780665
"Trinidad_and_Tobago",NA,NA,NA,NA,NA,NA
"Turkey",3.19911126693009,1.81326676287392,-0.047088508533528,0.901039130574367,2.54299153271501,-0.0571436893823191
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA
"Uganda",-2.05321748139916,1.16111208018646,-0.00463458655537918,-2.04768905918174,1.06640459588039,-8.80766724536062e-05
"Ukraine",0.746845431116298,1.4305711727485,-0.00762158952751453,-0.226034820464957,1.6686906552832,-0.00927541227543146
"United_Arab_Emirates",-32.464754217853,10.5095832409781,-0.0941659065310359,-40.8283380334569,12.6802889698124,-0.110895214739459
"United_Kingdom",-34.7895024577645,12.5010929773674,-0.143546689081641,-41.0243046438745,14.0705780515897,-0.152726588612934
"United_Republic_of_Tanzania",-21.257572175609,9.49738197052405,-0.2749090348432,6.61460508783522,-0.821112357066573,-0.0365039430291927
"United_States_of_America",-9.10963419868553,4.91484563528951,-0.0338119748889148,-15.3944443584606,6.60491209056272,-0.0490576883798075
"United_States_Virgin_Islands",NA,NA,NA,NA,NA,NA
"Uruguay",2.87913917437534,0.0171228780692437,-0.01634931529698,2.29739218645822,0.265254537516164,-0.02193693125833
"Uzbekistan",3.0789941390953,-0.144076544302347,0.0290612239713056,2.40763579613178,0.0732162599184392,0.0238760109744309
"Venezuela",1.93790550093737,-0.356656777601462,0.0483732296353963,6.48218414030176,-1.59794271669114,0.0579198956344914
"Vietnam",-6.1613177695331,2.49155688913785,-0.0437732998105079,-10.1273901517895,3.68694763812989,-0.0582634065966603
"Western_Sahara",0.25745123129911,-1.0737358869136,0.107773473194278,1.67508785417671,-2.4800896109724,0.173020633944985
"Yemen",-16.2027234797867,6.03395549468206,-0.0874599483565342,1.89717477330093,-0.339112987783988,0.0366010699451098
"Zambia",-6.94341231566016,2.96390816624057,-0.0348937222857748,1.88426040068262,0.0235236133567122,0.0122092332203425
"Zimbabwe",-1.2016334395305,0.0256982727369788,0.0423580552003415,4.11841126830391,-1.41045414365067,0.0517191640176807
