"","a1_Logi","b1_Logi","c1_Logi","a2_Logi","b2_Logi","c2_Logi","startpoint","breakpoint"
"Brunei_Darussalam",NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",2779.9091395495,3.29225895235531,0.0716116587706375,14357.6123854662,8.95822336938841,0.0684901420557933,80,154
"Burkina_Faso",NA,NA,NA,NA,NA,NA,NA,NA
"Burundi",NA,NA,NA,NA,NA,NA,NA,NA
"Cambodia",NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",19342.1309592073,4.45567587854058,0.0528026712065371,6883.65100053936,9.76303726101463,0.0804418565209547,88,186
"Canada",102585.224932807,3.92997363740771,0.0705365733372074,16247.9180252452,18.6147072403535,0.131648346157513,71,190
"Cape_Verde",5614.00777677788,4.03050176372315,0.0354810684391495,NA,NA,NA,113,NA
"Cayman_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Central_African_Republic",4659.49781183235,4.23839477217436,0.0873660508463386,NA,NA,NA,125,NA
"Chad",NA,NA,NA,NA,NA,NA,NA,NA
"Chile",402281.094878757,5.74957810167089,0.0585085476648317,NA,NA,NA,78,NA
"China",84891.2895565248,8.10959372497688,0.193151506161741,NA,NA,NA,4,NA
"Colombia",919180.782165962,7.09747275484512,0.0461765797857645,NA,NA,NA,81,NA
"Comoros",NA,NA,NA,NA,NA,NA,NA,NA
"Congo",4988.7511317122,4.91327266251115,0.0472818132282897,1100.90417795032,53.2899708809156,0.359284829881027,103,236
"Costa_Rica",77126.2891761722,7.76882618604598,0.0472791750784657,NA,NA,NA,NA,NA
"Cote_dIvoire",18855.597851184,5.32027544469637,0.0536656795335697,2114.24325368304,29.2999338469756,0.180535037507239,89,235
"Croatia",2154.04445903712,2.7385655166816,0.130649159312929,3115.3941321564,15.1035349249833,0.125687991427178,81,160
"Cuba",1857.85853364659,3.23297739444586,0.123123808366216,402.654309668537,14.1715061682959,0.193222043616634,89,148
"Curaçao",NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",8517.25627408479,3.14550377593105,0.110750290543749,74823.1605272644,7.32279938597465,0.0343775832162021,74,158
"Democratic_Republic_of_the_Congo",9992.3314398174,4.54593843997312,0.0547097882108133,NA,NA,NA,91,NA
"Denmark",12275.1385793776,2.93050048426655,0.0737125519124263,6567.1769253071,13.469403274712,0.07954211355202,72,194
"Djibouti",1039.26450034363,4.18012731607496,0.319115524370876,3995.58587134315,7.5708402927291,0.132039724805428,100,130
"Dominica",NA,NA,NA,NA,NA,NA,NA,NA
"Dominican_Republic",141487.860866919,4.48286037254323,0.0323906827475735,8659.34045641648,70.2057020838191,0.410611424683404,84,247
"Ecuador",42372.7781338227,5.16879200423147,0.1150924829234,90539.0121163374,6.69176953822741,0.0485845121578238,80,156
"Egypt",99718.5133234118,6.23061800994988,0.062007306207,NA,NA,NA,75,NA
"El_Salvador",30779.6180971983,5.55275658741716,0.0477482219041769,NA,NA,NA,99,NA
"Equatorial_Guinea",NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea",NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1839.96135680049,2.50572820152813,0.100743513532023,1401.52861681674,11.365853384678,0.0606208119942976,77,184
"Eswatini",5740.82365692573,5.16775277875196,0.0510097370861683,NA,NA,NA,122,NA
"Ethiopia",129841.369047312,7.23415844074725,0.0460846114930233,NA,NA,NA,103,NA
"Falkland_Islands_(Malvinas)",NA,NA,NA,NA,NA,NA,NA,NA
"Faroe_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Fiji",NA,NA,NA,NA,NA,NA,NA,NA
"Finland",7140.23823850829,3.13028104966552,0.0751913677945062,1460.58304180511,13.8030991847781,0.08031976598033,74,199
"France",148083.16534065,4.33460893782135,0.104980490665623,NA,NA,NA,63,173
"French_Polynesia",NA,NA,NA,NA,NA,NA,NA,NA
"Gabon",6387.37059522089,4.04995508054834,0.069642058376448,2585.77510443778,15.0286066543112,0.135633914030858,107,198
"Gambia",3298.45850648546,5.91943002230765,0.12990513347648,NA,NA,NA,188,NA
"Georgia",832.40418226994,2.66040771596748,0.0705163977957874,3282.196221149,8.19873378841506,0.0413446376952294,86,185
"Germany",175870.912162549,4.49395916051305,0.114931692810128,136501.277943894,7.59215832996785,0.0391268315908263,63,165
"Ghana",8373.17485313882,5.37778703146122,0.112030273504829,39877.8636543002,7.41837373234185,0.0648836689038653,89,149
"Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA
"Greece",2722.55381521,3.01698626385492,0.110824918208736,15765.6527450888,10.8284416579065,0.060052700397814,72,153
"Greenland",NA,NA,NA,NA,NA,NA,NA,NA
"Grenada",NA,NA,NA,NA,NA,NA,NA,NA
"Guam",NA,NA,NA,NA,NA,NA,NA,NA
"Guatemala",86083.7667180421,5.66463844844189,0.0494716205449986,NA,NA,NA,99,NA
"Guernsey",NA,NA,NA,NA,NA,NA,NA,NA
"Guinea",5405.94980540798,3.13545265898049,0.0663009841715154,4828.85755773517,8.84806709915521,0.0690442236676391,98,187
"Guinea_Bissau",1291.36937331014,3.56774609635906,0.162404028824084,799.604237244519,5.58522513812219,0.065874937774451,116,168
"Guyana",NA,NA,NA,NA,NA,NA,NA,NA
"Haiti",7839.74846511613,4.396761082789,0.0768768228748563,NA,NA,NA,115,NA
"Holy_See",NA,NA,NA,NA,NA,NA,NA,NA
"Honduras",56989.0597686699,6.21919319033457,0.0563831704203671,17696.1467476031,31.0140442937059,0.198434717517515,90,231
"Hungary",NA,NA,NA,NA,NA,NA,NA,NA
"Iceland",1749.51004521879,3.76705048794567,0.181761153465765,402.164103973829,12.8222286643058,0.0792873047565592,73,144
"India",NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",321720.041525326,4.7346769189701,0.0284834956105419,NA,NA,NA,77,NA
"Iran",95727.2708692409,4.29238177799565,0.108230289807035,306355.611475911,5.39256666094833,0.0393184151010849,59,125
"Iraq",365990.629284516,6.70203190202722,0.041263299742918,NA,NA,NA,73,NA
"Ireland",24975.5301488757,4.31040941856606,0.116014139764041,7436.67279878538,12.21361522025,0.0696499045796135,76,182
"Isle_of_Man",NA,NA,NA,NA,NA,NA,NA,NA
"Israel",NA,NA,NA,NA,NA,NA,NA,NA
"Italy",234731.196538097,3.84973793609228,0.0866733591118424,117972.785122799,13.3616355054707,0.0628256297687806,57,195
"Jamaica",NA,NA,NA,NA,NA,NA,NA,NA
"Japan",16561.6919788371,7.33578783323136,0.12298390451673,60134.6335274817,14.8998999432879,0.0845980303572148,52,153
"Jersey",NA,NA,NA,NA,NA,NA,NA,NA
"Jordan",NA,NA,NA,NA,NA,NA,NA,NA
"Kazakhstan",142730.91249438,7.13463087069529,0.0585086058504888,NA,NA,NA,85,260
"Kenya",39821.3241832606,6.93368357454094,0.0565713113729729,NA,NA,NA,95,NA
"Kosovo",17063.7143699847,6.08286346918722,0.045763848734783,NA,NA,NA,88,NA
"Kuwait",69592.6369076391,5.29595339205879,0.0507287205984545,26842.4800479831,20.0817949806308,0.112803195253743,67,222
"Kyrgyzstan",43871.4575791007,13.5424700707641,0.117945028281717,NA,NA,NA,91,NA
"Laos",NA,NA,NA,NA,NA,NA,NA,NA
"Latvia",NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon",NA,NA,NA,NA,NA,NA,NA,NA
"Lesotho",NA,NA,NA,NA,NA,NA,NA,NA
"Liberia",NA,NA,NA,NA,NA,NA,NA,NA
"Libya",54461.3971547467,8.20256706002788,0.053147635415412,NA,NA,NA,NA,NA
"Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania",1762.96847222937,2.04918391014957,0.0871784188090891,1850.29219398979,11.4568340616115,0.0711033728362173,84,185
"Luxembourg",3842.91814269603,2.67306197770485,0.153040153677919,4189.21534593384,11.9532813714288,0.0882670797122061,79,161
"Madagascar",15593.8547722257,8.93003181663255,0.0794584205589124,NA,NA,NA,97,NA
"Malawi",412.534138760763,6.94102047097822,0.316354751746328,5211.47588369095,5.91548718620825,0.0802697923808837,135,167
"Malaysia",6466.73250825359,3.52342352677669,0.111355149228679,1762.18130449216,15.8848259248607,0.180521649831485,69,141
"Maldives",2238.40817852712,2.76981711543095,0.0891716989821577,7562.84990420067,9.45349336608637,0.077753202291547,115,184
"Mali",NA,NA,NA,NA,NA,NA,NA,NA
"Malta",612.947074773604,1.85822747421024,0.0627178853347329,1324.85656862818,24.9058397659398,0.164026724456699,83,196
"Marshall_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania",6800.20217508729,3.51545045418033,0.0844539875603407,NA,NA,NA,143,NA
"Mauritius",NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",766589.202733381,4.83056301558284,0.0372443146162684,NA,NA,NA,75,NA
"Moldova",29644.0149496108,3.7164859381244,0.0378251642677722,27704.4518537065,10.7477698212569,0.0690963049784431,84,196
"Monaco",NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",4812.03008681822,9.36026196014526,0.0759947359641482,3376.91162827698,29.8244884803029,0.17770213475971,90,237
"Montserrat",NA,NA,NA,NA,NA,NA,NA,NA
"Morocco",NA,NA,NA,NA,NA,NA,NA,NA
"Mozambique",NA,NA,NA,NA,NA,NA,NA,NA
"Myanmar",NA,NA,NA,NA,NA,NA,NA,NA
"Namibia",14209.0238732229,4.37059740457092,0.0607644300401547,NA,NA,NA,177,NA
"Nepal",18579.2854912634,6.36491762546487,0.111112801712149,47705.5289342136,11.5792826470354,0.0894618582992892,122,205
"Netherlands",47908.812333569,3.63679836812571,0.0908678270160947,31354.3130852039,14.644501008476,0.0848450781887242,69,193
"New_Caledonia",NA,NA,NA,NA,NA,NA,NA,NA
"New_Zealand",1090.5725275788,2.669449047519,0.235375289771406,731.467574373486,8.9244294441509,0.049209257056702,85,160
"Nicaragua",4771.75451348072,2.01244690773148,0.0448371716955584,NA,NA,NA,145,260
"Niger",636.365900597596,2.72467901981106,0.311207965046004,459.021736247863,2.86344060300669,0.0457981839901202,97,125
"Nigeria",58152.4326139589,4.57082249558481,0.0437816878030207,NA,NA,NA,90,NA
"North_Macedonia",1540.64939144612,3.29610459784574,0.134005371794034,13825.2666671392,5.9505069951868,0.0497175726509758,84,132
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Norway",8471.55893911083,2.93014164973261,0.10087441409653,3716.37969380965,14.7861148724403,0.0815191629521558,69,202
"Oman",88653.3351493055,6.45662485174383,0.0622062629873068,NA,NA,NA,86,NA
"Pakistan",296396.942494738,6.03191597326061,0.0639091395335543,NA,NA,NA,79,NA
"Palestine",43623.6199757843,7.63952712355788,0.0514214534131322,NA,NA,NA,85,NA
"Panama",116993.114009327,4.83370177128084,0.0364127246219439,NA,NA,NA,80,NA
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA
"Peru",319744.617484079,5.27974209121514,0.0668469140786074,472974.637995592,11.3427205233648,0.0728975051919134,79,190
"Philippines",479252.020151965,6.44561358656834,0.0359233604309915,NA,NA,NA,NA,NA
"Poland",38439.2423553932,3.1458737296765,0.0460522273252463,41067.7517460602,12.2836985736441,0.077924115021992,77,192
"Portugal",28186.4802792851,3.66918259160004,0.114844145056071,23492.2631855543,7.51647946989351,0.0681799274173565,75,145
"Puerto_Rico",12623.2179050122,3.44291152779759,0.0403029607304378,NA,NA,NA,NA,NA
"Qatar",116045.142539811,5.18458240848357,0.0595829935944775,NA,NA,NA,73,NA
"Romania",19070.5356764019,3.66289225582401,0.084573967522093,95500.3181763735,8.67682566966358,0.0554409534685172,76,157
"Russia",1002158.42258859,3.75147842791449,0.0404002053519846,NA,NA,NA,79,NA
"Rwanda",NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA,NA,NA
"San_Marino",NA,NA,NA,NA,NA,NA,NA,NA
"Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA,NA,NA
"Saudi_Arabia",325530.131333321,4.81724184347069,0.0464023949169133,NA,NA,NA,77,NA
"Senegal",15543.3202529461,3.77556701576962,0.0336403248138874,NA,NA,NA,85,NA
"Serbia",10955.4807727441,4.26539230811754,0.12330839599017,20812.4273517834,10.1178144351006,0.0781406813652017,80,157
"Seychelles",NA,NA,NA,NA,NA,NA,NA,NA
"Sierra_Leone",NA,NA,NA,NA,NA,NA,NA,NA
"Singapore",43326.8418727409,6.74677665827051,0.0755176144948501,12071.7621218681,22.2010254472525,0.131793565195985,47,192
"Sint_Maarten",NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",1466.75561575815,3.47828284355269,0.123557768061473,14923.8411953127,9.03637577778521,0.0435847458121516,80,160
"Slovenia",1422.57015149032,2.60726247650538,0.123133166034772,785.791879601705,13.5511451845009,0.106698418747014,75,149
"Solomon_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Somalia",3150.86864633544,2.66525783292831,0.0663764205378786,NA,NA,NA,110,227
"South_Africa",655091.067488826,8.69432619057409,0.0700549388379785,NA,NA,NA,80,NA
"South_Korea",10201.6764045672,2.9358149798675,0.16894379252068,NA,NA,NA,53,125
"South_Sudan",2365.160069015,2.86549386090808,0.0834414698177867,NA,NA,NA,130,NA
"Spain",233322.927395357,4.19228975810592,0.118764476928804,558043.815564422,12.4408136227136,0.0648119834573733,64,168
"Sri_Lanka",1203.37403141556,4.22039805959947,0.0956910565077496,1018.89041584411,17.4238583814777,0.248002029062532,84,138
"Sudan",11426.7481767406,3.54409273540906,0.0695327188169718,1583.61888896335,23.1766843920139,0.183276922282564,113,224
"Suriname",5373.01474509661,4.26956872045675,0.058620333492337,NA,NA,NA,159,NA
"Sweden",87909.2888002763,3.62596119011056,0.0390814560933381,10623.4503155161,19.6578221591397,0.118413015683661,68,212
"Switzerland",30109.2970255545,4.0625994914727,0.141590966716517,26740.9884851026,8.71543136372254,0.0462951727257107,68,159
"Syria",5863.73612895833,6.01641986473061,0.0535737096604822,NA,NA,NA,141,NA
"Taiwan",NA,NA,NA,NA,NA,NA,NA,NA
"Tajikistan",8274.33401706183,2.08220586462996,0.0512344186875821,NA,NA,NA,127,NA
"Thailand",3153.59458445405,3.4127271974205,0.131582768817134,NA,NA,NA,72,NA
"Timor_Leste",NA,NA,NA,NA,NA,NA,NA,NA
"Togo",NA,NA,NA,NA,NA,NA,NA,NA
"Trinidad_and_Tobago",3370.86001265052,18.3423411111333,0.114052444180752,NA,NA,NA,89,NA
"Tunisia",NA,NA,NA,NA,NA,NA,NA,NA
"Turkey",201521.573068557,2.7737872550046,0.0612107534021246,75505.0475555821,13.9934778155215,0.0856459517573916,80,210
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA,NA,NA
"Uganda",NA,NA,NA,NA,NA,NA,NA,NA
"Ukraine",460906.186669567,4.49815088074202,0.0213019844393279,NA,NA,NA,87,NA
"United_Arab_Emirates",60675.2003975895,4.13236309853364,0.0506138346999981,21087.332665945,20.823838160942,0.115456479117736,73,225
"United_Kingdom",279224.174409252,4.03856787722786,0.0731784874382208,119709.571184727,10.7608344375518,0.0562478935849432,66,197
"United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA,NA,NA
"United_States_of_America",1757174.22865586,4.80679642401512,0.0803189507348896,4736253.24754017,9.02730048134725,0.0591299749396302,61,157
"United_States_Virgin_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA
"Uzbekistan",62820.6489782023,5.86625527487261,0.0411938748525307,4213.88057589549,87.4377260119797,0.515257110900281,88,251
"Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela",88347.2155298179,7.37312661390727,0.0461045169795175,NA,NA,NA,87,NA
"Vietnam",NA,NA,NA,NA,NA,NA,NA,NA
"Wallis_and_Futuna",NA,NA,NA,NA,NA,NA,NA,NA
"Western_Sahara",742.613425855949,1.98704378955294,0.203373423555581,NA,NA,NA,181,NA
"Yemen",1899.23465214106,2.89826725022228,0.0632324325583628,NA,NA,NA,137,260
"Zambia",16326.4427350988,6.39391629059775,0.0539604454647448,NA,NA,NA,112,NA
"Zimbabwe",7029.73350127999,5.95511829953528,0.0806431444720371,NA,NA,NA,147,248
