"","a1_Logi","b1_Logi","c1_Logi","a2_Logi","b2_Logi","c2_Logi","startpoint","breakpoint"
"Cote_dIvoire",18855.6131806249,5.32026408922708,0.0536655470410281,2402.93480425971,25.3357596282091,0.154241306204561,89,235
"Croatia",2154.04482816394,2.73856395887932,0.130649025213885,3115.39419894863,15.1035338404458,0.125687982067109,81,160
"Cuba",1857.85848879962,3.23297917061267,0.123123866362784,402.654290102907,14.1715199668896,0.193222224810376,89,148
"Curaçao",NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus",NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",8517.24792269674,3.14551340770933,0.110750824848047,NA,NA,NA,74,158
"Democratic_Republic_of_the_Congo",10185.2371691273,4.4344519994727,0.0526908613729005,NA,NA,NA,91,NA
"Denmark",12275.1360079987,2.93050280513327,0.0737126361489711,NA,NA,NA,72,194
"Djibouti",1039.26431110684,4.18013022732663,0.319115809123925,3995.58854219405,7.57077831905547,0.132038529486486,100,130
"Dominica",NA,NA,NA,NA,NA,NA,NA,NA
"Dominican_Republic",141488.032052148,4.48285974279926,0.0323906593907849,17496.0504434213,33.2874466605007,0.187452095851199,84,247
"Ecuador",42372.7498001498,5.16880327450558,0.115092773002531,108379.246471896,6.05312213389636,0.0410431447443557,80,156
"Egypt",100497.483428951,6.15421867626773,0.0610226339507638,NA,NA,NA,75,NA
"El_Salvador",29701.2471567735,5.67131449527818,0.0495357221731712,NA,NA,NA,99,NA
"Equatorial_Guinea",6217.49731772817,3.52533846494117,0.0395781708728718,1864.59079847693,71.8885140883476,0.667012083640335,112,204
"Eritrea",NA,NA,NA,NA,NA,NA,NA,NA
"Estonia",1839.96243242981,2.50571982804787,0.100743028163406,3448.24987846199,10.9528422600079,0.0515615867808256,77,184
"Eswatini",5691.94199138456,5.18672563256455,0.0513977223321905,NA,NA,NA,122,NA
"Ethiopia",88778.9563080229,7.67441409587454,0.0538866860142306,NA,NA,NA,103,NA
"Falkland_Islands_(Malvinas)",NA,NA,NA,NA,NA,NA,NA,NA
"Faroe_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Fiji",NA,NA,NA,NA,NA,NA,NA,NA
"Finland",NA,NA,NA,NA,NA,NA,NA,NA
"France",148083.157767924,4.33461502487338,0.104980623306658,1250397.62188618,11.665892210399,0.0506278491725237,63,173
"French_Polynesia",NA,NA,NA,NA,NA,NA,NA,NA
"Gabon",6387.36703959741,4.04995976808362,0.0696421608411894,2669.29964024436,13.9483340642399,0.125015397948252,107,198
"Gambia",3453.11250735271,5.61659221773956,0.120485085237727,NA,NA,NA,188,NA
"Georgia",832.404178098202,2.66040806449383,0.0705164053702514,NA,NA,NA,86,185
"Germany",175870.837561918,4.49396581983937,0.114931944309964,160745.389257393,7.46137631600459,0.0369658359160543,63,165
"Ghana",8373.16364434718,5.37779077091932,0.112030418831284,39824.3331719703,7.42917012566108,0.065010085991235,89,149
"Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA
"Greece",2722.55405495962,3.01698529756443,0.110824866747893,19513.7604034808,10.1830202844038,0.0542367553235664,72,153
"Greenland",NA,NA,NA,NA,NA,NA,NA,NA
"Grenada",NA,NA,NA,NA,NA,NA,NA,NA
"Guam",NA,NA,NA,NA,NA,NA,NA,NA
"Guatemala",90872.5454001998,5.47936237796106,0.0466845913685338,NA,NA,NA,99,NA
"Guernsey",NA,NA,NA,NA,NA,NA,NA,NA
"Guinea",5405.94677600313,3.1354554203777,0.0663010748641468,5212.98433076091,8.26180762294758,0.0630095230907602,98,187
"Guinea_Bissau",1291.36896919269,3.56774255756525,0.162403992200314,873.495358131933,4.90008387786399,0.0550505806578598,116,168
"Guyana",NA,NA,NA,NA,NA,NA,NA,NA
"Haiti",8051.28868365018,4.19066482132634,0.071744780881308,NA,NA,NA,115,NA
"Holy_See",NA,NA,NA,NA,NA,NA,NA,NA
"Honduras",56989.0536980397,6.21919382140122,0.0563831785796392,24527.7814646607,20.3301759725947,0.125573523157197,90,231
"Hungary",NA,NA,NA,NA,NA,NA,NA,NA
"Iceland",1749.51005504902,3.76704999380291,0.181761131104603,7518.12214766515,9.54753060643499,0.0355854374785984,73,144
"India",9218349.16122681,6.85808403577955,0.0370481509007726,NA,NA,NA,75,NA
"Indonesia",489448.23877524,4.85255949347877,0.0249703219231558,NA,NA,NA,NA,NA
"Iran",95727.2879847472,4.29238178124006,0.108230272464309,306355.704378803,5.39256004790377,0.039318363805386,59,125
"Iraq",438242.774594611,6.47180462539309,0.0376636521679543,NA,NA,NA,73,NA
"Ireland",24975.5287235276,4.31041267947382,0.116014228655971,21650.4521354183,10.6695336642596,0.051657047991739,76,182
"Isle_of_Man",NA,NA,NA,NA,NA,NA,NA,NA
"Israel",NA,NA,NA,NA,NA,NA,NA,NA
"Italy",234731.211970666,3.84973715785126,0.0866733283569983,94909.5125977131,13.5867360130171,0.0655212257306219,57,195
"Jamaica",NA,NA,NA,NA,NA,NA,NA,NA
"Japan",16561.6896815776,7.33579351099948,0.122984006236047,63837.0136700377,13.901362647227,0.078055478470205,52,153
"Jersey",NA,NA,NA,NA,NA,NA,NA,NA
"Jordan",NA,NA,NA,NA,NA,NA,NA,NA
"Kazakhstan",142730.982772293,7.13462005094201,0.0585085075084571,4199.22880861059,59.5294508291503,0.325028163518423,85,260
"Kenya",38907.421412212,7.06330589627046,0.0581113846591083,NA,NA,NA,95,NA
"Kosovo",16547.1147736049,6.19093298557396,0.0471376138026158,NA,NA,NA,88,NA
"Kuwait",69592.4890346936,5.2959611089322,0.050728860510425,37742.6151627163,15.7981175136524,0.0848911265187905,67,222
"Kyrgyzstan",44473.3526370204,13.0842457554054,0.113619766919362,NA,NA,NA,91,NA
"Laos",NA,NA,NA,NA,NA,NA,NA,NA
"Latvia",NA,NA,NA,NA,NA,NA,NA,NA
"Lebanon",70337.3785817354,8.85935530339751,0.0440239357325563,NA,NA,NA,76,NA
"Lesotho",NA,NA,NA,NA,NA,NA,NA,NA
"Liberia",NA,NA,NA,NA,NA,NA,NA,NA
"Libya",54456.6634212692,8.2308095136549,0.0533842090196921,NA,NA,NA,115,NA
"Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania",1762.97057737477,2.04917447932085,0.0871777547160884,3833.19828761872,9.44632927984432,0.0509409851619251,84,185
"Luxembourg",3842.91849675407,2.67306009908362,0.153040007108791,4979.25908779889,9.32362092834582,0.065553959819625,79,161
"Madagascar",15880.8796949364,8.67158657290174,0.0767134519841785,NA,NA,NA,97,NA
"Malawi",412.534433431953,6.9410070838441,0.316354050050132,5259.79795419812,5.84317022526735,0.0789227497513974,135,167
"Malaysia",6466.73368531128,3.52342084693335,0.111355048505169,1762.1809569472,15.8848506819864,0.180521936932806,69,141
"Maldives",2238.40837535603,2.76981658299128,0.0891716739032598,8084.27368172753,9.03065150603838,0.0729731956502568,115,184
"Mali",NA,NA,NA,NA,NA,NA,NA,NA
"Malta",612.946009437306,1.85823320433452,0.0627183441275828,1324.85614389503,24.9058440934936,0.164026760932812,83,196
"Marshall_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania",6977.50372178946,3.37100234109015,0.0790451386765857,NA,NA,NA,143,NA
"Mauritius",NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",811850.553591577,4.71840218274539,0.0353240590929876,NA,NA,NA,75,NA
"Moldova",29643.970206613,3.71648659596579,0.0378252031717771,36188.7218412275,9.40656779751863,0.0569812316012369,84,196
"Monaco",NA,NA,NA,NA,NA,NA,NA,NA
"Mongolia",NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",4811.9932046034,9.36036333590502,0.0759957127609218,9523.11320620104,21.3631999375644,0.117634552255462,90,237
"Montserrat",NA,NA,NA,NA,NA,NA,NA,NA
"Morocco",NA,NA,NA,NA,NA,NA,NA,NA
"Mozambique",127814.298908396,6.89842560797931,0.0263444713858467,NA,NA,NA,NA,NA
"Myanmar",NA,NA,NA,NA,NA,NA,NA,NA
"Namibia",12375.5123258537,4.42780338122789,0.0657520299408694,NA,NA,NA,177,NA
"Nepal",18579.2831626655,6.36491905956922,0.11111283323816,70515.5229800832,10.2783089167733,0.0738672854195356,122,205
"Netherlands",47908.8191992875,3.63679482495276,0.0908677199413414,259038.971306989,10.8414488189894,0.0460080290624114,69,193
"New_Caledonia",NA,NA,NA,NA,NA,NA,NA,NA
"New_Zealand",1090.57250416675,2.66944928310424,0.235375343622769,379.490796595851,10.240607868285,0.0643425354360329,85,160
"Nicaragua",4771.7552442874,2.01244714938826,0.0448371634127866,261.52197969995,43.0634894014211,0.351073611480449,145,260
"Niger",636.36584823494,2.72467957884637,0.311208083332238,459.02175665747,2.86344055578837,0.0457981794120351,97,125
"Nigeria",58949.7509745868,4.52729221638284,0.043017309872045,NA,NA,NA,90,NA
"North_Macedonia",1540.6491043797,3.29610630704672,0.134005459175536,15488.168547972,5.46000223596711,0.0432522770021849,84,132
"Northern_Mariana_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Norway",8471.55470559929,2.93015208937658,0.100874925828166,6497.03537878796,12.8554529574487,0.0656168252792223,69,202
"Oman",90630.4396218975,6.26214783978473,0.0597410357513861,NA,NA,NA,86,NA
"Pakistan",299441.302785109,5.92886423492559,0.0625020992833751,NA,NA,NA,79,NA
"Palestine",64684.8826110694,6.92620094696183,0.041584795378934,NA,NA,NA,85,NA
"Panama",119756.228757182,4.79120928610815,0.0356807926628481,NA,NA,NA,80,NA
"Papua_New_Guinea",NA,NA,NA,NA,NA,NA,NA,NA
"Paraguay",95100.048007617,8.21371588718512,0.0427109377358336,NA,NA,NA,92,NA
"Peru",319744.559304652,5.27974396149212,0.0668469431472536,523874.680126383,10.5029206293086,0.0659752903367647,79,190
"Philippines",408851.835971262,6.54397873846673,0.038168582154906,NA,NA,NA,76,NA
"Poland",38439.2198557375,3.14587751346491,0.046052301213015,49460.428978096,10.6047830704592,0.0646120820757513,77,192
"Portugal",28186.4824020637,3.66918000299567,0.114844066551935,23492.2648913126,7.51647985551824,0.0681799281910217,75,145
"Puerto_Rico",12623.2552604518,3.44291239936006,0.0403029046410562,NA,NA,NA,NA,NA
"Qatar",118075.573610189,5.03683677185148,0.0572747098791915,NA,NA,NA,73,NA
"Romania",19070.5345840759,3.66289822653085,0.0845740876903957,113136.407260165,8.01095266777924,0.0488675650335785,76,157
"Russia",1069905.77406822,3.57406487056145,0.0365463618174392,NA,NA,NA,79,NA
"Rwanda",NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Kitts_and_Nevis",NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Lucia",NA,NA,NA,NA,NA,NA,NA,NA
"Saint_Vincent_and_the_Grenadines",NA,NA,NA,NA,NA,NA,NA,NA
"San_Marino",NA,NA,NA,NA,NA,NA,NA,NA
"Sao_Tome_and_Principe",NA,NA,NA,NA,NA,NA,NA,NA
"Saudi_Arabia",330045.983554882,4.751645334869,0.0454001822052259,NA,NA,NA,77,NA
"Senegal",15899.8246326437,3.75041488160941,0.0329200487782379,NA,NA,NA,85,NA
"Serbia",10955.4836151477,4.26538923010842,0.123308269856856,21285.2932229079,9.78606165721544,0.0750857413708584,80,157
"Seychelles",NA,NA,NA,NA,NA,NA,NA,NA
"Sierra_Leone",NA,NA,NA,NA,NA,NA,NA,NA
"Singapore",43326.8551650174,6.74677156649526,0.075517543607993,12400.6842910224,20.8945658321604,0.123569042533268,47,192
"Sint_Maarten",NA,NA,NA,NA,NA,NA,NA,NA
"Slovakia",1466.75562112881,3.47828319431233,0.123557776658456,NA,NA,NA,80,160
"Slovenia",1422.57017305255,2.60726229245872,0.123133153958092,785.791825056067,13.5511438829272,0.106698410657883,75,149
"Solomon_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Somalia",3150.86755285036,2.6652587339606,0.0663764905581206,495.87845058994,12.2349306832118,0.0750711773533043,110,227
"South_Africa",660887.579142817,8.58143853186885,0.0689472023463724,NA,NA,NA,80,NA
"South_Korea",10201.6783084113,2.93581162944026,0.16894351593065,30861.0470505229,7.00946163157087,0.0306234943376706,53,125
"South_Sudan",2420.7009672025,2.73073926945642,0.0772403768870998,NA,NA,NA,130,NA
"Spain",233323.015775432,4.19228530494326,0.118764249754102,698119.959806795,11.8401164991248,0.0595942323231134,64,168
"Sri_Lanka",1203.37347530591,4.22039940628956,0.0956911109989093,1018.89037626945,17.4238617543613,0.248002079581783,84,138
"Sudan",11426.7506221633,3.54409098191094,0.0695326687817137,1727.71222924422,19.8060837038469,0.154774205184007,113,224
"Suriname",5136.98959831566,4.33965673667395,0.0610863349374768,NA,NA,NA,159,NA
"Sweden",87909.2488285774,3.62596288094184,0.0390814867668976,16505.7130430129,12.1157245895808,0.0676332743971633,68,212
"Switzerland",30109.3013399817,4.06259615837929,0.14159081017319,35925.4626731134,8.50626366607593,0.0425785933388526,68,159
"Syria",4650.37530308939,6.27560165357226,0.0602914177243848,NA,NA,NA,141,NA
"Taiwan",NA,NA,NA,NA,NA,NA,NA,NA
"Tajikistan",8790.21870627221,1.96484355857428,0.0441638317713409,NA,NA,NA,127,NA
"Thailand",3184.95354978767,3.33003860928515,0.127017982580336,NA,NA,NA,72,NA
"Timor_Leste",NA,NA,NA,NA,NA,NA,NA,NA
"Togo",NA,NA,NA,NA,NA,NA,NA,NA
"Trinidad_and_Tobago",5223.32677639857,14.941535024798,0.0878109273894931,NA,NA,NA,89,NA
"Tunisia",NA,NA,NA,NA,NA,NA,NA,NA
"Turkey",201521.563525251,2.77378750886111,0.0612107642210535,103925.425648105,11.7513789527349,0.0680298959809494,80,210
"Turks_and_Caicos_islands",NA,NA,NA,NA,NA,NA,NA,NA
"Uganda",NA,NA,NA,NA,NA,NA,NA,NA
"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA
"United_Arab_Emirates",60675.2388778172,4.13235734303104,0.050613739314121,37136.1734713984,17.05954980171,0.0891603456957597,73,225
"United_Kingdom",279224.132643692,4.03856576097567,0.0731784767286999,NA,NA,NA,66,197
"United_Republic_of_Tanzania",NA,NA,NA,NA,NA,NA,NA,NA
"United_States_of_America",1757174.55923457,4.80679129127378,0.0803188630881227,5174742.08569266,8.2788083808157,0.0527697215814622,61,157
"United_States_Virgin_Islands",NA,NA,NA,NA,NA,NA,NA,NA
"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA
"Uzbekistan",62820.4868527231,5.86626398412138,0.0411939764983191,13139.5992680088,38.1769257008512,0.214951729206981,88,251
"Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela",92347.3452498899,7.31288740261324,0.0451892436436295,NA,NA,NA,87,NA
"Vietnam",NA,NA,NA,NA,NA,NA,NA,NA
"Wallis_and_Futuna",NA,NA,NA,NA,NA,NA,NA,NA
"Western_Sahara",742.242589489796,1.98828425293244,0.203656782941433,NA,NA,NA,181,NA
"Yemen",1899.23420310157,2.89826888159015,0.0632324905436907,NA,NA,NA,137,260
"Zambia",15589.7034440226,6.5678779883966,0.0563586292229647,NA,NA,NA,112,NA
"Zimbabwe",7029.73599834336,5.95511484241104,0.0806430855126029,1231.24552988053,39.3746122539751,0.359908622615909,147,248
