"","country","current_state","max_spread","max_suppression","control_index","peak_number","break_number","peak1","peak2","peak3","peak4","peak5","break1","break2","break3","break4","break5"
"33","Cuba",20.7364481730945,2.63844232564118,1.86262432344281,1.41651877538267,2,3,112,159,NA,NA,NA,89,148,185,NA,NA
"34","Czechia",21.4003378855805,60.5848580449821,9.76725087029681,6.2028567556534,0,1,NA,NA,NA,NA,NA,74,NA,NA,NA,NA
"35","Democratic_Republic_of_the_Congo",4.99917410083168,3.9447576683374,4.39702920902664,0.897141565545943,1,1,179,NA,NA,NA,NA,91,NA,NA,NA,NA
"36","Denmark",19.9793200354441,13.7343969109934,8.48868685613417,1.61796484471194,1,2,101,NA,NA,NA,NA,72,194,NA,NA,NA
"37","Djibouti",0.122960290790792,8.39938376178753,9.15819414516267,0.917144103810473,2,3,112,155,NA,NA,NA,100,130,252,NA,NA
"38","Dominican_Republic",23.6698434243985,27.7600472076037,34.1089719448512,0.813863497630106,1,2,213,NA,NA,NA,NA,84,247,NA,NA,NA
"39","Ecuador",11.4386127298804,101.600149286601,88.0386598235899,1.15404016247164,2,3,124,229,NA,NA,NA,80,156,250,NA,NA
"40","Egypt",3.33505435447848,47.6352938054463,39.0019105095737,1.22135795870188,1,1,174,NA,NA,NA,NA,75,NA,NA,NA,NA
"41","El_Salvador",10.8465641414041,8.11813834404813,14.4444324535594,0.562025428839029,1,1,221,NA,NA,NA,NA,99,NA,NA,NA,NA
"42","Equatorial_Guinea",0.192525200070423,13.5751475005602,13.3229391021404,1.01893038739322,2,2,188,219,NA,NA,NA,112,204,NA,NA,NA
"43","Estonia",11.4300404200341,2.10863925280517,1.90670063175334,1.10590997752287,1,2,97,NA,NA,NA,NA,77,184,NA,NA,NA
"44","Eswatini",14.2111382829547,2.25045510475007,2.68600723011628,0.837844023469974,1,1,229,NA,NA,NA,NA,122,NA,NA,NA,NA
"45","Ethiopia",12.8283282188028,59.148330390884,39.533673321062,1.49615063367694,1,1,241,NA,NA,NA,NA,103,NA,NA,NA,NA
"46","Finland",10.3052543792567,4.353063170517,3.54368094154201,1.22840155260219,1,2,105,NA,NA,NA,NA,74,199,NA,NA,NA
"47","France",37.437471169633,223.422186283396,141.421631128902,1.57983035904707,1,2,98,NA,NA,NA,NA,63,173,NA,NA,NA
"48","French_Polynesia",28.2434991752593,1.53086232169223,0.101335671920386,15.1068453258488,0,1,NA,NA,NA,NA,NA,106,NA,NA,NA,NA
"49","Gabon",1.67156113752061,4.62833593735309,4.52010277554865,1.02394484532297,2,2,175,212,NA,NA,NA,107,198,NA,NA,NA
"50","Gambia",5.33572148639651,4.8121788776858,3.88527343143433,1.23856890965568,1,1,233,NA,NA,NA,NA,188,NA,NA,NA,NA
"51","Georgia",15.5559009956848,7.80437037477148,0.630373112776173,12.3805571915987,0,1,NA,NA,NA,NA,NA,86,NA,NA,NA,NA
"52","Germany",5.15573251703575,280.56588694436,179.28961634661,1.56487527086877,1,2,97,NA,NA,NA,NA,63,165,NA,NA,NA
"53","Ghana",4.43444506885599,17.3153937419105,29.7677359813991,0.58168326112306,2,2,135,213,NA,NA,NA,89,149,NA,NA,NA
"54","Greece",26.8336684173857,9.51486087119743,3.45510921221,2.75385242167538,1,2,95,NA,NA,NA,NA,72,153,NA,NA,NA
"55","Guam",9.07772059967369,3.66005591836743,2.03095755548359,1.8021331408356,1,1,244,NA,NA,NA,NA,93,NA,NA,NA,NA
"56","Guatemala",17.8359774118069,30.2431400521855,23.8495020668098,1.26808266132623,1,1,205,NA,NA,NA,NA,99,NA,NA,NA,NA
"57","Guinea",12.1499215316448,3.42532278796842,2.80910751235854,1.21936336466257,2,2,143,232,NA,NA,NA,98,187,NA,NA,NA
"58","Guinea_Bissau",1.21775822557976,3.68016291831717,1.92250706234245,1.91425196318038,2,2,133,191,NA,NA,NA,116,168,NA,NA,NA
"59","Guyana",25.1568957521689,1.80702535725817,0.149133801381931,12.1168061198306,0,1,NA,NA,NA,NA,NA,110,NA,NA,NA,NA
"60","Haiti",2.39353186433459,8.34652978851716,3.80435429758282,2.19394124091447,1,1,161,NA,NA,NA,NA,115,NA,NA,NA,NA
"61","Honduras",19.0445357762223,27.6154911036777,23.2361599208991,1.18847052170784,2,2,188,246,NA,NA,NA,90,231,NA,NA,NA
"62","Hungary",20.6821968977891,32.6244973108497,2.9658724209361,10.9999665125692,0,1,NA,NA,NA,NA,NA,81,NA,NA,NA,NA
"63","Iceland",1.39377859679825,3.8027371479382,3.9307782230497,0.967426024098567,1,2,93,NA,NA,NA,NA,73,144,NA,NA,NA
"64","India",65.4654571513147,1400.76546165019,0.0204656678085289,68444.6495836522,0,1,NA,NA,NA,NA,NA,75,NA,NA,NA,NA
"65","Indonesia",46.0190387525499,76.3937644838375,0,-Inf,0,1,NA,NA,NA,NA,NA,77,NA,NA,NA,NA
"66","Iran",19.938757785491,116.796984910633,82.497077519356,1.41577118150918,2,3,97,160,NA,NA,NA,59,125,252,NA,NA
"67","Iraq",53.4818141299973,79.1189723737348,8.61043034753584,9.18873612355244,1,1,259,NA,NA,NA,NA,73,NA,NA,NA,NA
"68","Ireland",5.82537598241623,35.3307293482485,26.9469301668976,1.3111226076375,1,2,110,NA,NA,NA,NA,76,182,NA,NA,NA
"69","Israel",29.2924563304814,129.591747742344,21.732748754866,5.96297086963418,1,2,210,NA,NA,NA,NA,74,232,NA,NA,NA
"70","Italy",5.17764341115687,274.894164818301,105.197372669524,2.61312766509747,1,2,91,NA,NA,NA,NA,57,195,NA,NA,NA
"71","Jamaica",16.0673528626331,6.78250462235185,1.63645005412253,4.14464505364243,1,1,250,NA,NA,NA,NA,99,NA,NA,NA,NA
"72","Japan",9.61561071664129,55.0227921907547,27.7126151113778,1.98547816471367,2,2,110,223,NA,NA,NA,52,153,NA,NA,NA
"73","Jordan",21.4144931875976,6.89057656279333,0.801757830378627,8.59433647132487,0,1,NA,NA,NA,NA,NA,84,NA,NA,NA,NA
"74","Kazakhstan",1.76132470186989,193.192059591721,92.5162616216862,2.08819569884605,1,2,189,NA,NA,NA,NA,85,265,NA,NA,NA
"75","Kenya",7.20737960837246,18.5950221060509,22.6969476715394,0.819274132149846,1,1,219,NA,NA,NA,NA,95,NA,NA,NA,NA
"76","Kosovo",9.11453264851994,7.98009649488762,5.0532000112386,1.57921643258518,1,1,218,NA,NA,NA,NA,88,NA,NA,NA,NA
"77","Kuwait",17.7426429971703,41.1137344746587,17.8485682966259,2.30347520268227,2,2,146,260,NA,NA,NA,67,222,NA,NA,NA
"78","Kyrgyzstan",0.607882066357676,115.534280056516,100.500541087488,1.14958863709939,1,1,205,NA,NA,NA,NA,91,NA,NA,NA,NA
"79","Lebanon",27.9453530512926,20.6618623656643,4.29517305020875,4.81048426318006,0,1,NA,NA,NA,NA,NA,76,NA,NA,NA,NA
"80","Libya",30.7788874864065,22.2691166586509,2.02325285141274,11.0065910165907,1,1,261,NA,NA,NA,NA,115,NA,NA,NA,NA
"81","Lithuania",13.2781127662793,2.9842094867033,1.88958757500779,1.57929144230904,1,2,97,NA,NA,NA,NA,84,185,NA,NA,NA
"82","Luxembourg",5.04500245110599,10.4386809303339,6.60355601338006,1.58076662167825,2,3,92,209,NA,NA,NA,79,161,249,NA,NA
"83","Madagascar",3.58087388340405,15.2561169987762,12.9634565593526,1.17685564254617,1,1,209,NA,NA,NA,NA,97,NA,NA,NA,NA
"84","Malawi",2.54760725305111,3.47822902543369,2.38230774084988,1.46002506972203,2,2,157,202,NA,NA,NA,135,167,NA,NA,NA
"85","Malaysia",6.21538258252925,9.2118520734721,6.48273756450925,1.42098179693465,2,3,96,153,NA,NA,NA,69,141,191,NA,NA
"86","Maldives",13.142729031221,6.60509114878238,3.38215821409997,1.95292198964739,2,2,153,241,NA,NA,NA,115,184,NA,NA,NA
"87","Malta",19.9332431049231,2.51611401726759,1.43372442554477,1.75494953732936,1,2,102,NA,NA,NA,NA,83,196,NA,NA,NA
"88","Mauritania",2.82166387986277,6.88460404269232,5.98345658254442,1.15060650106108,1,1,179,NA,NA,NA,NA,143,NA,NA,NA,NA
"89","Mexico",48.8459313302547,91.4553723468312,80.4163392050068,1.13727350997267,1,1,206,NA,NA,NA,NA,75,NA,NA,NA,NA
"90","Moldova",44.8225659117005,10.3885385322466,8.1233901356598,1.27884274407102,1,2,175,NA,NA,NA,NA,84,196,NA,NA,NA
"91","Montenegro",23.9387365871773,7.05398147953663,4.70092340832484,1.50055231000887,1,2,211,NA,NA,NA,NA,90,237,NA,NA,NA
"92","Morocco",43.8025453590936,46.1155577894797,5.7666444336886,7.99694836742035,0,1,NA,NA,NA,NA,NA,83,NA,NA,NA,NA
"93","Mozambique",27.8843355207834,5.20796025604682,0.424720002532979,12.2621026205198,0,1,NA,NA,NA,NA,NA,119,NA,NA,NA,NA
"94","Myanmar",19.6241456041559,12.2885738299905,0.427775803495352,28.7266688054365,0,1,NA,NA,NA,NA,NA,109,NA,NA,NA,NA
"95","Namibia",15.7234260004638,8.82400157908276,4.94193671674932,1.78553512212656,1,1,242,NA,NA,NA,NA,177,NA,NA,NA,NA
"96","Nepal",44.7752920837939,27.2451956316721,26.9451859942212,1.01113407187151,1,2,182,NA,NA,NA,NA,122,205,NA,NA,NA
"97","Netherlands",21.4963089180762,53.6055813155765,41.742748674444,1.28418906319878,1,2,105,NA,NA,NA,NA,69,193,NA,NA,NA
"98","New_Zealand",0.71320657290153,4.11901032557279,3.24811901409451,1.26812173682652,1,2,94,NA,NA,NA,NA,85,160,NA,NA,NA
"99","Nicaragua",3.79634367355651,5.53920515523341,2.19050771645141,2.52873117662733,1,2,155,NA,NA,NA,NA,145,265,NA,NA,NA
"100","Niger",0.106464814271918,2.90938819789167,2.40794930393071,1.20824312752034,2,3,104,136,NA,NA,NA,97,125,259,NA,NA
"101","Nigeria",9.57289031815094,16.2294155518109,16.7473406869348,0.969074186474993,1,1,183,NA,NA,NA,NA,90,NA,NA,NA,NA
"102","North_Macedonia",16.6406764990659,7.2818152654522,2.14437097573272,3.39578148923791,2,3,109,200,NA,NA,NA,84,132,247,NA,NA
"103","Norway",10.6132096083245,10.1254376857125,10.7434099966131,0.9424789418727,1,2,93,NA,NA,NA,NA,69,202,NA,NA,NA
"104","Oman",12.3274769136202,32.6462821404497,79.5336916990792,0.410471102787093,1,2,201,NA,NA,NA,NA,86,241,NA,NA,NA
"105","Pakistan",2.27191191392275,217.774953756594,142.94719598524,1.5234643271987,1,1,170,NA,NA,NA,NA,79,NA,NA,NA,NA
"106","Palestine",47.4732456320418,17.1321119572659,4.33568615881836,3.95141883653661,0,1,NA,NA,NA,NA,NA,85,NA,NA,NA,NA
"107","Panama",29.6466290147718,22.1092402621675,18.8912077847675,1.17034551279431,1,1,200,NA,NA,NA,NA,80,NA,NA,NA,NA
"108","Paraguay",36.6798639386082,21.1105458551874,2.03183305464907,10.3899017721382,1,1,260,NA,NA,NA,NA,92,NA,NA,NA,NA
"109","Peru",31.3186150800103,185.248815144783,154.248526479486,1.20097623862501,2,2,156,236,NA,NA,NA,79,190,NA,NA,NA
"110","Philippines",21.7653778800521,166.900739433473,81.2187707948829,2.05495278739171,1,2,232,NA,NA,NA,NA,76,255,NA,NA,NA
"111","Poland",27.9421217534883,18.9360572481909,16.4351056523153,1.15217131235924,2,2,166,239,NA,NA,NA,77,192,NA,NA,NA
"112","Portugal",12.6605082776809,43.4633653297927,22.0014304234427,1.97547907082814,2,3,101,194,NA,NA,NA,75,145,223,NA,NA
"113","Puerto_Rico",25.3927299022412,15.0352504356042,13.4385727553714,1.11881303984418,2,3,163,229,NA,NA,NA,92,179,255,NA,NA
"114","Qatar",4.71103925683812,49.3588318922234,41.7622630893347,1.18190031480427,1,1,156,NA,NA,NA,NA,73,NA,NA,NA,NA
"115","Romania",31.7186399144003,38.8245161308926,8.96536055220082,4.33050248284347,2,3,110,228,NA,NA,NA,76,157,245,NA,NA
"116","Russia",14.9945734574243,360.583078777483,122.990698524367,2.93179145336787,1,1,137,NA,NA,NA,NA,79,NA,NA,NA,NA
"117","Rwanda",4.18936433528369,6.79514216889351,6.06399376893553,1.12057208958615,1,1,243,NA,NA,NA,NA,91,NA,NA,NA,NA
"118","Saudi_Arabia",4.79278164579497,142.571661404826,82.4127131230707,1.72997169977788,1,1,175,NA,NA,NA,NA,77,NA,NA,NA,NA
"119","Senegal",13.667928167648,4.16636517290008,3.52459926504865,1.1820819501994,1,1,230,NA,NA,NA,NA,85,NA,NA,NA,NA
"120","Serbia",4.9921634881445,14.690999854819,11.7106587465179,1.2544981604205,2,2,112,210,NA,NA,NA,80,157,NA,NA,NA
"121","Singapore",0.90633423377438,53.1466025787024,20.1056950733719,2.64336061920535,2,2,119,215,NA,NA,NA,47,192,NA,NA,NA
"122","Slovakia",32.7154399381319,4.15219171993475,3.1379894774323,1.32320128853088,1,2,112,NA,NA,NA,NA,80,160,NA,NA,NA
"123","Slovenia",25.6846188291373,3.1239463208065,1.48425076339274,2.1047294688033,2,3,93,196,NA,NA,NA,75,149,222,NA,NA
"124","Somalia",1.81789064485717,2.2824933919009,1.67936703203015,1.35913909727145,1,2,159,NA,NA,NA,NA,110,227,NA,NA,NA
"125","South_Africa",4.35912486897822,371.657585572013,365.453260927489,1.01697706740604,1,1,204,NA,NA,NA,NA,80,NA,NA,NA,NA
"126","South_Korea",3.97253383365491,34.8426196027049,29.2362209801215,1.19176208260279,2,2,67,242,NA,NA,NA,53,125,NA,NA,NA
"127","South_Sudan",1.51707131425976,3.57199956685085,2.96958313701903,1.20286228808416,1,1,217,NA,NA,NA,NA,130,NA,NA,NA,NA
"128","Spain",24.1886926773021,413.419719629622,239.355251260105,1.72722226670666,1,2,93,NA,NA,NA,NA,64,168,NA,NA,NA
"129","Sri_Lanka",4.0265138520037,3.79536103088857,3.63847434530895,1.0431188104382,3,4,123,153,197,NA,NA,84,138,177,224,NA
"130","Sudan",3.05967762668628,6.30377491765776,8.73645719202111,0.721548195006887,2,2,151,237,NA,NA,NA,113,224,NA,NA,NA
"131","Suriname",14.7248975083281,2.19590726396575,2.43427559457417,0.902078330350216,1,1,231,NA,NA,NA,NA,159,NA,NA,NA,NA
"132","Sweden",8.85772912761059,27.1184095620148,46.9821663249294,0.57720645264553,2,2,174,228,NA,NA,NA,68,212,NA,NA,NA
"133","Switzerland",7.00623382725555,58.1519368908083,40.4121478210204,1.43897169604434,1,2,93,NA,NA,NA,NA,68,159,NA,NA,NA
"134","Syria",15.2965737266834,3.18696623506231,1.51465055607645,2.10409339783152,1,1,238,NA,NA,NA,NA,141,NA,NA,NA,NA
"135","Tajikistan",4.58347708980786,8.27673129707181,6.29159077813765,1.31552282863536,1,1,149,NA,NA,NA,NA,127,NA,NA,NA,NA
"136","Thailand",0.644974499482618,7.54853237830767,5.66410897474123,1.33269547107408,1,1,93,NA,NA,NA,NA,72,NA,NA,NA,NA
"137","Trinidad_and_Tobago",23.9483740576034,4.59435938376019,0.2787691535271,16.4808743206718,0,1,NA,NA,NA,NA,NA,89,NA,NA,NA,NA
"138","Tunisia",25.002830491012,12.4561107427359,1.11106579879798,11.2109568634114,0,1,NA,NA,NA,NA,NA,85,NA,NA,NA,NA
"139","Turkey",8.2117806511231,199.686481968854,142.888981906204,1.39749390964191,1,2,110,NA,NA,NA,NA,80,210,NA,NA,NA
"140","Uganda",23.3748158397445,6.75885483781251,1.37885770921385,4.90177832900977,0,1,NA,NA,NA,NA,NA,101,NA,NA,NA,NA
"141","Ukraine",53.2828342411092,49.9954782329041,8.74768392406861,5.71528174393056,0,1,NA,NA,NA,NA,NA,87,NA,NA,NA,NA
"142","United_Arab_Emirates",34.7078854662011,22.507298309664,17.6520203358631,1.27505508612725,1,2,147,NA,NA,NA,NA,73,225,NA,NA,NA
"143","United_Kingdom",13.6692281606197,223.162242172104,112.855710597766,1.97741205110556,1,2,117,NA,NA,NA,NA,66,197,NA,NA,NA
"144","United_States_of_America",24.4398607255503,1542.5409731363,876.95768268637,1.75896853815233,2,2,107,207,NA,NA,NA,61,157,NA,NA,NA
"145","Uzbekistan",31.9685103526528,16.8260029995388,20.2703570696785,0.830079260158081,1,2,222,NA,NA,NA,NA,88,250,NA,NA,NA
"146","Venezuela",34.7735328797655,28.9858162499546,18.6832749209281,1.55143123315528,1,1,256,NA,NA,NA,NA,87,NA,NA,NA,NA
"147","Western_Sahara",2.40692287421636e-20,3.37838672802871,2.01468559325695,1.67688037246904,1,1,187,NA,NA,NA,NA,181,NA,NA,NA,NA
"148","Yemen",2.38052391703432,1.34182552685956,1.20036983730593,1.11784342221652,1,2,171,NA,NA,NA,NA,137,265,NA,NA,NA
"149","Zambia",9.44552008123719,11.5051148644087,6.58421212459731,1.74737913157868,1,1,218,NA,NA,NA,NA,112,NA,NA,NA,NA
"150","Zimbabwe",7.53830616893651,6.73712147687473,6.6067334533423,1.01973562645644,1,1,218,NA,NA,NA,NA,147,NA,NA,NA,NA
